Season,Age,Tm,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1986,22.0,LAL,NBA,PF,82.0,1542.0,11.8,0.564,0.015,0.43,12.4,15.5,14.0,4.2,1.5,1.7,17.7,14.7,,1.4,2.0,3.3,0.103,,-1.6,0.1,-1.6,0.2
1987,23.0,LAL,NBA,PF,79.0,2240.0,15.7,0.599,0.009,0.48,11.2,18.8,15.3,4.6,1.5,2.0,12.5,14.7,,4.3,3.3,7.6,0.163,,0.9,0.1,1.0,1.7
1988,24.0,LAL,NBA,PF,82.0,2636.0,14.5,0.581,0.003,0.592,11.1,19.1,15.3,4.5,1.6,1.0,12.9,14.7,,4.5,3.4,7.9,0.144,,0.4,-0.1,0.3,1.5
1989,25.0,LAL,NBA,PF,82.0,2510.0,17.8,0.594,0.022,0.474,12.3,20.0,16.4,5.5,1.8,1.2,11.5,17.0,,5.8,3.5,9.4,0.179,,1.8,-0.2,1.6,2.3
1990,26.0,LAL,NBA,PF,82.0,2709.0,14.7,0.548,0.057,0.459,11.5,18.4,15.1,4.6,1.2,1.1,10.7,17.1,,4.4,3.3,7.7,0.137,,0.3,-0.9,-0.6,1.0
1991,27.0,LAL,NBA,PF,82.0,2164.0,13.8,0.556,0.101,0.557,11.3,16.2,13.8,4.5,1.4,0.6,12.8,15.6,,3.2,2.9,6.1,0.135,,0.1,-0.2,0.0,1.1
1992,28.0,LAL,NBA,PF,82.0,2902.0,16.7,0.556,0.07,0.569,11.8,18.2,14.9,6.0,1.6,0.8,10.0,16.8,,5.8,2.9,8.8,0.145,,1.7,-1.0,0.7,2.0
1993,29.0,LAL,NBA,PF,82.0,2819.0,16.3,0.603,0.065,0.531,11.5,17.3,14.4,5.9,1.6,0.9,11.8,15.0,,6.1,2.6,8.6,0.147,,1.6,-0.9,0.7,1.9
1994,30.0,PHO,NBA,PF,82.0,2825.0,17.0,0.555,0.038,0.391,11.1,18.8,15.0,6.9,1.2,0.8,8.4,17.6,,6.7,2.6,9.3,0.157,,1.8,-1.2,0.6,1.8
1995,31.0,PHO,NBA,SF,82.0,2687.0,14.2,0.596,0.206,0.556,8.3,20.4,14.3,6.5,1.0,0.8,12.9,14.2,,4.6,2.1,6.7,0.12,,0.8,-0.9,-0.1,1.3
1996,32.0,PHO,NBA,SF,82.0,2113.0,12.9,0.558,0.117,0.534,9.2,20.9,15.2,4.9,1.1,0.8,12.6,13.2,,2.7,1.7,4.4,0.1,,-0.4,-0.9,-1.3,0.4
1997,33.0,TOT,NBA,PF,83.0,2492.0,12.4,0.523,0.041,0.407,10.2,20.5,15.3,4.4,1.5,0.5,11.5,11.8,,2.4,2.4,4.8,0.093,,-1.0,-0.4,-1.4,0.4
1997,33.0,PHO,NBA,PF,27.0,548.0,11.6,0.513,0.023,0.375,7.1,22.2,14.7,4.6,1.7,0.1,11.8,13.9,,0.3,0.5,0.8,0.073,,-1.8,0.1,-1.6,0.0
1997,33.0,DAL,NBA,PF,56.0,1944.0,12.6,0.527,0.048,0.419,11.1,20.0,15.5,4.3,1.4,0.6,11.4,11.2,,2.2,1.8,4.0,0.099,,-0.7,-0.5,-1.3,0.4
1998,34.0,DAL,NBA,PF,82.0,2649.0,12.8,0.496,0.007,0.303,9.0,19.3,14.0,7.3,1.6,0.7,10.1,11.6,,2.8,2.4,5.2,0.095,,-1.1,-0.3,-1.4,0.4
1999,35.0,DAL,NBA,PF,50.0,924.0,12.5,0.441,0.031,0.203,9.9,17.8,13.9,4.5,1.6,0.6,6.4,14.8,,0.7,0.7,1.4,0.074,,-1.1,-1.1,-2.2,0.0
2001,37.0,MIA,NBA,PF,82.0,1411.0,11.2,0.492,0.019,0.343,9.0,17.3,13.2,4.8,1.2,0.4,10.8,14.4,,1.1,2.1,3.2,0.11,,-2.2,0.0,-2.3,-0.1
