Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",22.0,NBA,SG,72.0,,1270.0,189.0,460.0,0.41,1.0,22.0,0.04,188.0,438.0,0.43,0.41,64.0,90.0,0.71,25.0,84.0,109.0,144.0,48.0,5.0,93.0,97.0,443.0
1981,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",23.0,NBA,SG,79.0,,2701.0,585.0,1092.0,0.54,2.0,30.0,0.07,583.0,1062.0,0.55,0.54,182.0,248.0,0.73,74.0,137.0,211.0,299.0,140.0,9.0,131.0,172.0,1354.0
1982,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",24.0,NBA,SG,82.0,82.0,2756.0,662.0,1258.0,0.53,8.0,35.0,0.23,654.0,1223.0,0.54,0.53,220.0,287.0,0.77,75.0,146.0,221.0,276.0,129.0,12.0,144.0,159.0,1552.0
1983,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",25.0,NBA,SG,81.0,81.0,2740.0,682.0,1323.0,0.52,4.0,25.0,0.16,678.0,1298.0,0.52,0.52,388.0,478.0,0.81,68.0,106.0,174.0,231.0,140.0,17.0,156.0,160.0,1756.0
1984,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",26.0,NBA,SG,81.0,81.0,2686.0,680.0,1322.0,0.51,17.0,59.0,0.29,663.0,1263.0,0.52,0.52,345.0,410.0,0.84,68.0,105.0,173.0,251.0,122.0,10.0,142.0,165.0,1722.0
1985,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",27.0,NBA,SG,68.0,57.0,2253.0,508.0,988.0,0.51,6.0,39.0,0.15,502.0,949.0,0.53,0.52,196.0,248.0,0.79,69.0,153.0,222.0,264.0,101.0,5.0,108.0,115.0,1218.0
1986,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",28.0,NBA,SG,75.0,31.0,1931.0,372.0,792.0,0.47,20.0,62.0,0.32,352.0,730.0,0.48,0.48,217.0,244.0,0.89,42.0,106.0,148.0,278.0,94.0,5.0,112.0,156.0,981.0
1987,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",29.0,NBA,SG,72.0,1.0,1798.0,337.0,733.0,0.46,26.0,98.0,0.26,311.0,635.0,0.49,0.48,174.0,216.0,0.81,41.0,98.0,139.0,237.0,76.0,12.0,108.0,134.0,874.0
1988,31,2267,TOT,Total After Trade,Jim Paxson,"July 9, 1957",30.0,NBA,SG,45.0,3.0,801.0,137.0,298.0,0.46,5.0,21.0,0.24,132.0,277.0,0.48,0.47,68.0,79.0,0.86,15.0,30.0,45.0,76.0,30.0,5.0,39.0,73.0,347.0
1988,25,2267,POR,Portland Trail Blazers,Jim Paxson,"July 9, 1957",30.0,NBA,SG,17.0,1.0,263.0,43.0,107.0,0.4,3.0,8.0,0.38,40.0,99.0,0.4,0.42,14.0,18.0,0.78,8.0,10.0,18.0,27.0,7.0,1.0,11.0,29.0,103.0
1988,2,2267,BOS,Boston Celtics,Jim Paxson,"July 9, 1957",30.0,NBA,SG,28.0,2.0,538.0,94.0,191.0,0.49,2.0,13.0,0.15,92.0,178.0,0.52,0.5,54.0,61.0,0.88,7.0,20.0,27.0,49.0,23.0,4.0,28.0,44.0,244.0
1989,2,2267,BOS,Boston Celtics,Jim Paxson,"July 9, 1957",31.0,NBA,PG,57.0,7.0,1138.0,202.0,445.0,0.45,4.0,24.0,0.17,198.0,421.0,0.47,0.46,84.0,103.0,0.82,18.0,56.0,74.0,107.0,38.0,8.0,57.0,96.0,492.0
1990,2,2267,BOS,Boston Celtics,Jim Paxson,"July 9, 1957",32.0,NBA,PG,72.0,25.0,1283.0,191.0,422.0,0.45,5.0,20.0,0.25,186.0,402.0,0.46,0.46,73.0,90.0,0.81,24.0,53.0,77.0,137.0,33.0,5.0,54.0,115.0,460.0
