Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,12,832,IND,Indiana Pacers,24.0,NBA,C,82.0,,2314.0,528.0,1032.0,0.51,0.0,1.0,0.0,528.0,1031.0,0.51,0.51,231.0,339.0,0.68,179.0,399.0,578.0,127.0,55.0,104.0,131.0,324.0,1287.0
1981,12,832,IND,Indiana Pacers,25.0,NBA,C,81.0,,2375.0,511.0,1004.0,0.51,0.0,3.0,0.0,511.0,1001.0,0.51,0.51,244.0,347.0,0.7,191.0,380.0,571.0,212.0,32.0,128.0,164.0,304.0,1266.0
1982,6,832,CLE,Cleveland Cavaliers,26.0,NBA,C,77.0,75.0,2539.0,528.0,1033.0,0.51,0.0,4.0,0.0,528.0,1029.0,0.51,0.51,232.0,339.0,0.68,189.0,392.0,581.0,123.0,24.0,117.0,162.0,347.0,1288.0
1983,31,832,TOT,Total After Trade,27.0,NBA,C,31.0,9.0,667.0,128.0,263.0,0.49,0.0,0.0,,128.0,263.0,0.49,0.49,69.0,108.0,0.64,56.0,99.0,155.0,40.0,12.0,19.0,49.0,110.0,325.0
1983,6,832,CLE,Cleveland Cavaliers,27.0,NBA,C,15.0,8.0,382.0,73.0,150.0,0.49,0.0,0.0,,73.0,150.0,0.49,0.49,38.0,61.0,0.62,37.0,59.0,96.0,13.0,7.0,14.0,30.0,61.0,184.0
1983,24,832,PHO,Phoenix Suns,27.0,NBA,C,16.0,1.0,285.0,55.0,113.0,0.49,0.0,0.0,,55.0,113.0,0.49,0.49,31.0,47.0,0.66,19.0,40.0,59.0,27.0,5.0,5.0,19.0,49.0,141.0
1984,24,832,PHO,Phoenix Suns,28.0,NBA,C,72.0,67.0,1897.0,438.0,817.0,0.54,0.0,1.0,0.0,438.0,816.0,0.54,0.54,183.0,254.0,0.72,108.0,240.0,348.0,184.0,23.0,30.0,140.0,254.0,1059.0
1985,24,832,PHO,Phoenix Suns,29.0,NBA,C,70.0,58.0,1787.0,384.0,766.0,0.5,0.0,3.0,0.0,384.0,763.0,0.5,0.5,276.0,370.0,0.75,95.0,292.0,387.0,153.0,26.0,52.0,162.0,237.0,1044.0
1986,24,832,PHO,Phoenix Suns,30.0,NBA,C,52.0,51.0,1314.0,318.0,587.0,0.54,0.0,0.0,,318.0,587.0,0.54,0.54,212.0,302.0,0.7,79.0,222.0,301.0,74.0,23.0,29.0,128.0,200.0,848.0
1987,24,832,PHO,Phoenix Suns,31.0,NBA,C,14.0,9.0,304.0,57.0,110.0,0.52,0.0,0.0,,57.0,110.0,0.52,0.52,54.0,70.0,0.77,20.0,40.0,60.0,19.0,6.0,7.0,15.0,42.0,168.0
