PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Bryant Reeves,23,75,75,37.0,6.6,13.7,0.486,0.0,0.1,0.091,6.6,13.5,0.49,0.486,2.9,4.1,0.7040000000000001,2.3,5.8,8.1,2.1,0.4,0.9,2.3,3.6,16.2
Shareef Abdur-Rahim,20,80,71,35.0,6.9,15.2,0.45299999999999996,0.1,0.3,0.259,6.8,14.8,0.457,0.456,4.8,6.5,0.746,2.7,4.2,6.9,2.2,1.0,1.0,2.8,2.5,18.7
Anthony Peeler,27,72,57,31.8,5.6,14.0,0.39799999999999996,1.8,4.8,0.373,3.8,9.3,0.41,0.461,1.5,1.8,0.82,0.8,2.7,3.4,3.6,1.5,0.2,2.2,2.3,14.5
Greg Anthony,29,65,44,28.7,3.1,7.8,0.39299999999999996,1.4,3.7,0.37,1.7,4.1,0.413,0.479,2.0,2.7,0.73,0.4,2.4,2.8,6.3,2.0,0.1,2.0,1.9,9.5
George Lynch,26,41,27,25.8,3.3,7.1,0.47100000000000003,0.2,0.8,0.258,3.1,6.3,0.496,0.485,1.5,2.4,0.619,2.4,4.0,6.4,1.9,1.5,0.4,1.6,2.4,8.3
Lee Mayberry,26,80,38,24.4,1.9,4.6,0.40299999999999997,1.0,2.8,0.376,0.8,1.9,0.44299999999999995,0.515,0.4,0.6,0.63,0.4,1.3,1.7,4.1,0.8,0.1,1.1,2.0,5.1
Blue Edwards,31,61,12,23.6,3.0,7.5,0.397,0.4,1.5,0.281,2.6,6.0,0.425,0.425,1.5,1.8,0.8170000000000001,0.8,2.3,3.1,1.9,0.6,0.3,1.3,2.2,7.8
Roy Rogers,23,82,50,22.5,3.0,5.9,0.505,0.0,0.0,1.0,3.0,5.9,0.504,0.506,0.7,1.1,0.574,1.7,3.0,4.7,0.6,0.3,2.0,1.0,2.6,6.6
Lawrence Moten,24,67,18,18.1,2.6,6.6,0.38799999999999996,0.6,2.1,0.29100000000000004,1.9,4.5,0.433,0.434,1.0,1.5,0.6459999999999999,0.6,1.1,1.8,1.9,0.7,0.4,1.2,1.2,6.7
Aaron Williams,25,32,1,17.3,2.6,4.5,0.573,0.0,0.0,0.0,2.6,4.4,0.5770000000000001,0.573,1.0,1.5,0.6729999999999999,1.9,2.4,4.3,0.5,0.5,0.8,0.9,2.3,6.2
Chris Robinson,22,41,6,16.6,1.7,4.4,0.379,0.8,2.2,0.382,0.9,2.3,0.376,0.473,0.4,0.6,0.615,0.6,1.2,1.7,1.6,0.7,0.2,0.8,2.1,4.6
Pete Chilcutt,28,54,1,12.3,1.3,3.1,0.436,0.5,1.3,0.36200000000000004,0.9,1.8,0.49,0.512,0.2,0.4,0.591,1.2,1.6,2.9,0.9,0.5,0.3,0.5,1.0,3.4
Moochie Norris,23,8,0,11.1,0.5,2.8,0.182,0.3,1.3,0.2,0.3,1.5,0.16699999999999998,0.22699999999999998,0.3,0.6,0.4,0.4,1.1,1.5,2.9,0.5,0.0,0.6,0.6,1.5
Eric Mobley,26,28,8,11.0,1.0,2.3,0.444,0.0,0.0,,1.0,2.3,0.444,0.444,0.6,1.1,0.5329999999999999,1.1,1.0,2.1,0.5,0.2,0.4,1.0,1.6,2.6
Rich Manning,26,16,1,8.0,1.1,3.0,0.375,0.1,0.2,0.667,1.0,2.8,0.35600000000000004,0.396,0.4,0.5,0.75,0.5,0.9,1.4,0.1,0.2,0.1,0.3,1.1,2.8
Eric Leckner,30,19,1,6.1,0.7,1.6,0.467,0.0,0.0,,0.7,1.6,0.467,0.467,0.3,0.6,0.5,0.3,1.6,1.8,0.2,0.2,0.1,0.5,1.7,1.8
