PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
Reggie Miller,31,81,81,36.6,6.8,15.4,0.444,2.8,6.6,0.42700000000000005,4.0,8.7,0.456,0.536,5.2,5.9,0.88,0.7,2.9,3.5,3.4,0.9,0.3,2.0,2.1,21.6
Mark Jackson,31,30,30,35.1,3.2,7.6,0.42700000000000005,0.6,1.9,0.316,2.6,5.7,0.465,0.467,2.0,2.6,0.7659999999999999,0.7,3.5,4.1,9.8,1.5,0.1,3.4,1.9,9.0
Dale Davis,27,80,76,32.4,4.6,8.6,0.5379999999999999,0.0,0.0,,4.6,8.6,0.5379999999999999,0.5379999999999999,1.2,2.7,0.428,3.8,5.9,9.7,0.7,0.8,1.0,1.4,2.9,10.4
Rik Smits,30,52,52,29.2,6.8,14.1,0.486,0.0,0.2,0.25,6.8,13.9,0.488,0.48700000000000004,3.3,4.2,0.797,2.0,4.9,6.9,1.3,0.4,1.1,2.4,3.4,17.1
Derrick McKey,30,50,49,29.0,3.0,7.6,0.391,0.3,1.2,0.259,2.7,6.4,0.414,0.41,1.8,2.5,0.7240000000000001,1.6,3.2,4.8,2.7,0.9,0.6,1.7,2.8,8.0
Antonio Davis,28,82,28,28.5,3.8,7.8,0.48,0.0,0.2,0.071,3.7,7.6,0.49,0.48100000000000004,2.9,4.4,0.6659999999999999,2.3,5.0,7.3,0.8,0.5,1.0,1.7,3.2,10.5
Travis Best,24,76,46,27.2,3.6,8.2,0.442,0.8,2.0,0.368,2.9,6.1,0.467,0.488,2.0,2.6,0.7559999999999999,0.5,1.7,2.2,4.2,1.3,0.1,2.0,2.9,9.9
Haywoode Workman,31,4,2,20.3,2.8,5.0,0.55,0.0,0.8,0.0,2.8,4.3,0.647,0.55,0.0,0.3,0.0,1.0,0.8,1.8,2.8,0.8,0.0,1.3,2.5,5.5
Vincent Askew,30,41,0,20.0,1.9,4.5,0.43200000000000005,0.2,0.6,0.292,1.8,3.9,0.45299999999999996,0.451,1.7,2.1,0.7909999999999999,0.6,1.8,2.4,2.2,0.4,0.1,1.0,3.0,5.7
Duane Ferrell,31,62,18,18.0,2.6,5.4,0.47200000000000003,0.3,0.7,0.409,2.3,4.7,0.48100000000000004,0.499,0.9,1.5,0.617,0.9,1.4,2.3,1.1,0.6,0.1,0.9,1.9,6.4
Jalen Rose,24,66,6,18.0,2.6,5.7,0.456,0.3,1.1,0.292,2.3,4.6,0.495,0.484,1.8,2.4,0.75,0.4,1.4,1.8,2.3,0.9,0.3,1.6,2.1,7.3
Reggie Williams,32,2,0,16.5,1.0,4.5,0.222,0.0,0.5,0.0,1.0,4.0,0.25,0.222,0.5,1.0,0.5,0.5,3.0,3.5,1.0,0.0,0.0,1.0,2.5,2.5
Erick Dampier,21,72,21,14.6,1.8,4.7,0.39,0.0,0.0,1.0,1.8,4.7,0.38799999999999996,0.391,1.5,2.3,0.637,1.3,2.8,4.1,0.6,0.3,1.0,1.2,2.1,5.1
Jerome Allen,24,51,1,13.6,1.1,2.9,0.38799999999999996,0.5,1.2,0.39,0.7,1.7,0.386,0.466,0.5,0.9,0.574,0.3,1.0,1.3,2.1,0.5,0.0,1.1,1.3,3.2
Fred Hoiberg,24,47,0,12.2,1.4,3.3,0.429,0.6,1.5,0.414,0.8,1.8,0.442,0.522,1.3,1.6,0.792,0.3,1.4,1.7,0.9,0.6,0.1,0.5,1.1,4.8
Eddie Johnson,37,28,0,10.9,2.1,4.9,0.434,0.3,1.0,0.321,1.8,3.9,0.46299999999999997,0.467,0.7,1.0,0.741,0.1,1.3,1.4,0.6,0.2,0.0,0.6,1.2,5.3
Darvin Ham,23,1,0,5.0,1.0,1.0,1.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.0
LaSalle Thompson,35,9,0,3.9,0.0,0.3,0.0,0.0,0.0,,0.0,0.3,0.0,0.0,0.3,0.4,0.75,0.2,0.7,0.9,0.2,0.0,0.0,0.2,0.8,0.3
Brent Scott,25,16,0,3.4,0.5,1.1,0.47100000000000003,0.0,0.0,,0.5,1.1,0.47100000000000003,0.47100000000000003,0.2,0.4,0.5,0.2,0.4,0.6,0.2,0.1,0.1,0.3,0.9,1.2
