Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1993,4,2069,CHO,Charlotte Hornets,Alonzo Mourning,"February 8, 1970",22.0,NBA,C,9.0,367.0,19.1,0.57,0.01,0.63,8.9,19.8,14.3,5.9,0.9,5.3,16.4,27.1,0.4,0.6,1.0,0.12,0.7,0.5,1.2,0.3
1995,4,2069,CHO,Charlotte Hornets,Alonzo Mourning,"February 8, 1970",24.0,NBA,C,4.0,174.0,21.3,0.58,0.14,0.75,10.0,31.1,19.9,12.6,1.0,6.1,15.6,24.7,0.3,0.3,0.6,0.18,2.7,2.6,5.4,0.3
1996,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",25.0,NBA,C,3.0,92.0,13.6,0.57,0.0,0.8,3.8,20.4,11.8,9.7,1.2,2.8,25.3,32.1,-0.1,0.0,-0.1,-0.07,-2.4,1.1,-1.3,0.0
1997,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",26.0,NBA,C,17.0,630.0,15.9,0.53,0.04,0.71,8.2,23.2,15.8,6.4,1.0,5.9,19.7,27.1,-0.7,1.6,1.0,0.07,-1.2,2.1,0.8,0.5
1998,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",27.0,NBA,C,4.0,138.0,23.1,0.56,0.0,0.52,9.0,21.0,15.0,8.7,1.2,5.9,10.4,27.7,0.3,0.2,0.5,0.17,3.3,1.4,4.6,0.2
1999,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",28.0,NBA,C,5.0,194.0,25.8,0.57,0.0,0.67,4.6,21.8,13.3,5.6,2.5,6.1,11.3,28.8,0.4,0.3,0.7,0.18,3.2,2.7,5.9,0.4
2000,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",29.0,NBA,C,10.0,376.0,23.8,0.54,0.01,0.61,9.8,21.9,15.8,8.6,0.3,7.1,10.8,29.3,0.7,1.0,1.7,0.22,3.7,1.8,5.5,0.7
2001,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",30.0,NBA,C,3.0,91.0,12.6,0.52,0.0,0.76,4.1,17.3,10.7,6.8,0.0,4.2,13.0,20.3,0.0,0.0,0.0,0.01,-0.6,0.0,-0.6,0.0
2005,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",34.0,NBA,C,15.0,254.0,17.6,0.68,0.0,1.18,11.0,21.4,16.8,3.2,1.0,9.8,24.8,16.8,0.3,0.7,0.9,0.18,-1.9,4.7,2.7,0.3
2006,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",35.0,NBA,C,21.0,226.0,17.5,0.72,0.0,1.14,9.4,22.1,16.0,2.2,1.2,8.9,23.5,15.2,0.4,0.6,1.0,0.2,-1.8,4.4,2.6,0.3
2007,16,2069,MIA,Miami Heat,Alonzo Mourning,"February 8, 1970",36.0,NBA,C,4.0,55.0,20.0,0.75,0.0,1.18,2.1,16.1,8.9,3.6,0.0,4.3,5.6,15.2,0.2,0.0,0.2,0.18,3.6,2.0,5.7,0.1
