Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2005,28,291,TOR,Toronto Raptors,Matt Bonner,"April 5, 1980",24.0,NBA,C,82.0,0.0,1553.0,5.7,10.7,0.53,0.9,2.1,0.42,4.8,8.6,0.56,1.3,1.6,0.79,2.5,4.1,6.6,1.1,0.9,0.4,0.9,5.1,13.7
2006,28,291,TOR,Toronto Raptors,Matt Bonner,"April 5, 1980",25.0,NBA,PF,78.0,6.0,1710.0,4.4,9.8,0.45,2.1,5.1,0.42,2.3,4.7,0.48,1.3,1.6,0.83,1.8,4.2,6.0,1.2,1.0,0.7,0.7,4.5,12.3
2007,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",26.0,NBA,PF,56.0,0.0,653.0,5.8,13.1,0.45,2.0,5.2,0.38,3.9,7.9,0.49,1.5,2.1,0.71,3.5,5.1,8.6,1.2,0.9,0.6,1.4,3.7,15.2
2008,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",27.0,NBA,PF,68.0,3.0,853.0,5.1,12.3,0.42,1.9,5.8,0.34,3.2,6.5,0.49,1.6,1.9,0.86,2.2,5.9,8.1,1.4,0.6,0.7,1.6,4.7,13.8
2009,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",28.0,NBA,PF,81.0,67.0,1928.0,5.0,10.0,0.5,2.2,5.0,0.44,2.8,5.0,0.55,0.3,0.4,0.74,1.8,5.4,7.2,1.5,0.9,0.5,0.7,3.5,12.5
2010,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",29.0,NBA,PF,65.0,8.0,1161.0,5.1,11.5,0.45,2.8,7.2,0.39,2.4,4.4,0.54,1.1,1.5,0.73,1.6,5.0,6.6,2.1,0.9,0.7,1.2,3.4,14.2
2011,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",30.0,NBA,PF,66.0,1.0,1432.0,4.3,9.3,0.46,2.6,5.8,0.46,1.7,3.5,0.48,0.8,1.1,0.74,1.5,4.5,6.0,1.5,0.7,0.5,0.7,2.8,12.1
2012,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",31.0,NBA,PF,65.0,2.0,1326.0,4.2,9.5,0.44,2.9,6.8,0.42,1.3,2.7,0.49,0.4,0.6,0.76,0.8,5.0,5.8,1.7,0.4,0.6,0.4,1.8,11.6
2013,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",32.0,NBA,PF,68.0,4.0,909.0,4.4,9.1,0.49,2.1,4.8,0.44,2.3,4.4,0.54,0.4,0.6,0.73,1.0,4.1,5.1,1.4,0.7,0.8,0.6,3.4,11.4
2014,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",33.0,NBA,PF,61.0,0.0,690.0,3.8,8.6,0.44,2.2,5.1,0.43,1.6,3.4,0.47,0.5,0.6,0.75,0.8,5.9,6.8,1.6,0.8,0.6,0.8,2.6,10.3
2015,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",34.0,NBA,PF,72.0,19.0,935.0,3.6,8.9,0.41,1.8,4.9,0.36,1.8,4.0,0.46,1.2,1.4,0.81,1.1,3.3,4.4,1.8,0.4,0.5,0.4,2.5,10.2
2016,27,291,SAS,San Antonio Spurs,Matt Bonner,"April 5, 1980",35.0,NBA,C,30.0,2.0,206.0,5.1,10.0,0.51,2.6,5.9,0.44,2.4,4.0,0.61,0.5,0.7,0.75,0.5,4.2,4.7,1.6,1.0,0.2,0.5,2.8,13.3
