Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1981,26.0,POR,NBA,C,3.0,,132.0,8.5,13.9,0.608,0.0,0.0,,8.5,13.9,0.608,3.5,4.9,0.722,1.4,4.9,6.3,1.1,0.8,2.5,1.9,2.7,20.5
1983,28.0,POR,NBA,C,7.0,,284.0,5.1,10.8,0.471,0.0,0.0,,5.1,10.8,0.471,3.2,4.8,0.658,2.0,5.1,7.1,4.9,0.8,1.0,3.5,3.0,13.3
1984,29.0,POR,NBA,C,4.0,,121.0,6.5,13.1,0.5,0.0,0.0,,6.5,13.1,0.5,5.1,6.5,0.773,2.7,6.0,8.6,4.5,1.5,0.9,1.8,3.3,18.1
1985,30.0,POR,NBA,PF,9.0,0.0,250.0,7.2,14.7,0.49,0.0,0.0,,7.2,14.7,0.49,4.8,7.1,0.673,3.6,6.8,10.4,2.0,1.0,1.7,2.7,4.6,19.2
1986,31.0,POR,NBA,C,4.0,4.0,140.0,8.0,13.9,0.574,0.0,0.0,,8.0,13.9,0.574,3.6,6.7,0.538,2.8,5.7,8.5,3.6,0.3,0.8,2.6,3.3,19.5
1987,32.0,LAL,NBA,PF,18.0,0.0,401.0,5.6,12.3,0.453,0.0,0.0,,5.6,12.3,0.453,3.1,4.5,0.68,2.6,5.3,7.9,0.8,0.6,1.5,1.4,4.5,14.2
1988,33.0,LAL,NBA,C,24.0,0.0,615.0,5.7,11.2,0.513,0.0,0.0,,5.7,11.2,0.513,2.1,3.6,0.581,3.7,6.3,10.0,0.7,1.0,1.2,1.9,4.1,13.6
1989,34.0,LAL,NBA,C,15.0,0.0,377.0,6.2,12.2,0.508,0.0,0.0,,6.2,12.2,0.508,3.9,5.7,0.683,3.7,3.6,7.4,1.1,0.6,1.1,1.3,5.0,16.3
1990,35.0,LAL,NBA,C,9.0,8.0,225.0,3.4,7.0,0.477,0.0,0.0,,3.4,7.0,0.477,2.6,4.2,0.615,2.4,3.8,6.2,0.3,0.3,2.1,2.7,4.2,9.3
1991,36.0,LAL,NBA,C,8.0,0.0,42.0,1.7,6.0,0.286,0.0,0.0,,1.7,6.0,0.286,0.0,0.0,,2.6,5.1,7.7,0.0,0.0,2.6,0.9,8.6,3.4
