Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1982,13,SDC,San Diego Clippers,Michael Brooks,23,82,73,33.5,6.5,13.0,0.5,0.0,0.1,0.0,6.5,12.9,0.51,0.5,2.5,3.3,0.76,2.5,5.1,7.6,2.9,1.4,0.5,2.4,3.5,15.6
1982,13,SDC,San Diego Clippers,Tom Chambers,22,81,58,33.1,6.8,13.0,0.52,0.0,0.0,0.0,6.8,13.0,0.53,0.52,3.5,5.7,0.62,2.6,4.3,6.9,1.8,0.7,0.6,2.7,4.2,17.2
1982,13,SDC,San Diego Clippers,Brian Taylor,30,41,40,31.1,4.0,8.0,0.5,0.6,1.5,0.36,3.5,6.5,0.54,0.54,2.2,2.7,0.82,0.6,1.7,2.3,5.6,1.1,0.2,2.0,2.8,10.8
1982,13,SDC,San Diego Clippers,Jerome Whitehead,25,72,63,30.8,5.6,10.1,0.56,0.0,0.0,,5.6,10.1,0.56,0.56,2.6,3.3,0.76,3.2,6.0,9.2,1.4,0.7,0.6,2.0,4.0,13.8
1982,13,SDC,San Diego Clippers,Phil Smith,29,48,39,30.1,5.3,12.0,0.44,0.1,0.5,0.21,5.2,11.5,0.45,0.44,2.6,3.5,0.73,0.7,1.7,2.4,4.9,0.9,0.4,2.4,3.1,13.2
1982,13,SDC,San Diego Clippers,Charlie Criss,33,28,20,30.0,4.9,10.3,0.48,0.3,0.8,0.38,4.6,9.5,0.49,0.49,2.7,3.1,0.88,0.3,1.3,1.6,4.0,0.8,0.1,1.9,2.0,12.9
1982,13,SDC,San Diego Clippers,Swen Nater,32,21,7,27.4,4.8,8.3,0.58,0.0,0.0,1.0,4.8,8.3,0.57,0.58,2.8,3.8,0.75,2.2,7.0,9.1,1.4,0.3,0.4,2.3,3.0,12.5
1982,13,SDC,San Diego Clippers,Joe Bryant,27,75,49,26.5,4.5,9.3,0.49,0.1,0.4,0.27,4.4,8.9,0.5,0.49,2.6,3.3,0.78,1.1,2.6,3.7,2.5,1.0,0.4,2.4,3.3,11.8
1982,13,SDC,San Diego Clippers,Armond Hill,28,19,14,25.3,1.8,4.7,0.38,0.0,0.1,0.0,1.8,4.6,0.39,0.38,1.2,1.7,0.69,0.3,1.1,1.4,4.3,0.8,0.2,2.7,2.7,4.7
1982,13,SDC,San Diego Clippers,Al Wood,23,29,5,23.9,4.9,9.5,0.52,0.1,0.6,0.17,4.8,8.9,0.54,0.52,2.5,3.1,0.8,1.0,2.1,3.1,1.6,0.8,0.3,2.1,2.6,12.5
1982,13,SDC,San Diego Clippers,Freeman Williams,25,37,10,21.8,6.3,13.9,0.46,0.6,2.0,0.32,5.7,11.9,0.48,0.48,3.2,3.8,0.84,0.6,0.8,1.4,1.8,0.6,0.0,2.4,2.3,16.5
1982,13,SDC,San Diego Clippers,Michael Wiley,24,61,1,16.6,3.3,5.9,0.56,0.0,0.1,0.0,3.3,5.8,0.57,0.56,1.6,2.3,0.7,1.1,1.9,3.0,0.9,0.7,0.3,1.2,2.1,8.3
1982,13,SDC,San Diego Clippers,Jim Brogan,23,63,19,16.3,2.6,5.8,0.45,0.1,0.5,0.28,2.5,5.3,0.47,0.47,1.0,1.3,0.73,1.0,0.9,1.9,2.5,0.8,0.2,1.3,2.0,6.3
1982,13,SDC,San Diego Clippers,John Douglas,25,64,9,16.1,2.8,6.1,0.46,0.3,0.9,0.3,2.5,5.2,0.49,0.49,1.0,1.6,0.66,0.4,1.0,1.4,2.3,0.8,0.1,1.4,2.3,7.0
1982,13,SDC,San Diego Clippers,Jim Smith,23,72,3,11.9,1.2,2.3,0.51,0.0,0.0,,1.2,2.3,0.51,0.51,0.5,1.2,0.46,1.0,1.5,2.5,0.6,0.3,0.7,0.7,2.6,2.9
1982,13,SDC,San Diego Clippers,Ron Davis,27,7,0,9.6,1.4,3.6,0.4,0.0,0.0,,1.4,3.6,0.4,0.4,0.4,0.9,0.5,1.0,0.9,1.9,0.6,0.0,0.0,0.7,1.1,3.3
1982,13,SDC,San Diego Clippers,Rock Lee,26,2,0,5.0,0.5,1.0,0.5,0.0,0.0,,0.5,1.0,0.5,0.5,0.0,2.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.5,1.0
