SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
1982,24,PHO,Truck Robinson,30,74,72,37.1,7.8,15.2,0.51,0.0,0.0,1.0,7.8,15.2,0.51,0.51,3.4,5.0,0.69,2.7,7.0,9.7,2.4,0.6,0.4,2.7,2.9,19.1
1982,24,PHO,Dennis Johnson,27,80,77,36.7,7.2,15.4,0.47,0.1,0.5,0.19,7.1,14.8,0.48,0.47,5.0,6.2,0.81,1.8,3.4,5.1,4.6,1.3,0.7,2.9,3.2,19.5
1982,24,PHO,Kyle Macy,24,82,72,34.7,5.9,11.5,0.51,0.5,1.2,0.39,5.5,10.3,0.53,0.54,1.9,2.1,0.9,1.0,2.2,3.2,4.7,1.7,0.1,1.5,2.3,14.2
1982,24,PHO,Alvan Adams,27,79,75,30.3,6.4,13.0,0.49,0.0,0.0,0.0,6.4,13.0,0.49,0.49,2.3,2.9,0.78,1.7,5.7,7.4,4.5,1.4,1.0,2.5,3.4,15.1
1982,24,PHO,Rich Kelley,28,81,39,23.4,2.9,6.2,0.47,0.0,0.0,0.0,2.9,6.2,0.47,0.47,2.1,2.8,0.75,2.1,4.1,6.1,3.6,0.8,0.9,3.0,3.6,7.9
1982,24,PHO,Walter Davis,27,55,12,21.5,6.4,12.2,0.52,0.1,0.3,0.19,6.3,11.9,0.53,0.52,1.7,2.0,0.82,0.4,1.5,1.9,2.9,0.8,0.1,2.0,1.9,14.4
1982,24,PHO,Alvin Scott,26,81,38,21.5,2.3,4.7,0.5,0.0,0.0,0.0,2.3,4.7,0.5,0.5,1.3,1.8,0.73,1.2,2.4,3.6,1.8,0.7,0.9,1.2,2.1,6.0
1982,24,PHO,Jeff Cook,25,76,22,17.1,2.0,4.7,0.42,0.0,0.0,0.0,2.0,4.7,0.42,0.42,1.2,1.8,0.66,1.5,2.5,4.0,1.3,0.5,0.3,1.1,2.3,5.1
1982,24,PHO,Larry Nance,22,80,0,14.8,2.8,5.5,0.52,0.0,0.0,0.0,2.8,5.4,0.52,0.52,0.9,1.5,0.64,1.2,2.0,3.2,1.0,0.5,0.9,1.3,2.1,6.6
1982,24,PHO,Dudley Bradley,24,64,3,14.6,2.0,4.4,0.44,0.0,0.1,0.25,1.9,4.3,0.45,0.45,1.2,1.6,0.74,0.5,0.9,1.4,1.3,1.2,0.2,1.1,1.8,5.1
1982,24,PHO,Joel Kramer,26,56,0,9.8,1.0,2.4,0.41,0.0,0.0,,1.0,2.4,0.41,0.41,0.6,0.8,0.79,0.6,1.3,1.9,0.9,0.3,0.2,0.5,1.1,2.6
1982,24,PHO,Craig Dykema,22,32,0,3.2,0.5,1.2,0.46,0.1,0.1,0.5,0.5,1.0,0.46,0.49,0.2,0.3,0.78,0.1,0.3,0.4,0.5,0.1,0.0,0.2,0.6,1.3
1982,24,PHO,John McCullough,25,8,0,2.9,1.1,1.6,0.69,0.0,0.0,,1.1,1.6,0.69,0.69,0.4,0.6,0.6,0.1,0.4,0.5,0.4,0.3,0.0,0.4,0.4,2.6
