Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1998,26,2757,SAC,Sacramento Kings,Michael Stewart,"April 25, 1975",22.0,NBA,C,81.0,37.0,1761.0,4.6,9.6,0.48,0.0,0.0,,4.6,9.6,0.48,1.9,4.2,0.46,5.8,10.0,15.9,1.8,0.9,5.8,2.5,7.4,11.1,99.0,101.0
1999,28,2757,TOR,Toronto Raptors,Michael Stewart,"April 25, 1975",23.0,NBA,C,42.0,2.0,394.0,3.0,7.3,0.42,0.0,0.0,,3.0,7.3,0.42,2.3,3.4,0.68,5.9,7.7,13.6,0.7,0.5,3.8,1.6,10.4,8.4,106.0,103.0
2000,28,2757,TOR,Toronto Raptors,Michael Stewart,"April 25, 1975",24.0,NBA,C,42.0,1.0,389.0,2.7,7.1,0.38,0.0,0.0,,2.7,7.1,0.38,2.4,4.3,0.56,4.4,8.1,12.5,0.8,0.7,2.5,2.3,10.8,7.7,91.0,105.0
2001,28,2757,TOR,Toronto Raptors,Michael Stewart,"April 25, 1975",25.0,NBA,C,26.0,0.0,123.0,4.7,14.6,0.32,0.0,0.0,,4.7,14.6,0.32,4.7,7.7,0.61,6.9,5.6,12.4,0.9,1.7,1.3,2.1,8.2,14.2,93.0,104.0
2002,28,2757,TOR,Toronto Raptors,Michael Stewart,"April 25, 1975",26.0,NBA,C,11.0,0.0,93.0,4.7,13.4,0.35,0.0,0.0,,4.7,13.4,0.35,3.5,6.4,0.55,7.0,7.6,14.5,1.7,2.3,1.7,2.3,12.8,12.8,93.0,101.0
2003,6,2757,CLE,Cleveland Cavaliers,Michael Stewart,"April 25, 1975",27.0,NBA,PF,47.0,0.0,251.0,2.8,7.5,0.38,0.0,0.0,,2.8,7.5,0.38,1.6,2.4,0.67,3.9,7.3,11.2,1.2,0.4,3.1,2.0,8.5,7.3,90.0,107.0
2004,31,2757,TOT,Total After Trade,Michael Stewart,"April 25, 1975",28.0,NBA,"C,PF",25.0,2.0,147.0,1.8,4.3,0.42,0.0,0.0,,1.8,4.3,0.42,1.1,1.4,0.75,2.8,7.5,10.3,0.0,0.7,3.6,1.1,12.1,4.6,99.0,103.0
2004,6,2757,CLE,Cleveland Cavaliers,Michael Stewart,"April 25, 1975",28.0,NBA,PF,8.0,2.0,76.0,2.1,4.9,0.43,0.0,0.0,,2.1,4.9,0.43,1.4,1.4,1.0,3.5,9.0,12.5,0.0,0.7,5.6,0.7,14.6,5.6,115.0,100.0
2004,2,2757,BOS,Boston Celtics,Michael Stewart,"April 25, 1975",28.0,NBA,C,17.0,0.0,71.0,1.5,3.6,0.4,0.0,0.0,,1.5,3.6,0.4,0.7,1.5,0.5,2.2,5.8,8.0,0.0,0.7,1.5,1.5,9.4,3.6,81.0,106.0
2005,1,2757,ATL,Atlanta Hawks,Michael Stewart,"April 25, 1975",29.0,NBA,PF,12.0,1.0,145.0,4.0,7.6,0.52,0.0,0.0,,4.0,7.6,0.52,1.1,2.5,0.43,7.6,6.9,14.5,1.8,2.2,1.8,2.2,11.6,9.1,110.0,108.0
