Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 30,Trp Dbl
2005,20,105,NYK,New York Knicks,19.0,NBA,SF,80.0,12.0,1382.0,172.0,389.0,0.44,3.0,13.0,0.23,169.0,376.0,0.45,0.45,121.0,174.0,0.7,89.0,153.0,242.0,85.0,70.0,18.0,73.0,150.0,468.0,,0.0
2006,31,105,TOT,Total After Trade,20.0,NBA,SF,57.0,10.0,999.0,93.0,226.0,0.41,1.0,5.0,0.2,92.0,221.0,0.42,0.41,77.0,127.0,0.61,78.0,140.0,218.0,61.0,57.0,11.0,62.0,100.0,264.0,,0.0
2006,20,105,NYK,New York Knicks,20.0,NBA,SF,36.0,10.0,709.0,61.0,146.0,0.42,1.0,3.0,0.33,60.0,143.0,0.42,0.42,42.0,77.0,0.55,49.0,88.0,137.0,46.0,43.0,9.0,46.0,78.0,165.0,,0.0
2006,22,105,ORL,Orlando Magic,20.0,NBA,SF,21.0,0.0,290.0,32.0,80.0,0.4,0.0,2.0,0.0,32.0,78.0,0.41,0.4,35.0,50.0,0.7,29.0,52.0,81.0,15.0,14.0,2.0,16.0,22.0,99.0,,0.0
2007,22,105,ORL,Orlando Magic,21.0,NBA,SG,57.0,7.0,1278.0,200.0,371.0,0.54,0.0,7.0,0.0,200.0,364.0,0.55,0.54,106.0,171.0,0.62,98.0,151.0,249.0,65.0,59.0,19.0,84.0,134.0,506.0,,0.0
2008,31,105,TOT,Total After Trade,22.0,NBA,SF,35.0,3.0,546.0,69.0,136.0,0.51,5.0,18.0,0.28,64.0,118.0,0.54,0.53,49.0,75.0,0.65,30.0,78.0,108.0,44.0,31.0,11.0,23.0,45.0,192.0,,0.0
2008,22,105,ORL,Orlando Magic,22.0,NBA,SF,11.0,0.0,115.0,14.0,31.0,0.45,0.0,3.0,0.0,14.0,28.0,0.5,0.45,8.0,15.0,0.53,5.0,19.0,24.0,8.0,5.0,3.0,5.0,9.0,36.0,,0.0
2008,14,105,LAL,Los Angeles Lakers,22.0,NBA,SF,24.0,3.0,431.0,55.0,105.0,0.52,5.0,15.0,0.33,50.0,90.0,0.56,0.55,41.0,60.0,0.68,25.0,59.0,84.0,36.0,26.0,8.0,18.0,36.0,156.0,,0.0
2009,14,105,LAL,Los Angeles Lakers,23.0,NBA,SF,82.0,20.0,1999.0,274.0,596.0,0.46,61.0,191.0,0.32,213.0,405.0,0.53,0.51,120.0,169.0,0.71,111.0,241.0,352.0,145.0,137.0,24.0,87.0,166.0,729.0,,0.0
2010,11,105,HOU,Houston Rockets,24.0,NBA,SF,72.0,71.0,2629.0,394.0,999.0,0.39,136.0,407.0,0.33,258.0,592.0,0.44,0.46,148.0,228.0,0.65,78.0,325.0,403.0,276.0,126.0,40.0,161.0,162.0,1072.0,,1.0
2011,19,105,NOH,New Orleans Hornets,25.0,NBA,SF,75.0,75.0,2600.0,303.0,762.0,0.4,82.0,271.0,0.3,221.0,491.0,0.45,0.45,138.0,197.0,0.7,61.0,347.0,408.0,162.0,120.0,31.0,118.0,180.0,826.0,,0.0
