SEASON,TEAM ID,TEAM,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2009,4,CHA,Gerald Wallace,26.0,71.0,2669.0,0.48,0.52,0.3,0.5,0.8,0.58,0.56,0.16,105.0,106.0,81.0,101.0,104.0,107.0,183.0,72.0,6.3,81.5
2009,4,CHA,Raymond Felton,24.0,82.0,3086.0,0.41,0.44,0.28,0.44,0.8,0.48,0.25,0.19,89.0,90.0,78.0,87.0,104.0,89.0,82.0,85.0,-139.6,-147.4
2009,4,CHA,Emeka Okafor,26.0,82.0,2691.0,0.56,0.56,,0.56,0.59,0.58,0.48,0.0,122.0,116.0,,112.0,77.0,107.0,156.0,,94.3,67.7
2009,4,CHA,Boris Diaw,26.0,59.0,2216.0,0.5,0.52,0.42,0.54,0.69,0.56,0.16,0.22,108.0,107.0,114.0,109.0,89.0,103.0,53.0,100.0,63.3,22.1
2009,4,CHA,D.J. Augustin,21.0,72.0,1908.0,0.43,0.42,0.44,0.52,0.89,0.59,0.38,0.4,94.0,87.0,120.0,103.0,116.0,108.0,123.0,177.0,21.3,62.3
2009,4,CHA,Raja Bell,32.0,45.0,1603.0,0.44,0.46,0.4,0.51,0.88,0.54,0.16,0.35,96.0,96.0,108.0,102.0,114.0,99.0,52.0,156.0,9.2,-3.8
2009,4,CHA,Vladimir RadmanoviA,28.0,32.0,674.0,0.4,0.44,0.36,0.49,0.64,0.5,0.12,0.5,87.0,92.0,97.0,98.0,84.0,92.0,40.0,223.0,-4.9,-22.2
2009,4,CHA,Jason Richardson,28.0,14.0,491.0,0.44,0.44,0.46,0.5,0.75,0.54,0.25,0.27,96.0,90.0,125.0,100.0,97.0,99.0,82.0,120.0,1.1,-3.9
2009,4,CHA,Adam Morrison,24.0,44.0,667.0,0.36,0.38,0.34,0.43,0.76,0.45,0.1,0.44,79.0,78.0,92.0,87.0,99.0,83.0,33.0,195.0,-27.9,-40.8
2009,4,CHA,Juwan Howard,35.0,39.0,450.0,0.51,0.51,,0.51,0.68,0.53,0.23,0.0,111.0,105.0,,102.0,88.0,98.0,77.0,,3.1,-3.2
2009,4,CHA,Shannon Brown,23.0,30.0,341.0,0.46,0.5,0.29,0.49,0.8,0.53,0.24,0.23,99.0,104.0,78.0,98.0,104.0,97.0,80.0,102.0,-2.9,-4.3
2009,4,CHA,Matt Carroll,28.0,34.0,475.0,0.41,0.47,0.27,0.45,0.79,0.48,0.14,0.33,88.0,97.0,73.0,90.0,102.0,87.0,45.0,146.0,-13.9,-20.4
2009,4,CHA,DeSagana Diop,27.0,41.0,584.0,0.46,0.46,,0.46,0.27,0.44,0.33,0.0,100.0,95.0,,92.0,35.0,81.0,107.0,,-9.0,-26.8
2009,4,CHA,Jared Dudley,23.0,20.0,427.0,0.47,0.48,0.38,0.48,0.62,0.51,0.25,0.08,102.0,98.0,102.0,97.0,81.0,93.0,82.0,37.0,-3.0,-8.0
2009,4,CHA,Nazr Mohammed,31.0,39.0,341.0,0.41,0.41,,0.41,0.55,0.44,0.4,0.0,88.0,84.0,,81.0,71.0,81.0,130.0,,-19.0,-25.1
2009,4,CHA,Sean May,24.0,24.0,301.0,0.4,0.39,1.0,0.4,0.7,0.44,0.2,0.01,87.0,81.0,273.0,81.0,91.0,80.0,67.0,5.0,-19.0,-23.3
2009,4,CHA,Cartier Martin,24.0,33.0,266.0,0.36,0.41,0.3,0.43,0.8,0.49,0.32,0.43,79.0,84.0,83.0,86.0,104.0,90.0,106.0,191.0,-11.0,-9.8
2009,4,CHA,Alexis AjinAa,20.0,31.0,182.0,0.36,0.37,0.0,0.36,0.71,0.43,0.41,0.03,79.0,77.0,,72.0,93.0,79.0,133.0,13.0,-19.0,-18.5
2009,4,CHA,Ryan Hollins,24.0,18.0,184.0,0.54,0.54,,0.54,0.67,0.61,1.11,0.0,118.0,112.0,,109.0,86.0,113.0,364.0,,3.0,7.2
2009,4,CHA,Sean Singletary,23.0,24.0,181.0,0.4,0.39,0.4,0.46,0.8,0.51,0.31,0.31,86.0,81.0,109.0,92.0,104.0,94.0,102.0,140.0,-4.0,-3.4
2009,4,CHA,Dontell Jefferson,25.0,6.0,84.0,0.5,0.5,0.5,0.52,0.67,0.56,0.41,0.09,109.0,103.0,136.0,105.0,86.0,103.0,134.0,41.0,1.0,0.7
2009,4,CHA,Dwayne Jones,25.0,6.0,52.0,0.57,0.57,,0.57,0.67,0.62,0.86,0.0,125.0,118.0,,114.0,86.0,114.0,280.0,,1.0,1.5
2009,4,CHA,Andre Brown,27.0,4.0,41.0,0.14,0.14,,0.14,1.0,0.25,0.29,0.0,31.0,29.0,,29.0,130.0,47.0,93.0,,-5.0,-4.6
2009,4,CHA,Linton Johnson,28.0,2.0,13.0,,,,,,,,,,,,,,,,,0.0,0.0
2009,4,CHA,Team,,,,0.46,0.48,0.35,0.49,0.75,0.54,0.4,0.17,100.0,99.0,96.0,98.0,98.0,100.0,130.0,76.0,-88.5,-15.1
2009,4,CHA,League Average,,,,0.46,0.48,0.37,0.5,0.77,0.54,0.31,0.22,,,,,,,,,,
