PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Yao Ming,28.0,77.0,2589.0,0.5479999999999999,0.5479999999999999,1.0,0.5489999999999999,0.866,0.618,0.426,0.001,120.0,113.0,273.0,110.0,112.0,113.0,139.0,,101.4,179.6
Metta World Peace,29.0,69.0,2452.0,0.401,0.402,0.4,0.475,0.748,0.512,0.253,0.369,87.0,83.0,109.0,95.0,97.0,94.0,83.0,165.0,-51.6,-73.6
Luis Scola,28.0,82.0,2488.0,0.531,0.5329999999999999,0.0,0.531,0.76,0.5720000000000001,0.32299999999999995,0.004,116.0,110.0,,106.0,99.0,105.0,106.0,2.0,49.3,50.5
Aaron Brooks,24.0,80.0,1998.0,0.40399999999999997,0.428,0.366,0.47600000000000003,0.866,0.521,0.22,0.395,88.0,88.0,100.0,95.0,112.0,96.0,72.0,176.0,-37.7,-40.9
Carl Landry,25.0,69.0,1467.0,0.574,0.5760000000000001,0.33299999999999996,0.575,0.8140000000000001,0.634,0.462,0.006999999999999999,125.0,119.0,91.0,115.0,106.0,117.0,151.0,3.0,63.2,90.4
Von Wafer,23.0,63.0,1225.0,0.447,0.474,0.39,0.51,0.752,0.541,0.22899999999999998,0.32,98.0,98.0,106.0,102.0,98.0,99.0,75.0,143.0,10.2,-3.5
Rafer Alston,32.0,48.0,1591.0,0.37,0.387,0.348,0.446,0.789,0.484,0.209,0.441,81.0,80.0,95.0,89.0,102.0,89.0,68.0,197.0,-55.8,-68.6
Tracy McGrady,29.0,35.0,1181.0,0.38799999999999996,0.391,0.376,0.433,0.8009999999999999,0.49200000000000005,0.322,0.24100000000000002,85.0,81.0,103.0,87.0,104.0,90.0,105.0,108.0,-64.8,-57.8
Shane Battier,30.0,60.0,2031.0,0.41,0.462,0.384,0.5379999999999999,0.821,0.569,0.18899999999999997,0.669,89.0,95.0,105.0,108.0,107.0,104.0,62.0,299.0,27.1,18.5
Kyle Lowry,22.0,28.0,608.0,0.475,0.519,0.276,0.5,0.8,0.561,0.401,0.179,104.0,107.0,75.0,100.0,104.0,103.0,131.0,80.0,0.1,6.5
Brent Barry,37.0,56.0,857.0,0.40700000000000003,0.512,0.374,0.5489999999999999,0.95,0.575,0.11599999999999999,0.762,89.0,106.0,102.0,110.0,123.0,106.0,38.0,340.0,17.1,11.2
Luther Head,26.0,22.0,322.0,0.386,0.397,0.368,0.455,0.875,0.491,0.158,0.376,84.0,82.0,100.0,91.0,114.0,90.0,52.0,168.0,-9.0,-11.6
Chuck Hayes,25.0,71.0,858.0,0.37200000000000005,0.385,0.0,0.37200000000000005,0.368,0.375,0.168,0.035,81.0,79.0,,74.0,48.0,69.0,55.0,16.0,-29.0,-41.1
Dikembe Mutombo,42.0,9.0,96.0,0.385,0.385,,0.385,0.667,0.47200000000000003,0.6920000000000001,0.0,84.0,79.0,,77.0,86.0,87.0,226.0,,-3.0,-2.5
Brian Cook,28.0,9.0,25.0,0.312,0.273,0.4,0.375,,0.375,0.0,0.312,68.0,56.0,109.0,75.0,,69.0,,140.0,-4.0,-5.4
James White,26.0,4.0,11.0,0.6,0.667,0.5,0.7,,0.7,0.0,0.4,131.0,137.0,136.0,140.0,,129.0,,179.0,2.0,1.6
Joey Dorsey,25.0,3.0,6.0,0.5,0.5,,0.5,,0.5,0.0,0.0,109.0,103.0,,100.0,,92.0,,,0.0,-0.2
Team,,,,0.462,0.48700000000000004,0.382,0.507,0.805,0.555,0.299,0.237,101.0,100.0,104.0,101.0,104.0,102.0,98.0,106.0,84.4,132.2
League Average,,,,0.45899999999999996,0.485,0.36700000000000005,0.5,0.7709999999999999,0.544,0.306,0.22399999999999998,,,,,,,,,,
