PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Antawn Jamison,32.0,81.0,3096.0,0.46799999999999997,0.501,0.35100000000000003,0.507,0.754,0.5489999999999999,0.314,0.221,102.0,103.0,96.0,101.0,98.0,101.0,103.0,99.0,19.6,15.5
Caron Butler,28.0,67.0,2585.0,0.45299999999999996,0.48700000000000004,0.309,0.48200000000000004,0.858,0.552,0.37,0.19399999999999998,99.0,100.0,84.0,97.0,111.0,101.0,121.0,86.0,-37.6,18.1
Nick Young,23.0,82.0,1837.0,0.444,0.473,0.342,0.48100000000000004,0.85,0.53,0.255,0.217,97.0,97.0,93.0,96.0,110.0,97.0,83.0,97.0,-27.7,-23.6
Andray Blatche,22.0,71.0,1703.0,0.47100000000000003,0.479,0.23800000000000002,0.475,0.7040000000000001,0.508,0.257,0.033,103.0,99.0,65.0,95.0,91.0,93.0,84.0,15.0,-30.7,-50.5
Darius Songaila,30.0,77.0,1521.0,0.532,0.5329999999999999,0.0,0.532,0.889,0.57,0.19699999999999998,0.002,116.0,110.0,,106.0,115.0,105.0,64.0,1.0,29.2,25.3
Mike James,33.0,53.0,1575.0,0.387,0.39799999999999996,0.36700000000000005,0.45399999999999996,0.838,0.48700000000000004,0.16399999999999998,0.368,84.0,82.0,100.0,91.0,109.0,90.0,54.0,164.0,-44.8,-59.7
JaVale McGee,21.0,75.0,1143.0,0.493,0.493,,0.494,0.66,0.5329999999999999,0.419,0.0,108.0,102.0,,99.0,86.0,98.0,137.0,,-4.8,-10.0
Dominic McGuire,23.0,79.0,2072.0,0.43200000000000005,0.431,0.5,0.435,0.726,0.48200000000000004,0.315,0.012,94.0,89.0,136.0,87.0,94.0,89.0,103.0,6.0,-41.9,-45.6
Javaris Crittenton,21.0,56.0,1130.0,0.45899999999999996,0.47700000000000004,0.14300000000000002,0.46299999999999997,0.593,0.48700000000000004,0.3,0.052000000000000005,100.0,98.0,39.0,93.0,77.0,90.0,98.0,23.0,-19.9,-34.8
Juan Dixon,30.0,50.0,816.0,0.395,0.42,0.33299999999999996,0.44299999999999995,0.872,0.478,0.152,0.293,86.0,87.0,91.0,89.0,113.0,88.0,50.0,131.0,-28.9,-36.4
DeShawn Stevenson,27.0,32.0,886.0,0.312,0.363,0.271,0.387,0.5329999999999999,0.41,0.26,0.5579999999999999,68.0,75.0,74.0,78.0,69.0,75.0,85.0,249.0,-51.9,-69.2
Oleksiy Pecherov,23.0,32.0,277.0,0.386,0.431,0.326,0.455,0.828,0.51,0.287,0.426,84.0,89.0,89.0,91.0,107.0,94.0,94.0,190.0,-9.0,-7.9
Etan Thomas,30.0,26.0,306.0,0.485,0.485,,0.485,0.696,0.525,0.348,0.0,106.0,100.0,,97.0,90.0,97.0,114.0,,-2.0,-2.9
Antonio Daniels,33.0,13.0,288.0,0.4,0.382,0.455,0.456,0.758,0.5539999999999999,0.733,0.244,87.0,79.0,124.0,91.0,98.0,102.0,240.0,109.0,-4.0,1.2
Brendan Haywood,29.0,6.0,175.0,0.48,0.48,,0.48,0.47600000000000003,0.489,0.42,0.0,105.0,99.0,,96.0,62.0,90.0,137.0,,-2.0,-6.5
Dee Brown,24.0,17.0,233.0,0.386,0.45799999999999996,0.3,0.455,0.33299999999999996,0.452,0.068,0.455,84.0,94.0,82.0,91.0,43.0,83.0,22.0,203.0,-4.0,-8.3
Gilbert Arenas,27.0,2.0,63.0,0.261,0.25,0.28600000000000003,0.304,0.75,0.433,0.696,0.304,57.0,52.0,78.0,61.0,97.0,79.0,228.0,136.0,-9.0,-6.7
Team,,,,0.456,0.48200000000000004,0.325,0.483,0.773,0.529,0.302,0.168,99.0,99.0,89.0,97.0,100.0,97.0,99.0,75.0,-196.6,-200.3
League Average,,,,0.45899999999999996,0.485,0.36700000000000005,0.5,0.7709999999999999,0.544,0.306,0.22399999999999998,,,,,,,,,,
