PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
Al Harrington,28.0,68.0,2380.0,0.446,0.499,0.36200000000000004,0.516,0.8029999999999999,0.555,0.25,0.387,97.0,103.0,99.0,103.0,104.0,102.0,82.0,173.0,36.5,27.1
David Lee,25.0,81.0,2824.0,0.5489999999999999,0.551,0.0,0.5489999999999999,0.754,0.59,0.34700000000000003,0.003,120.0,113.0,,110.0,98.0,108.0,113.0,1.0,93.4,99.5
Nate Robinson,24.0,74.0,2209.0,0.43700000000000006,0.504,0.325,0.498,0.841,0.5489999999999999,0.28800000000000003,0.374,95.0,104.0,89.0,100.0,109.0,101.0,94.0,167.0,-4.6,10.9
Wilson Chandler,21.0,82.0,2735.0,0.43200000000000005,0.47600000000000003,0.32799999999999996,0.48100000000000004,0.795,0.515,0.204,0.298,94.0,98.0,89.0,96.0,103.0,95.0,67.0,133.0,-40.6,-66.6
Chris Duhon,26.0,79.0,2906.0,0.42100000000000004,0.449,0.391,0.515,0.857,0.569,0.307,0.47700000000000004,92.0,93.0,107.0,103.0,111.0,105.0,100.0,213.0,20.3,38.4
Quentin Richardson,28.0,72.0,1894.0,0.39299999999999996,0.42,0.365,0.483,0.7609999999999999,0.51,0.175,0.493,86.0,87.0,99.0,97.0,99.0,94.0,57.0,220.0,-22.7,-49.3
Tim Thomas,31.0,36.0,773.0,0.461,0.5,0.42100000000000004,0.564,0.8059999999999999,0.6,0.26,0.488,101.0,103.0,115.0,113.0,105.0,110.0,85.0,218.0,33.1,32.0
Jared Jeffries,27.0,56.0,1310.0,0.44,0.456,0.083,0.441,0.611,0.473,0.33,0.044000000000000004,96.0,94.0,23.0,88.0,79.0,87.0,108.0,20.0,-31.9,-44.3
Larry Hughes,30.0,25.0,687.0,0.39,0.392,0.385,0.46,0.794,0.504,0.253,0.365,85.0,81.0,105.0,92.0,103.0,93.0,83.0,163.0,-19.9,-22.3
Zach Randolph,27.0,11.0,388.0,0.434,0.455,0.292,0.452,0.821,0.517,0.354,0.127,95.0,94.0,80.0,91.0,107.0,95.0,116.0,57.0,-17.9,-11.9
Jamal Crawford,28.0,11.0,392.0,0.43200000000000005,0.413,0.455,0.535,0.7609999999999999,0.5710000000000001,0.272,0.456,94.0,85.0,124.0,107.0,99.0,105.0,89.0,203.0,12.1,10.0
Danilo Gallinari,20.0,28.0,412.0,0.44799999999999995,0.45299999999999996,0.444,0.5760000000000001,0.963,0.621,0.21600000000000003,0.5760000000000001,98.0,93.0,121.0,115.0,125.0,114.0,71.0,257.0,19.1,21.0
Chris Wilcox,26.0,25.0,330.0,0.529,0.535,0.0,0.529,0.509,0.539,0.52,0.01,115.0,110.0,,106.0,66.0,99.0,170.0,4.0,6.0,-1.4
Anthony Roberson,25.0,23.0,253.0,0.379,0.469,0.33799999999999997,0.495,1.0,0.509,0.049,0.6890000000000001,83.0,97.0,92.0,99.0,130.0,93.0,16.0,308.0,-1.0,-7.5
Malik Rose,34.0,18.0,160.0,0.268,0.297,0.0,0.268,0.727,0.327,0.268,0.098,58.0,61.0,,54.0,94.0,60.0,88.0,44.0,-19.0,-19.9
Mardy Collins,24.0,9.0,75.0,0.348,0.4,0.0,0.348,0.444,0.371,0.391,0.13,76.0,82.0,,70.0,58.0,68.0,128.0,58.0,-7.0,-9.4
Joe Crawford,22.0,2.0,23.0,0.3,0.33299999999999996,0.25,0.35,1.0,0.414,0.2,0.4,65.0,69.0,68.0,70.0,130.0,76.0,65.0,179.0,-3.0,-2.8
Jerome James,33.0,2.0,10.0,0.375,0.375,,0.375,,0.375,0.0,0.0,82.0,77.0,,75.0,,69.0,,,-2.0,-2.7
Courtney Sims,25.0,1.0,11.0,0.5,0.5,,0.5,,0.5,0.0,0.0,109.0,103.0,,100.0,,92.0,,,0.0,-0.5
Eddy Curry,26.0,3.0,12.0,1.0,1.0,,1.0,0.33299999999999996,0.753,1.5,0.0,218.0,206.0,,200.0,43.0,138.0,491.0,,2.0,1.4
Demetris Nichols,24.0,2.0,9.0,0.4,0.5,0.0,0.4,0.5,0.425,0.4,0.2,87.0,103.0,,80.0,65.0,78.0,131.0,89.0,-1.0,-1.4
Mouhamed Sene,22.0,1.0,6.0,0.5,0.5,,0.5,1.0,0.615,0.5,0.0,109.0,103.0,,100.0,130.0,113.0,164.0,,0.0,0.3
Cheikh Samb,24.0,2.0,8.0,0.0,0.0,,0.0,0.0,0.0,0.667,0.0,,,,,,,218.0,,-3.0,-4.2
Team,,,,0.45,0.49200000000000005,0.35200000000000004,0.503,0.792,0.545,0.26899999999999996,0.301,98.0,101.0,96.0,101.0,103.0,100.0,88.0,134.0,30.0,5.5
League Average,,,,0.45899999999999996,0.485,0.36700000000000005,0.5,0.7709999999999999,0.544,0.306,0.22399999999999998,,,,,,,,,,
