PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Karl Malone,30,16,703,24.6,0.531,0.012,0.473,8.4,24.3,16.2,15.7,1.8,1.4,7.7,29.5,,2.0,1.1,3.1,0.209,,5.6,0.9,6.5,1.5
John Stockton,31,16,597,19.9,0.523,0.124,0.326,2.7,7.4,5.0,46.4,2.5,1.0,15.3,20.5,,1.3,0.5,1.8,0.14400000000000002,,4.5,1.1,5.7,1.1
Jeff Hornacek,30,16,558,18.0,0.591,0.19,0.38,2.2,5.9,4.0,20.4,2.4,0.8,11.8,19.9,,1.4,0.4,1.9,0.159,,3.2,1.5,4.7,0.9
Felton Spencer,26,16,492,10.8,0.5,0.0,0.47600000000000003,14.1,17.6,15.8,2.3,0.3,3.1,15.9,14.4,,0.3,0.5,0.8,0.079,,-2.8,-1.1,-3.9,-0.2
Tyrone Corbin,31,16,413,11.1,0.444,0.113,0.142,6.9,15.3,11.0,5.9,2.8,0.6,8.9,14.0,,0.1,0.5,0.6,0.073,,-0.8,1.0,0.2,0.2
David Benoit,25,16,357,10.0,0.43200000000000005,0.131,0.205,7.3,14.4,10.8,4.8,1.1,2.3,10.7,19.6,,-0.2,0.3,0.1,0.013999999999999999,,-2.6,-0.6,-3.2,-0.1
Jay Humphries,31,16,356,11.7,0.49,0.204,0.259,2.6,9.5,6.0,18.7,2.0,0.4,11.7,18.0,,0.2,0.3,0.5,0.068,,-2.2,1.0,-1.1,0.1
Tom Chambers,34,16,325,7.9,0.424,0.07200000000000001,0.299,5.6,10.4,8.0,6.1,0.9,2.1,6.8,17.0,,0.0,0.2,0.2,0.034,,-3.5,-0.8,-4.2,-0.2
John Crotty,24,8,38,14.8,0.505,0.182,0.182,0.0,9.2,4.5,38.9,1.5,0.0,7.8,15.9,,0.1,0.0,0.1,0.153,,0.1,0.9,1.0,0.0
Bryon Russell,23,6,36,21.2,0.633,0.3,0.6,12.6,16.2,14.4,13.8,0.0,0.0,7.3,17.8,,0.2,0.0,0.2,0.264,,6.4,1.0,7.3,0.1
Stephen Howard,23,10,27,8.0,0.442,0.0,1.0,12.6,30.3,21.3,0.0,0.0,0.0,11.2,31.0,,0.0,0.0,0.0,0.055,,-9.9,-3.0,-12.9,-0.1
Walter Bond,24,4,13,-3.6,0.174,0.5,1.0,0.0,9.0,4.4,0.0,4.3,0.0,0.0,10.4,,0.0,0.0,0.0,-0.068,,-13.0,2.2,-10.8,0.0
