PLAYER,Age,G,MP,PER,TS,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 17,OWS,DWS,WS,WS/48,Unnamed: 22,OBPM,DBPM,BPM,VORP
Shawn Kemp,24,5,206,15.9,0.43799999999999994,0.0,0.47100000000000003,10.7,16.2,13.4,15.5,2.6,4.5,14.2,22.2,,0.0,0.4,0.3,0.081,,0.8,1.2,2.0,0.2
Gary Payton,25,5,181,18.1,0.511,0.13,0.275,3.7,7.0,5.3,32.8,2.4,0.9,9.4,21.9,,0.3,0.2,0.5,0.133,,3.6,1.4,5.0,0.3
Detlef Schrempf,31,5,174,20.8,0.6659999999999999,0.12,0.9,5.1,12.6,8.8,11.3,0.3,1.3,10.3,20.8,,0.8,0.2,0.9,0.26,,4.6,0.5,5.1,0.3
Kendall Gill,25,5,153,15.5,0.484,0.15,0.35,5.1,12.8,8.9,13.3,2.1,0.5,8.0,22.8,,0.1,0.2,0.3,0.10400000000000001,,1.4,0.3,1.7,0.1
Sam Perkins,32,5,141,12.8,0.495,0.33299999999999996,0.405,4.7,24.5,14.4,5.1,1.5,1.1,10.8,18.3,,0.1,0.3,0.3,0.11900000000000001,,0.1,-0.1,0.0,0.1
Nate McMillan,29,5,109,7.4,0.392,0.44,0.16,6.1,10.6,8.3,15.6,3.0,0.7,15.7,13.5,,-0.1,0.2,0.1,0.04,,-3.2,1.2,-2.1,0.0
Vincent Askew,27,5,95,12.9,0.495,0.036000000000000004,0.679,2.3,4.9,3.6,17.1,1.1,0.0,5.2,18.7,,0.2,0.1,0.3,0.127,,0.1,-0.3,-0.1,0.0
Michael Cage,32,5,93,10.3,0.376,0.0,0.375,11.9,21.1,16.4,7.2,2.3,4.2,13.9,10.8,,0.0,0.2,0.2,0.08800000000000001,,-2.2,2.2,-0.1,0.0
Ricky Pierce,34,5,74,10.7,0.52,0.0,0.5479999999999999,6.0,1.6,3.8,8.6,0.7,0.0,19.0,29.8,,-0.1,0.0,0.0,-0.016,,-1.8,-4.0,-5.8,-0.1
Steve Scheffler,26,1,9,15.4,0.532,0.0,2.0,0.0,38.4,18.8,0.0,6.0,0.0,0.0,9.7,,0.0,0.0,0.0,0.14400000000000002,,-1.7,4.7,3.0,0.0
Ervin Johnson,26,2,8,-4.9,0.0,0.0,0.0,0.0,57.6,28.2,0.0,0.0,0.0,50.0,11.6,,-0.1,0.0,0.0,-0.182,,-11.4,-2.0,-13.4,0.0
Chris King,24,2,7,-5.6,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.8,0.0,0.0,12.5,,0.0,0.0,0.0,-0.22,,-10.8,0.7,-10.2,0.0
