Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1977-78,22.0,BUF,NBA,SG,56.0,,947.0,195.0,370.0,0.527,,,,195.0,370.0,0.527,0.527,51.0,65.0,0.785,14.0,65.0,79.0,78.0,35.0,5.0,50.0,98.0,441.0
1978-79,23.0,NYK,NBA,SG,75.0,,1171.0,263.0,486.0,0.541,,,,263.0,486.0,0.541,0.541,57.0,63.0,0.905,28.0,54.0,82.0,136.0,37.0,6.0,64.0,113.0,583.0
1979-80,24.0,NYK,NBA,SG,75.0,,800.0,188.0,364.0,0.516,2.0,10.0,0.2,186.0,354.0,0.525,0.519,63.0,73.0,0.863,21.0,45.0,66.0,85.0,35.0,7.0,38.0,79.0,441.0
1980-81,25.0,NYK,NBA,PG,82.0,,1506.0,285.0,511.0,0.558,4.0,11.0,0.364,281.0,500.0,0.562,0.562,98.0,110.0,0.891,27.0,61.0,88.0,108.0,72.0,5.0,62.0,126.0,672.0
1981-82,26.0,ATL,NBA,SG,49.0,0.0,833.0,158.0,291.0,0.543,1.0,2.0,0.5,157.0,289.0,0.543,0.545,59.0,67.0,0.881,5.0,56.0,61.0,87.0,26.0,3.0,27.0,80.0,376.0
1982-83,27.0,ATL,NBA,SG,73.0,4.0,1124.0,230.0,444.0,0.518,0.0,1.0,0.0,230.0,443.0,0.519,0.518,74.0,89.0,0.831,16.0,74.0,90.0,125.0,30.0,9.0,52.0,132.0,534.0
1983-84,28.0,ATL,NBA,SG,81.0,0.0,1503.0,312.0,554.0,0.563,1.0,2.0,0.5,311.0,552.0,0.563,0.564,56.0,70.0,0.8,17.0,87.0,104.0,171.0,46.0,5.0,63.0,146.0,681.0
1984-85,29.0,ATL,NBA,SG,60.0,5.0,1126.0,228.0,388.0,0.588,0.0,2.0,0.0,228.0,386.0,0.591,0.588,62.0,76.0,0.816,20.0,61.0,81.0,122.0,27.0,0.0,55.0,74.0,518.0
1985-86,30.0,MIL,NBA,SG,38.0,1.0,573.0,94.0,190.0,0.495,0.0,0.0,,94.0,190.0,0.495,0.495,47.0,49.0,0.959,4.0,53.0,57.0,39.0,9.0,3.0,18.0,42.0,235.0
1986-87,31.0,MIL,NBA,SG,4.0,0.0,34.0,5.0,13.0,0.385,0.0,0.0,,5.0,13.0,0.385,0.385,5.0,7.0,0.714,0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,15.0
