Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1995,14,1542,LAL,Los Angeles Lakers,Eddie Jones,"October 20, 1971",23.0,NBA,SG,10.0,0.0,28.6,3.0,8.0,0.38,1.2,2.7,0.44,1.8,5.3,0.34,0.45,1.5,2.1,0.71,0.7,2.5,3.2,2.0,0.8,0.9,1.7,2.7,8.7
1996,14,1542,LAL,Los Angeles Lakers,Eddie Jones,"October 20, 1971",24.0,NBA,SG,4.0,4.0,38.8,6.8,12.3,0.55,2.5,4.8,0.53,4.3,7.5,0.57,0.65,1.3,2.0,0.62,1.8,3.5,5.3,1.5,2.0,0.3,1.0,4.0,17.3
1997,14,1542,LAL,Los Angeles Lakers,Eddie Jones,"October 20, 1971",25.0,NBA,SG,9.0,9.0,31.4,3.7,8.0,0.46,1.0,2.7,0.38,2.7,5.3,0.5,0.52,2.9,3.9,0.74,0.9,2.6,3.4,3.2,1.0,0.4,1.4,2.7,11.2
1998,14,1542,LAL,Los Angeles Lakers,Eddie Jones,"October 20, 1971",26.0,NBA,SG,13.0,13.0,36.6,5.3,11.4,0.47,1.5,3.7,0.42,3.8,7.7,0.49,0.53,4.8,5.8,0.83,0.9,3.0,3.9,2.5,2.0,1.6,1.3,2.8,17.0
2000,4,1542,CHO,Charlotte Hornets,Eddie Jones,"October 20, 1971",28.0,NBA,SG,4.0,4.0,42.8,5.5,14.5,0.38,2.3,6.5,0.35,3.3,8.0,0.41,0.46,3.8,4.0,0.94,1.0,4.0,5.0,4.8,2.5,0.8,1.3,3.0,17.0
2001,16,1542,MIA,Miami Heat,Eddie Jones,"October 20, 1971",29.0,NBA,SG,3.0,3.0,36.0,7.3,14.7,0.5,2.3,5.3,0.44,5.0,9.3,0.54,0.58,2.0,2.3,0.86,0.7,5.3,6.0,2.3,1.0,0.3,2.3,3.0,19.0
2004,16,1542,MIA,Miami Heat,Eddie Jones,"October 20, 1971",32.0,NBA,SG,13.0,13.0,36.8,4.3,11.8,0.37,1.5,5.2,0.3,2.8,6.6,0.42,0.43,3.1,3.8,0.8,0.2,3.4,3.6,2.2,1.4,0.8,1.5,2.8,13.2
2005,16,1542,MIA,Miami Heat,Eddie Jones,"October 20, 1971",33.0,NBA,SF,15.0,15.0,40.1,4.7,10.4,0.46,2.1,5.3,0.4,2.6,5.1,0.51,0.56,2.1,2.8,0.74,0.7,5.1,5.8,2.6,1.2,0.6,1.5,3.8,13.7
2006,15,1542,MEM,Memphis Grizzlies,Eddie Jones,"October 20, 1971",34.0,NBA,SG,4.0,3.0,29.8,3.5,7.3,0.48,0.8,1.8,0.43,2.8,5.5,0.5,0.53,2.5,3.8,0.67,0.8,2.0,2.8,2.5,0.8,0.3,0.3,2.5,10.3
2007,16,1542,MIA,Miami Heat,Eddie Jones,"October 20, 1971",35.0,NBA,SG,3.0,2.0,22.0,0.7,3.0,0.22,0.3,2.0,0.17,0.3,1.0,0.33,0.28,1.7,2.0,0.83,0.3,1.7,2.0,1.7,0.3,0.3,0.3,2.3,3.3
2008,7,1542,DAL,Dallas Mavericks,Eddie Jones,"October 20, 1971",36.0,NBA,SG,3.0,0.0,7.3,0.7,2.0,0.33,0.3,1.3,0.25,0.3,0.7,0.5,0.42,0.3,0.3,1.0,0.0,1.0,1.0,0.3,0.3,0.0,0.3,1.0,2.0
