Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2004,22,ORL,Orlando Magic,Tracy McGrady,24.0,67.0,2675.0,0.42,0.46,0.34,0.47,0.8,0.53,0.32,0.33,95.0,99.0,98.0,100.0,106.0,102.0,105.0,175.0,4.5,34.2
2004,22,ORL,Orlando Magic,Juwan Howard,30.0,81.0,2877.0,0.45,0.45,0.0,0.45,0.81,0.51,0.34,0.0,103.0,99.0,,96.0,108.0,99.0,111.0,,-43.4,-9.4
2004,22,ORL,Orlando Magic,Drew Gooden,22.0,79.0,2134.0,0.44,0.46,0.21,0.45,0.64,0.48,0.32,0.05,101.0,100.0,62.0,96.0,85.0,94.0,104.0,27.0,-34.1,-60.9
2004,22,ORL,Orlando Magic,Tyronn Lue,26.0,76.0,2332.0,0.43,0.45,0.38,0.49,0.77,0.52,0.18,0.29,99.0,99.0,110.0,104.0,103.0,100.0,60.0,157.0,25.3,2.4
2004,22,ORL,Orlando Magic,Keith Bogans,23.0,73.0,1787.0,0.4,0.43,0.36,0.48,0.63,0.5,0.23,0.41,92.0,95.0,103.0,101.0,84.0,97.0,75.0,220.0,5.2,-17.5
2004,22,ORL,Orlando Magic,Gordan Giriček,26.0,48.0,1435.0,0.44,0.45,0.41,0.49,0.83,0.53,0.19,0.26,100.0,98.0,117.0,105.0,110.0,102.0,63.0,142.0,19.7,11.4
2004,22,ORL,Orlando Magic,Rod Strickland,37.0,46.0,915.0,0.45,0.48,0.3,0.47,0.75,0.51,0.28,0.12,103.0,103.0,87.0,100.0,100.0,100.0,93.0,66.0,0.6,-1.2
2004,22,ORL,Orlando Magic,DeShawn Stevenson,22.0,26.0,933.0,0.4,0.42,0.29,0.42,0.69,0.46,0.25,0.14,92.0,92.0,84.0,90.0,92.0,89.0,82.0,77.0,-26.5,-35.5
2004,22,ORL,Orlando Magic,Andrew DeClercq,30.0,71.0,1211.0,0.48,0.48,,0.48,0.82,0.53,0.28,0.0,109.0,104.0,,101.0,108.0,102.0,91.0,,2.3,4.2
2004,22,ORL,Orlando Magic,Zaza Pachulia,19.0,59.0,664.0,0.39,0.39,,0.39,0.64,0.45,0.51,0.0,89.0,85.0,,82.0,86.0,88.0,170.0,,-28.9,-27.5
2004,22,ORL,Orlando Magic,Steven Hunter,22.0,59.0,789.0,0.53,0.53,,0.53,0.33,0.5,0.44,0.0,121.0,115.0,,112.0,44.0,98.0,147.0,,18.0,-4.4
2004,22,ORL,Orlando Magic,Shammond Williams,28.0,37.0,525.0,0.39,0.44,0.34,0.47,0.89,0.54,0.3,0.49,89.0,96.0,97.0,101.0,118.0,104.0,98.0,262.0,0.7,6.7
2004,22,ORL,Orlando Magic,Donnell Harvey,23.0,24.0,345.0,0.4,0.42,0.0,0.4,0.67,0.46,0.44,0.03,92.0,91.0,,86.0,89.0,89.0,144.0,18.0,-11.9,-11.6
2004,22,ORL,Orlando Magic,Reece Gaines,23.0,38.0,364.0,0.29,0.29,0.3,0.31,0.64,0.36,0.29,0.12,66.0,63.0,86.0,65.0,85.0,69.0,96.0,62.0,-28.0,-31.1
2004,22,ORL,Orlando Magic,Sean Rooks,34.0,20.0,270.0,0.35,0.36,0.0,0.35,0.96,0.46,0.39,0.02,80.0,78.0,,74.0,127.0,89.0,127.0,9.0,-13.7,-7.8
2004,22,ORL,Orlando Magic,Britton Johnsen,24.0,20.0,290.0,0.29,0.34,0.08,0.3,0.44,0.32,0.27,0.2,66.0,74.0,24.0,63.0,58.0,62.0,89.0,109.0,-20.6,-26.2
2004,22,ORL,Orlando Magic,Desmond Penigar,22.0,10.0,89.0,0.5,0.5,,0.5,1.0,0.54,0.14,0.0,114.0,109.0,,106.0,133.0,104.0,47.0,,1.6,1.3
2004,22,ORL,Orlando Magic,Lee Nailon,28.0,8.0,83.0,0.41,0.41,,0.41,0.78,0.47,0.33,0.0,93.0,89.0,,86.0,103.0,91.0,110.0,,-3.4,-3.0
2004,22,ORL,Orlando Magic,Derrick Dial,28.0,9.0,86.0,0.32,0.37,0.22,0.36,0.75,0.41,0.29,0.32,73.0,80.0,64.0,76.0,100.0,80.0,94.0,172.0,-6.4,-6.5
2004,22,ORL,Orlando Magic,Robert Archibald,23.0,1.0,4.0,0.5,0.5,,0.5,0.0,0.35,1.0,0.0,114.0,109.0,,106.0,,67.0,330.0,,0.1,-1.0
2004,22,ORL,Orlando Magic,Pat Garrity,27.0,2.0,22.0,0.33,0.33,,0.33,,0.33,0.0,0.0,76.0,73.0,,71.0,,65.0,,,-0.8,-1.1
2004,22,ORL,Orlando Magic,Team,,,,0.43,0.45,0.34,0.46,0.73,0.5,0.3,0.18,98.0,98.0,98.0,98.0,97.0,98.0,100.0,96.0,-105.3,-142.6
2004,22,ORL,Orlando Magic,League Average,,,,0.44,0.46,0.35,0.47,0.75,0.52,0.3,0.19,,,,,,,,,,
