Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2004,18,MIN,Minnesota Timberwolves,Kevin Garnett,27.0,82.0,3231.0,0.5,0.51,0.26,0.5,0.79,0.55,0.29,0.03,114.0,110.0,74.0,107.0,105.0,106.0,95.0,14.0,101.1,112.6
2004,18,MIN,Minnesota Timberwolves,Sam Cassell,34.0,81.0,2838.0,0.49,0.5,0.4,0.52,0.87,0.57,0.26,0.15,111.0,110.0,115.0,110.0,116.0,110.0,86.0,78.0,117.4,141.5
2004,18,MIN,Minnesota Timberwolves,Latrell Sprewell,33.0,82.0,3100.0,0.41,0.43,0.33,0.45,0.81,0.49,0.23,0.24,93.0,94.0,95.0,95.0,108.0,95.0,77.0,126.0,-57.8,-66.0
2004,18,MIN,Minnesota Timberwolves,Fred Hoiberg,31.0,79.0,1804.0,0.46,0.48,0.44,0.56,0.84,0.61,0.3,0.45,106.0,105.0,127.0,120.0,112.0,118.0,100.0,240.0,71.1,81.9
2004,18,MIN,Minnesota Timberwolves,Trenton Hassell,24.0,81.0,2264.0,0.46,0.47,0.31,0.47,0.79,0.5,0.16,0.03,106.0,102.0,89.0,100.0,105.0,96.0,53.0,18.0,-1.0,-15.0
2004,18,MIN,Minnesota Timberwolves,Gary Trent,29.0,68.0,1025.0,0.47,0.48,0.0,0.47,0.76,0.52,0.28,0.02,108.0,105.0,,100.0,101.0,100.0,91.0,10.0,1.0,-1.0
2004,18,MIN,Minnesota Timberwolves,Wally Szczerbiak,26.0,28.0,622.0,0.45,0.45,0.44,0.49,0.83,0.54,0.27,0.2,102.0,98.0,125.0,104.0,110.0,105.0,89.0,104.0,9.6,12.3
2004,18,MIN,Minnesota Timberwolves,Michael Olowokandi,28.0,43.0,925.0,0.42,0.42,,0.42,0.59,0.45,0.21,0.0,97.0,92.0,,90.0,79.0,86.0,71.0,,-26.5,-43.9
2004,18,MIN,Minnesota Timberwolves,Mark Madsen,28.0,72.0,1246.0,0.5,0.51,0.0,0.5,0.48,0.51,0.58,0.03,113.0,111.0,,105.0,64.0,98.0,191.0,16.0,9.8,-5.2
2004,18,MIN,Minnesota Timberwolves,Troy Hudson,27.0,29.0,503.0,0.39,0.38,0.4,0.46,0.82,0.49,0.16,0.37,88.0,82.0,116.0,98.0,109.0,95.0,53.0,199.0,-4.0,-10.7
2004,18,MIN,Minnesota Timberwolves,Ervin Johnson,36.0,66.0,965.0,0.53,0.54,0.0,0.53,0.61,0.55,0.27,0.01,122.0,117.0,,113.0,81.0,107.0,90.0,5.0,13.0,7.9
2004,18,MIN,Minnesota Timberwolves,Oliver Miller,33.0,48.0,506.0,0.53,0.54,0.0,0.53,0.65,0.55,0.23,0.01,121.0,116.0,,113.0,87.0,106.0,76.0,5.0,11.8,7.3
2004,18,MIN,Minnesota Timberwolves,Keith McLeod,24.0,33.0,391.0,0.33,0.36,0.1,0.34,0.77,0.44,0.52,0.12,75.0,79.0,29.0,71.0,102.0,84.0,173.0,65.0,-22.3,-16.2
2004,18,MIN,Minnesota Timberwolves,Darrick Martin,32.0,16.0,172.0,0.3,0.34,0.23,0.34,1.0,0.39,0.13,0.39,68.0,74.0,66.0,73.0,133.0,75.0,44.0,208.0,-17.1,-18.3
2004,18,MIN,Minnesota Timberwolves,Quincy Lewis,26.0,14.0,65.0,0.35,0.33,0.4,0.4,,0.4,0.0,0.25,80.0,73.0,115.0,85.0,,77.0,,134.0,-2.8,-4.6
2004,18,MIN,Minnesota Timberwolves,Ndudi Ebi,19.0,17.0,32.0,0.43,0.43,,0.43,0.25,0.41,0.29,0.0,98.0,93.0,,91.0,33.0,80.0,94.0,,-1.2,-3.3
2004,18,MIN,Minnesota Timberwolves,Anthony Goldwire,32.0,5.0,66.0,0.36,0.38,0.33,0.43,1.0,0.45,0.07,0.43,81.0,82.0,96.0,91.0,133.0,87.0,24.0,229.0,-1.2,-1.9
2004,18,MIN,Minnesota Timberwolves,Team,,,,0.46,0.48,0.36,0.49,0.78,0.53,0.27,0.14,105.0,104.0,105.0,103.0,104.0,102.0,88.0,73.0,202.1,179.4
2004,18,MIN,Minnesota Timberwolves,League Average,,,,0.44,0.46,0.35,0.47,0.75,0.52,0.3,0.19,,,,,,,,,,
