Season,Team ID,Team ABV,Team,PLAYER,AGE,G,MP,FG,2P,3P,eFG,FT,TS,FTr,3PAr,FG+,2P+,3P+,eFG+,FT+,TS+,FTr+,3PAr+,FG Add,TS Add
2004,15,MEM,Memphis Grizzlies,Pau Gasol,23.0,78.0,2458.0,0.48,0.48,0.27,0.48,0.71,0.54,0.49,0.01,110.0,106.0,77.0,103.0,95.0,105.0,161.0,8.0,27.6,65.9
2004,15,MEM,Memphis Grizzlies,James Posey,27.0,82.0,2451.0,0.48,0.53,0.39,0.55,0.83,0.61,0.44,0.38,109.0,116.0,111.0,117.0,110.0,119.0,143.0,201.0,122.5,178.9
2004,15,MEM,Memphis Grizzlies,Jason Williams,28.0,72.0,2115.0,0.41,0.49,0.33,0.49,0.84,0.52,0.14,0.51,93.0,106.0,95.0,104.0,111.0,100.0,45.0,273.0,28.2,1.4
2004,15,MEM,Memphis Grizzlies,Bonzi Wells,27.0,59.0,1468.0,0.44,0.45,0.34,0.45,0.75,0.49,0.23,0.09,100.0,97.0,99.0,96.0,100.0,95.0,76.0,48.0,-25.0,-39.7
2004,15,MEM,Memphis Grizzlies,Stromile Swift,24.0,77.0,1528.0,0.47,0.47,0.25,0.47,0.72,0.53,0.46,0.01,107.0,102.0,72.0,100.0,96.0,103.0,151.0,4.0,-1.0,18.5
2004,15,MEM,Memphis Grizzlies,Mike Miller,23.0,65.0,1770.0,0.44,0.47,0.37,0.5,0.72,0.53,0.23,0.35,100.0,103.0,107.0,107.0,96.0,103.0,75.0,187.0,39.6,22.0
2004,15,MEM,Memphis Grizzlies,Shane Battier,25.0,79.0,1947.0,0.45,0.5,0.35,0.51,0.73,0.54,0.3,0.34,102.0,108.0,101.0,107.0,97.0,105.0,100.0,183.0,37.4,33.9
2004,15,MEM,Memphis Grizzlies,Lorenzen Wright,28.0,65.0,1674.0,0.44,0.44,0.0,0.44,0.73,0.47,0.22,0.01,100.0,96.0,,93.0,97.0,92.0,74.0,5.0,-38.1,-54.5
2004,15,MEM,Memphis Grizzlies,Earl Watson,24.0,81.0,1669.0,0.37,0.41,0.24,0.4,0.65,0.44,0.3,0.23,85.0,89.0,71.0,85.0,87.0,85.0,98.0,122.0,-67.2,-81.7
2004,15,MEM,Memphis Grizzlies,Bo Outlaw,32.0,82.0,1606.0,0.51,0.52,0.0,0.51,0.53,0.52,0.37,0.01,116.0,112.0,,108.0,70.0,101.0,123.0,7.0,24.0,4.2
2004,15,MEM,Memphis Grizzlies,Jake Tsakalidis,24.0,40.0,533.0,0.5,0.5,,0.5,0.59,0.53,0.46,0.0,115.0,110.0,,107.0,79.0,103.0,151.0,,8.7,5.0
2004,15,MEM,Memphis Grizzlies,Wesley Person,32.0,16.0,284.0,0.31,0.34,0.26,0.36,0.75,0.38,0.08,0.4,70.0,75.0,74.0,76.0,100.0,73.0,25.0,215.0,-23.8,-31.1
2004,15,MEM,Memphis Grizzlies,Theron Smith,23.0,20.0,178.0,0.37,0.32,0.5,0.44,0.75,0.47,0.19,0.28,85.0,70.0,144.0,94.0,100.0,92.0,61.0,149.0,-2.5,-4.0
2004,15,MEM,Memphis Grizzlies,Dahntay Jones,23.0,20.0,154.0,0.28,0.29,0.25,0.29,0.46,0.31,0.21,0.08,65.0,62.0,72.0,62.0,60.0,60.0,68.0,40.0,-18.9,-23.7
2004,15,MEM,Memphis Grizzlies,Troy Bell,23.0,6.0,34.0,0.22,0.29,0.0,0.22,1.0,0.28,0.17,0.22,51.0,62.0,,47.0,133.0,55.0,55.0,119.0,-9.0,-8.9
2004,15,MEM,Memphis Grizzlies,Ryan Humphrey,24.0,2.0,11.0,0.25,0.33,0.0,0.25,,0.25,0.0,0.25,57.0,73.0,,53.0,,48.0,,134.0,-1.8,-2.1
2004,15,MEM,Memphis Grizzlies,Team,,,,0.45,0.48,0.34,0.48,0.72,0.53,0.34,0.21,102.0,104.0,99.0,103.0,96.0,102.0,111.0,110.0,149.7,154.8
2004,15,MEM,Memphis Grizzlies,League Average,,,,0.44,0.46,0.35,0.47,0.75,0.52,0.3,0.19,,,,,,,,,,
