Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,1,3160,ATL,Atlanta Hawks,19.0,NBA,PF,79.0,7.0,24.7,3.0,6.7,0.44,0.2,0.7,0.24,2.8,6.1,0.46,0.46,2.4,3.2,0.75,1.5,3.3,4.8,0.8,0.6,0.3,1.1,2.9,8.5
2007,1,3160,ATL,Atlanta Hawks,20.0,NBA,PF,64.0,63.0,34.0,4.8,11.0,0.43,0.2,0.7,0.24,4.6,10.3,0.45,0.44,3.4,4.1,0.82,1.3,4.0,5.3,1.9,0.8,0.5,2.0,3.0,13.1
2008,1,3160,ATL,Atlanta Hawks,21.0,NBA,SF,80.0,80.0,34.6,5.3,11.5,0.46,0.0,0.1,0.1,5.3,11.4,0.47,0.46,4.2,5.1,0.82,1.5,4.2,5.7,1.7,1.0,0.4,1.6,2.8,14.8
2009,1,3160,ATL,Atlanta Hawks,22.0,NBA,SF,61.0,59.0,34.3,4.7,10.2,0.46,0.9,2.5,0.36,3.8,7.7,0.49,0.5,3.6,4.5,0.81,1.8,4.5,6.3,1.3,0.9,0.6,1.1,2.1,13.9
2010,1,3160,ATL,Atlanta Hawks,23.0,NBA,SF,81.0,81.0,30.5,3.7,8.2,0.46,0.5,1.6,0.3,3.2,6.6,0.49,0.48,2.2,2.7,0.82,1.3,3.8,5.1,1.1,0.8,0.6,0.9,2.0,10.1
2011,1,3160,ATL,Atlanta Hawks,24.0,NBA,SF,65.0,52.0,28.7,3.8,8.3,0.46,0.6,1.7,0.34,3.2,6.6,0.49,0.49,2.3,2.7,0.84,1.0,3.8,4.8,1.4,0.5,0.4,1.0,1.6,10.4
2012,1,3160,ATL,Atlanta Hawks,25.0,NBA,SF,57.0,37.0,26.3,3.6,8.2,0.43,1.0,2.6,0.39,2.5,5.6,0.45,0.49,2.0,2.6,0.79,1.3,3.8,5.2,1.2,0.8,0.3,0.7,1.5,10.2
2013,29,3160,UTA,Utah Jazz,26.0,NBA,SF,73.0,51.0,23.7,2.7,6.4,0.42,0.7,2.3,0.32,2.0,4.2,0.48,0.48,1.1,1.4,0.78,0.8,2.8,3.6,1.1,0.5,0.5,0.8,1.3,7.2
2014,29,3160,UTA,Utah Jazz,27.0,NBA,PF,66.0,50.0,25.4,3.5,8.0,0.44,1.3,3.5,0.36,2.2,4.4,0.5,0.52,0.9,1.1,0.78,1.2,3.8,5.1,1.2,0.8,0.5,0.8,2.3,9.1
2015,4,3160,CHO,Charlotte Hornets,28.0,NBA,PF,78.0,37.0,26.1,2.7,6.3,0.42,1.2,3.4,0.36,1.5,2.9,0.5,0.52,0.8,1.1,0.71,0.7,4.2,4.9,1.3,0.9,0.5,0.8,1.9,7.4
2016,4,3160,CHO,Charlotte Hornets,29.0,NBA,PF,81.0,81.0,28.9,4.2,9.2,0.45,1.9,4.7,0.4,2.3,4.6,0.5,0.55,1.5,1.8,0.83,1.6,4.9,6.4,1.4,0.7,1.0,0.8,1.6,11.7
2017,4,3160,CHO,Charlotte Hornets,30.0,NBA,PF,76.0,76.0,30.2,3.9,9.3,0.42,1.6,4.7,0.35,2.3,4.6,0.49,0.51,1.7,2.0,0.87,1.2,5.4,6.6,1.4,0.8,0.7,0.8,1.8,11.2
2018,4,3160,CHO,Charlotte Hornets,31.0,NBA,PF,78.0,78.0,25.7,3.3,7.2,0.46,1.6,3.9,0.41,1.7,3.3,0.51,0.57,1.3,1.6,0.83,0.9,3.8,4.7,1.2,0.7,0.5,0.8,1.5,9.5
2019,4,3160,CHO,Charlotte Hornets,32.0,NBA,PF,75.0,75.0,28.4,3.7,8.7,0.42,1.9,5.1,0.37,1.8,3.6,0.5,0.53,0.9,1.1,0.77,1.0,4.4,5.4,1.2,0.9,0.8,0.6,2.1,10.1
2020,31,3160,TOT,Total After Trade,33.0,NBA,PF,58.0,1.0,19.5,2.1,4.6,0.45,1.0,2.7,0.36,1.1,1.9,0.57,0.55,0.8,1.0,0.86,0.5,2.6,3.2,1.0,0.6,0.5,0.6,1.8,5.9
2020,4,3160,CHO,Charlotte Hornets,33.0,NBA,PF,41.0,1.0,19.7,2.3,5.1,0.45,1.1,2.9,0.38,1.2,2.3,0.54,0.55,1.0,1.2,0.86,0.4,2.3,2.7,1.0,0.6,0.5,0.6,1.7,6.7
2020,17,3160,MIL,Milwaukee Bucks,33.0,NBA,PF,17.0,0.0,18.9,1.5,3.4,0.44,0.7,2.3,0.31,0.8,1.1,0.72,0.54,0.4,0.4,0.86,0.9,3.5,4.4,1.1,0.6,0.5,0.5,1.9,4.0
