Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1986,1,3053,ATL,Atlanta Hawks,22.0,NBA,PG,79.0,8.0,1229.0,5.8,12.1,0.48,0.1,0.3,0.18,5.8,11.7,0.49,6.3,8.1,0.78,0.8,2.8,3.6,9.9,2.4,0.1,4.7,4.8,18.0
1987,1,3053,ATL,Atlanta Hawks,23.0,NBA,PG,33.0,0.0,532.0,4.8,11.0,0.44,0.1,0.4,0.17,4.7,10.6,0.45,5.4,7.1,0.76,0.4,3.7,4.1,11.3,2.3,0.1,4.7,4.4,15.1
1988,1,3053,ATL,Atlanta Hawks,24.0,NBA,PG,82.0,1.0,1347.0,5.1,10.7,0.48,0.0,0.5,0.05,5.1,10.2,0.5,2.9,3.5,0.82,0.4,3.5,3.9,9.0,1.7,0.3,3.5,3.3,13.1
1989,1,3053,ATL,Atlanta Hawks,25.0,NBA,PG,81.0,6.0,1219.0,3.9,8.6,0.46,0.0,0.6,0.04,3.9,7.9,0.49,1.5,1.8,0.87,0.6,3.0,3.6,8.4,2.1,0.2,2.5,3.1,9.4
1990,1,3053,ATL,Atlanta Hawks,26.0,NBA,PG,82.0,46.0,2184.0,4.8,10.2,0.48,0.0,0.3,0.05,4.8,9.8,0.49,2.7,3.1,0.87,0.6,2.7,3.3,7.9,1.7,0.2,2.3,3.0,12.4
1991,1,3053,ATL,Atlanta Hawks,27.0,NBA,PG,75.0,64.0,2197.0,5.9,13.2,0.45,0.9,2.8,0.32,5.0,10.4,0.48,3.8,4.4,0.87,0.7,2.2,2.9,6.8,1.9,0.1,2.4,2.9,16.4
1992,26,3053,SAC,Sacramento Kings,28.0,NBA,PG,77.0,77.0,2724.0,5.9,13.3,0.44,1.0,2.6,0.37,5.0,10.7,0.46,3.5,4.0,0.86,0.4,2.6,2.9,7.2,1.7,0.3,3.0,2.6,16.3
1993,26,3053,SAC,Sacramento Kings,29.0,NBA,PG,69.0,68.0,2335.0,5.3,12.2,0.43,0.6,2.1,0.27,4.7,10.1,0.47,4.3,5.1,0.85,0.7,2.3,3.0,7.4,1.6,0.1,3.0,2.7,15.4
1994,26,3053,SAC,Sacramento Kings,30.0,NBA,PG,79.0,62.0,2567.0,5.2,11.4,0.46,0.8,2.3,0.34,4.5,9.1,0.49,2.9,3.5,0.81,0.6,2.5,3.1,7.4,1.3,0.3,2.4,2.6,14.1
1995,26,3053,SAC,Sacramento Kings,31.0,NBA,PG,76.0,76.0,2458.0,4.4,10.1,0.44,0.7,2.1,0.33,3.7,8.0,0.47,3.3,3.5,0.93,0.4,2.1,2.5,6.9,1.1,0.1,2.7,2.2,12.9
1996,31,3053,TOT,Total After Trade,32.0,NBA,PG,77.0,21.0,1462.0,4.6,10.6,0.43,1.2,3.2,0.36,3.4,7.4,0.46,3.1,3.6,0.86,0.6,1.8,2.5,7.2,1.3,0.2,2.7,2.7,13.4
1996,1,3053,ATL,Atlanta Hawks,32.0,NBA,PG,51.0,0.0,817.0,4.6,9.8,0.47,0.8,2.5,0.32,3.8,7.3,0.52,3.3,3.8,0.85,0.8,1.8,2.6,6.2,1.2,0.1,2.2,3.0,13.2
1996,18,3053,MIN,Minnesota Timberwolves,32.0,NBA,PG,26.0,21.0,645.0,4.6,11.6,0.39,1.6,4.0,0.4,3.0,7.6,0.39,2.8,3.2,0.88,0.4,1.8,2.2,8.6,1.4,0.3,3.3,2.3,13.6
1998,22,3053,ORL,Orlando Magic,34.0,NBA,PG,4.0,0.0,34.0,5.3,12.7,0.42,0.0,1.1,0.0,5.3,11.6,0.46,2.1,2.1,1.0,2.1,1.1,3.2,5.3,1.1,0.0,7.4,6.4,12.7
