Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1981,3.0,1049,NJN,New Jersey Nets,21.0,NBA,C,56.0,1579.0,14.5,0.47,0.0,0.29,9.6,20.6,15.0,6.6,1.6,3.6,14.1,22.7,-0.5,2.0,1.5,0.04,-1.6,-0.3,-1.8,0.1
1982,3.0,1049,NJN,New Jersey Nets,22.0,NBA,C,64.0,740.0,15.3,0.52,0.0,0.44,10.6,17.9,14.2,7.7,1.1,3.8,14.8,20.4,0.6,1.2,1.8,0.12,-0.6,0.7,0.1,0.4
1983,3.0,1049,NJN,New Jersey Nets,23.0,NBA,C,80.0,1255.0,18.4,0.57,0.0,0.53,14.0,20.3,17.2,6.7,1.3,5.4,19.4,20.4,1.7,2.6,4.3,0.17,0.5,1.5,2.1,1.3
1984,3.0,1049,NJN,New Jersey Nets,24.0,NBA,C,82.0,1655.0,14.1,0.57,0.01,0.4,10.9,19.1,14.9,7.2,1.0,2.5,18.1,15.9,1.7,2.3,4.0,0.12,-0.2,0.3,0.1,0.9
1985,3.0,1049,NJN,New Jersey Nets,25.0,NBA,C,81.0,2418.0,16.1,0.54,0.0,0.4,10.3,19.4,14.7,8.5,0.7,2.2,12.4,18.3,3.6,2.5,6.1,0.12,1.1,-0.6,0.5,1.6
1986,3.0,1049,NJN,New Jersey Nets,26.0,NBA,C,81.0,2525.0,19.0,0.59,0.0,0.41,9.1,20.6,14.8,7.5,1.0,1.6,11.1,19.9,6.3,2.9,9.2,0.18,2.7,-0.2,2.5,2.9
1987,3.0,1049,NJN,New Jersey Nets,27.0,NBA,C,72.0,2272.0,17.0,0.53,0.0,0.39,9.5,21.6,15.6,6.6,1.1,1.8,10.4,22.0,3.2,2.2,5.4,0.12,1.3,-0.9,0.4,1.4
1988,31.0,1049,TOT,Total After Trade,28.0,NBA,C,81.0,2961.0,16.8,0.53,0.0,0.35,9.5,22.7,15.9,7.4,1.1,2.4,12.0,21.0,3.4,3.0,6.5,0.1,0.7,-0.5,0.1,1.6
1988,3.0,1049,NJN,New Jersey Nets,28.0,NBA,C,34.0,1194.0,15.8,0.52,0.0,0.35,7.7,23.9,15.5,7.3,1.1,1.7,13.2,22.3,0.7,1.3,1.9,0.08,-0.3,-0.6,-0.8,0.3
1988,23.0,1049,PHI,Philadelphia 76Ers,28.0,NBA,C,47.0,1767.0,17.5,0.53,0.0,0.35,10.7,21.8,16.2,7.4,1.0,2.9,11.1,20.2,2.8,1.8,4.5,0.12,1.3,-0.5,0.8,1.2
1989,23.0,1049,PHI,Philadelphia 76Ers,29.0,NBA,C,82.0,2739.0,18.5,0.54,0.0,0.29,8.7,22.9,15.7,7.4,0.8,2.3,8.9,21.9,4.8,2.2,7.0,0.12,1.7,-1.3,0.4,1.6
1990,23.0,1049,PHI,Philadelphia 76Ers,30.0,NBA,C,81.0,2659.0,15.7,0.5,0.02,0.24,8.4,20.8,14.6,6.9,0.8,2.3,8.1,19.2,3.1,2.9,6.0,0.11,0.7,-0.6,0.0,1.4
1991,31.0,1049,TOT,Total After Trade,31.0,NBA,C,80.0,2196.0,14.0,0.48,0.02,0.2,9.6,20.8,15.1,6.4,0.9,1.5,8.8,18.8,0.9,2.0,2.9,0.06,-0.3,-1.4,-1.7,0.2
1991,23.0,1049,PHI,Philadelphia 76Ers,31.0,NBA,C,30.0,791.0,12.7,0.44,0.03,0.22,10.3,18.1,14.3,6.1,1.0,2.5,9.0,18.9,-0.1,0.9,0.7,0.04,-1.4,-1.0,-2.4,-0.1
1991,,1049,CHH,None,31.0,NBA,C,50.0,1405.0,14.7,0.5,0.01,0.18,9.2,22.4,15.6,6.5,0.8,1.0,8.7,18.8,1.0,1.1,2.1,0.07,0.3,-1.7,-1.4,0.2
1992,,1049,CHH,None,32.0,NBA,C,35.0,499.0,13.0,0.48,0.02,0.14,7.8,17.8,12.7,8.5,1.0,1.9,8.6,18.7,0.2,0.4,0.5,0.05,-0.9,-1.2,-2.0,0.0
1993,,1049,CHH,None,33.0,NBA,C,34.0,251.0,14.1,0.53,0.0,0.12,15.3,20.8,18.2,3.9,0.2,2.0,11.2,16.2,0.3,0.2,0.5,0.1,-0.6,-1.9,-2.5,0.0
1994,31.0,1049,TOT,Total After Trade,34.0,NBA,C,29.0,309.0,9.9,0.39,0.0,0.18,8.1,18.6,13.3,4.9,2.1,3.2,10.5,17.1,-0.3,0.4,0.0,0.0,-3.5,-0.9,-4.5,-0.2
1994,,1049,CHH,None,34.0,NBA,C,21.0,255.0,11.6,0.43,0.0,0.18,8.5,16.9,12.8,5.9,2.5,3.1,11.4,16.1,-0.1,0.3,0.2,0.04,-2.4,0.0,-2.4,0.0
1994,17.0,1049,MIL,Milwaukee Bucks,34.0,NBA,C,8.0,54.0,2.0,0.25,0.0,0.17,6.0,27.0,16.0,0.0,0.0,3.8,7.2,22.2,-0.2,0.0,-0.2,-0.18,-9.0,-5.2,-14.2,-0.2
