Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2006,10,GSW,Golden State Warriors,Jason Richardson,25,75,75,38.4,8.5,19.2,0.45,2.4,6.4,0.38,6.1,12.8,0.48,0.51,3.7,5.5,0.67,1.4,4.4,5.8,3.1,1.3,0.5,2.2,2.7,23.2
2006,10,GSW,Golden State Warriors,Baron Davis,26,54,48,36.5,6.2,15.9,0.39,1.9,6.0,0.32,4.3,9.9,0.43,0.45,3.6,5.4,0.68,0.8,3.5,4.4,8.9,1.6,0.3,2.9,3.1,17.9
2006,10,GSW,Golden State Warriors,Troy Murphy,25,74,74,34.0,4.9,11.3,0.43,0.8,2.4,0.32,4.1,8.9,0.46,0.47,3.4,4.3,0.79,2.6,7.4,10.0,1.4,0.6,0.4,1.5,2.6,14.0
2006,10,GSW,Golden State Warriors,Mike Dunleavy,25,81,68,31.8,4.1,10.1,0.41,0.9,3.2,0.28,3.2,6.9,0.46,0.45,2.4,3.1,0.78,1.0,4.0,4.9,2.9,0.7,0.4,1.5,2.5,11.5
2006,10,GSW,Golden State Warriors,Derek Fisher,31,82,36,31.6,4.4,10.8,0.41,1.4,3.6,0.4,3.0,7.2,0.42,0.48,3.0,3.6,0.83,0.4,2.1,2.6,4.3,1.5,0.1,1.9,2.9,13.3
2006,10,GSW,Golden State Warriors,Adonal Foyle,30,77,72,23.7,2.0,3.9,0.51,0.0,0.0,,2.0,3.9,0.51,0.51,0.5,0.9,0.61,1.9,3.6,5.5,0.4,0.6,1.6,1.0,2.8,4.5
2006,10,GSW,Golden State Warriors,Mickael Pietrus,23,52,18,22.7,3.3,8.0,0.4,1.1,3.4,0.32,2.2,4.7,0.47,0.47,1.7,2.8,0.61,1.1,2.0,3.1,0.8,0.6,0.2,1.5,2.5,9.3
2006,10,GSW,Golden State Warriors,Monta Ellis,20,49,3,18.1,2.7,6.5,0.42,0.6,1.7,0.34,2.1,4.8,0.44,0.46,0.9,1.2,0.71,0.4,1.7,2.1,1.6,0.7,0.2,1.2,1.4,6.8
2006,10,GSW,Golden State Warriors,Ike Diogu,22,69,14,14.9,2.5,4.8,0.52,0.0,0.0,,2.5,4.8,0.52,0.52,2.0,2.4,0.81,1.4,1.9,3.3,0.4,0.2,0.4,1.1,2.4,7.0
2006,10,GSW,Golden State Warriors,Andris Biedriss,19,68,2,14.7,1.7,2.7,0.64,0.0,0.0,,1.7,2.7,0.64,0.64,0.3,1.1,0.31,1.8,2.3,4.2,0.4,0.3,0.7,0.5,2.8,3.8
2006,10,GSW,Golden State Warriors,Will Bynum,23,15,0,10.8,1.4,3.5,0.4,0.1,0.6,0.22,1.3,2.9,0.44,0.42,0.7,1.1,0.62,0.2,0.6,0.8,1.3,0.5,0.0,0.9,0.7,3.6
2006,10,GSW,Golden State Warriors,Calbert Cheaney,34,42,0,10.7,1.0,2.6,0.39,0.0,0.2,0.0,1.0,2.4,0.42,0.39,0.2,0.2,1.0,0.5,1.0,1.5,0.5,0.3,0.0,0.4,0.9,2.2
2006,10,GSW,Golden State Warriors,Chris Taft,20,17,0,8.5,1.4,2.2,0.6,0.0,0.0,,1.4,2.2,0.6,0.6,0.1,0.4,0.17,1.1,1.0,2.1,0.1,0.1,0.4,0.1,1.5,2.8
2006,10,GSW,Golden State Warriors,Zarko Cabarkapa,24,61,0,8.3,1.1,2.9,0.38,0.1,0.3,0.25,1.0,2.5,0.4,0.4,1.0,1.4,0.71,0.6,1.2,1.8,0.3,0.2,0.1,0.6,1.4,3.3
2006,10,GSW,Golden State Warriors,Aaron Miles,22,19,0,6.2,0.3,0.9,0.33,0.0,0.0,,0.3,0.9,0.33,0.33,0.2,0.2,1.0,0.0,0.7,0.7,1.3,0.2,0.1,0.6,0.7,0.8
