SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS/G
2006,21,SEA,Ray Allen,30,78,78,38.7,8.7,19.2,0.45,3.4,8.4,0.41,5.3,10.9,0.49,0.54,4.2,4.6,0.9,0.9,3.3,4.3,3.7,1.3,0.2,2.4,1.9,25.1
2006,21,SEA,Rashard Lewis,26,78,77,36.9,6.9,14.8,0.47,1.8,4.7,0.38,5.1,10.0,0.51,0.53,4.5,5.5,0.82,1.4,3.6,5.0,2.3,1.3,0.6,1.8,2.4,20.1
2006,21,SEA,Luke Ridnour,24,79,77,33.2,4.2,10.1,0.42,0.5,1.9,0.29,3.7,8.2,0.45,0.44,2.5,2.9,0.88,0.6,2.4,3.0,7.0,1.6,0.3,2.1,2.3,11.5
2006,21,SEA,Chris Wilcox,23,29,23,30.1,5.8,9.7,0.59,0.0,0.0,,5.8,9.7,0.59,0.59,2.6,3.2,0.79,2.5,5.7,8.2,1.2,0.6,0.4,1.4,2.8,14.1
2006,21,SEA,Earl Watson,26,24,0,25.1,4.1,9.5,0.43,1.8,4.2,0.42,2.3,5.3,0.44,0.52,1.6,2.2,0.73,0.3,2.7,3.0,5.4,1.3,0.1,2.5,2.7,11.5
2006,21,SEA,Vladimir Radmanovic,25,47,16,23.2,3.3,8.2,0.4,1.5,4.2,0.37,1.7,4.0,0.44,0.5,1.2,1.3,0.89,0.8,3.1,4.0,1.5,0.7,0.3,1.1,2.8,9.3
2006,21,SEA,Ronald Murray,26,48,2,22.6,3.7,9.4,0.4,0.4,1.6,0.22,3.4,7.8,0.43,0.42,2.1,2.9,0.72,0.4,1.4,1.8,2.5,0.6,0.1,1.6,1.4,9.9
2006,21,SEA,Nick Collison,25,66,27,21.9,3.1,6.0,0.52,0.0,0.0,0.0,3.1,5.9,0.53,0.52,1.2,1.7,0.7,2.2,3.4,5.6,1.1,0.3,0.5,1.2,3.2,7.5
2006,21,SEA,Robert Swift,20,47,20,21.0,2.6,5.1,0.52,0.0,0.0,,2.6,5.1,0.52,0.52,1.1,1.9,0.58,2.0,3.6,5.6,0.2,0.3,1.2,1.0,3.0,6.4
2006,21,SEA,Reggie Evans,25,41,23,19.2,2.1,4.2,0.51,0.0,0.0,0.0,2.1,4.2,0.51,0.51,1.6,2.9,0.55,2.8,4.0,6.7,0.6,0.6,0.1,1.0,2.3,5.9
2006,21,SEA,Johan Petro,20,68,41,18.9,2.3,4.4,0.51,0.0,0.0,,2.3,4.4,0.51,0.51,0.7,1.1,0.63,1.6,2.8,4.4,0.2,0.4,0.8,0.9,3.1,5.2
2006,21,SEA,Damien Wilkins,26,82,12,18.6,2.4,5.3,0.44,0.2,0.7,0.25,2.2,4.6,0.47,0.46,1.7,2.0,0.84,1.0,1.4,2.3,1.3,0.9,0.1,1.0,1.8,6.5
2006,21,SEA,Vitaly Potapenko,30,24,12,13.4,1.3,2.7,0.5,0.0,0.0,,1.3,2.7,0.5,0.5,0.4,0.7,0.59,1.1,1.5,2.6,0.3,0.1,0.1,0.6,1.8,3.1
2006,21,SEA,Mikki Moore,30,47,1,12.4,1.1,2.6,0.44,0.0,0.0,0.0,1.1,2.6,0.44,0.44,1.0,1.3,0.74,0.9,1.8,2.8,0.6,0.1,0.3,0.9,2.0,3.3
2006,21,SEA,Danny Fortson,29,23,1,12.0,1.2,2.2,0.53,0.0,0.0,,1.2,2.2,0.53,0.53,1.4,1.9,0.77,1.3,2.0,3.4,0.1,0.2,0.1,1.1,3.3,3.8
2006,21,SEA,Mike Wilks,26,10,0,10.5,1.2,3.1,0.39,0.1,0.5,0.2,1.1,2.6,0.42,0.4,1.9,2.9,0.66,0.3,0.9,1.2,1.4,0.6,0.0,0.9,0.7,4.4
2006,21,SEA,Mateen Cleaves,28,27,0,8.5,0.9,2.6,0.35,0.1,0.6,0.25,0.8,2.0,0.38,0.38,0.7,0.9,0.79,0.1,0.4,0.5,1.6,0.1,0.1,0.5,1.1,2.7
2006,21,SEA,Rick Brunson,33,4,0,7.8,1.3,2.0,0.62,0.0,0.3,0.0,1.3,1.8,0.71,0.62,0.0,0.0,,0.0,0.5,0.5,0.5,0.0,0.0,0.8,0.3,2.5
2006,21,SEA,Noel Felix,24,12,0,6.8,0.5,2.1,0.24,0.1,0.3,0.33,0.4,1.8,0.23,0.26,0.4,0.7,0.62,0.3,0.8,1.1,0.2,0.2,0.3,0.7,1.1,1.5
