Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,25,2395,POR,Portland Trail Blazers,Zach Randolph,24,74,71,34.4,7.2,16.6,0.44,0.2,0.7,0.29,7.0,15.9,0.44,0.44,3.3,4.6,0.71,2.6,5.4,8.0,1.9,0.8,0.2,2.2,2.5,18.0
2006,25,1984,POR,Portland Trail Blazers,Darius Miles,24,40,23,32.2,5.9,12.8,0.46,0.1,0.3,0.2,5.8,12.5,0.47,0.46,2.2,4.1,0.53,0.6,4.0,4.6,1.8,1.1,1.0,2.5,2.5,14.0
2006,25,260,POR,Portland Trail Blazers,Steve Blake,25,68,57,26.2,3.0,6.9,0.44,1.1,2.7,0.41,1.9,4.2,0.46,0.52,1.1,1.3,0.79,0.4,1.8,2.1,4.5,0.6,0.1,1.2,1.6,8.2
2006,25,754,POR,Portland Trail Blazers,Juan Dixon,27,76,42,25.3,4.7,10.8,0.44,0.9,2.2,0.38,3.8,8.6,0.45,0.47,2.1,2.6,0.8,0.4,1.9,2.3,2.0,0.8,0.1,1.5,2.1,12.3
2006,25,2370,POR,Portland Trail Blazers,Joel Przybilla,26,56,52,24.9,2.3,4.3,0.55,0.0,0.0,,2.3,4.3,0.55,0.55,1.5,2.8,0.53,2.6,4.4,7.0,0.8,0.4,2.3,1.4,2.7,6.1
2006,25,2826,POR,Portland Trail Blazers,Sebastian Telfair,20,68,30,24.1,3.4,8.5,0.39,0.8,2.4,0.35,2.5,6.1,0.41,0.44,1.9,2.6,0.74,0.3,1.5,1.8,3.6,1.0,0.1,1.7,2.5,9.5
2006,25,2400,POR,Portland Trail Blazers,Theo Ratliff,32,55,19,23.7,2.0,3.4,0.57,0.0,0.0,,2.0,3.4,0.57,0.57,1.0,1.5,0.65,1.6,3.5,5.1,0.5,0.3,1.6,0.9,2.6,4.9
2006,25,2258,POR,Portland Trail Blazers,Ruben Patterson,30,45,2,23.5,4.2,8.4,0.5,0.0,0.2,0.0,4.2,8.3,0.5,0.5,3.1,5.0,0.61,1.6,1.8,3.4,1.3,0.9,0.3,1.8,1.8,11.4
2006,25,1603,POR,Portland Trail Blazers,Viktor Khryapa,23,69,53,21.6,2.3,5.0,0.46,0.1,0.4,0.33,2.1,4.5,0.47,0.48,1.1,1.6,0.69,1.7,2.8,4.4,1.3,0.7,0.4,1.2,3.0,5.8
2006,25,1393,POR,Portland Trail Blazers,Jarrett Jack,22,79,4,20.2,2.4,5.4,0.44,0.3,1.0,0.26,2.1,4.5,0.48,0.46,1.6,2.0,0.8,0.2,1.8,2.0,2.8,0.5,0.0,1.3,1.7,6.7
2006,25,2655,POR,Portland Trail Blazers,Brian Skinner,29,27,5,19.1,1.6,3.4,0.48,0.0,0.0,,1.6,3.4,0.48,0.48,0.6,1.1,0.52,1.7,3.0,4.7,0.5,0.5,0.9,1.0,2.4,3.8
2006,25,3057,POR,Portland Trail Blazers,Martell Webster,19,61,18,17.5,2.3,5.7,0.4,1.1,3.0,0.36,1.2,2.7,0.45,0.49,1.0,1.2,0.86,0.5,1.7,2.1,0.6,0.3,0.2,0.7,1.5,6.6
2006,25,2220,POR,Portland Trail Blazers,Travis Outlaw,21,69,11,16.7,2.3,5.3,0.44,0.2,0.8,0.26,2.1,4.6,0.47,0.46,0.9,1.3,0.7,0.7,2.0,2.7,0.5,0.4,0.7,0.5,1.6,5.8
2006,25,1731,POR,Portland Trail Blazers,Voshon Lenard,32,14,0,15.7,2.4,6.3,0.38,1.1,3.1,0.35,1.3,3.2,0.4,0.46,0.8,1.3,0.61,0.2,1.1,1.4,1.6,0.9,0.1,1.4,1.3,6.6
2006,25,2026,POR,Portland Trail Blazers,Sergei Monia,22,23,15,14.6,1.3,3.7,0.34,0.4,1.4,0.27,0.9,2.3,0.38,0.39,0.3,0.5,0.67,0.5,1.7,2.2,0.8,0.3,0.2,0.5,1.8,3.3
2006,25,2668,POR,Portland Trail Blazers,Charles Smith,30,21,4,9.9,1.4,3.4,0.42,0.7,1.8,0.4,0.7,1.6,0.44,0.53,0.2,0.4,0.62,0.1,0.6,0.8,0.4,0.2,0.3,0.2,1.3,3.8
2006,25,2599,POR,Portland Trail Blazers,Ha Seung-Jin,20,27,4,7.9,0.7,1.1,0.58,0.0,0.0,,0.7,1.1,0.58,0.58,0.3,0.6,0.47,0.5,1.3,1.8,0.0,0.1,0.3,0.5,1.5,1.6
