Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1987,17.0,2653,MIL,Milwaukee Bucks,22.0,NBA,PG,13.0,0.0,205.0,3.2,10.9,0.29,0.5,2.5,0.21,2.6,8.4,0.31,1.8,2.1,0.83,1.1,3.5,4.6,7.9,0.9,0.2,3.7,3.2,8.6
1988,12.0,2653,IND,Indiana Pacers,23.0,NBA,PG,51.0,2.0,760.0,4.1,9.9,0.41,0.3,0.9,0.3,3.8,9.0,0.42,2.1,2.6,0.83,0.5,2.6,3.1,8.5,1.0,0.1,3.6,4.6,10.6
1989,12.0,2653,IND,Indiana Pacers,24.0,NBA,PG,80.0,13.0,1571.0,4.5,10.1,0.45,0.5,1.7,0.27,4.1,8.4,0.48,3.0,3.3,0.9,0.5,2.9,3.4,8.9,1.5,0.0,4.1,3.5,12.5
1990,22.0,2653,ORL,Orlando Magic,25.0,NBA,PG,70.0,32.0,1460.0,4.7,11.4,0.41,1.3,3.3,0.39,3.4,8.2,0.42,2.6,2.9,0.87,0.6,3.4,3.9,8.2,0.9,0.1,2.2,3.1,13.2
1991,22.0,2653,ORL,Orlando Magic,26.0,NBA,PG,79.0,66.0,2714.0,6.1,13.8,0.44,1.2,3.0,0.41,4.9,10.8,0.46,4.5,5.0,0.9,0.8,2.8,3.6,8.8,1.2,0.1,3.3,2.5,18.0
1992,22.0,2653,ORL,Orlando Magic,27.0,NBA,PG,75.0,63.0,2377.0,5.4,13.1,0.41,1.4,3.8,0.36,4.1,9.4,0.43,3.8,4.2,0.9,0.5,2.5,3.1,8.2,1.1,0.1,3.5,2.8,16.0
1993,22.0,2653,ORL,Orlando Magic,28.0,NBA,PG,78.0,78.0,3086.0,4.9,10.4,0.47,0.9,2.7,0.34,3.9,7.7,0.51,3.4,3.8,0.89,0.6,2.8,3.4,8.6,1.0,0.0,3.1,2.8,14.0
1994,22.0,2653,ORL,Orlando Magic,29.0,NBA,PG,82.0,46.0,2303.0,4.3,10.1,0.43,1.1,2.6,0.41,3.3,7.5,0.43,3.0,3.5,0.88,0.7,2.3,3.0,7.9,0.7,0.0,3.0,2.7,12.7
1995,,2653,WSB,None,30.0,NBA,PG,62.0,62.0,2077.0,4.6,10.1,0.46,1.7,4.0,0.42,2.9,6.2,0.48,3.1,3.5,0.89,0.5,2.3,2.8,7.8,1.2,0.1,3.0,2.3,14.0
1996,23.0,2653,PHI,Philadelphia 76Ers,31.0,NBA,PG,10.0,9.0,236.0,3.1,8.7,0.35,2.3,5.2,0.44,0.8,3.5,0.22,1.2,1.5,0.8,0.2,2.3,2.4,5.8,1.1,0.0,2.4,3.2,9.6
