Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1998,5,CHI,Charlotte Bobcats,Michael Jordan,34,82,82,3181,14.9,32.1,0.46,0.5,2.1,0.24,14.4,30.0,0.48,9.6,12.2,0.78,2.2,5.8,8.1,4.8,2.4,0.8,3.1,2.6,40.0,,114,100
1998,5,CHI,Charlotte Bobcats,Dennis Rodman,36,80,66,2856,2.9,6.8,0.43,0.1,0.4,0.17,2.9,6.4,0.45,1.2,2.1,0.55,7.9,14.7,22.7,4.3,0.9,0.3,2.8,4.5,7.1,,106,97
1998,5,CHI,Charlotte Bobcats,Ron Harper,34,82,82,2284,6.9,15.7,0.44,0.4,2.0,0.19,6.5,13.7,0.48,3.8,5.1,0.75,2.5,4.3,6.8,5.7,2.5,1.1,2.1,4.3,18.0,,111,100
1998,5,CHI,Charlotte Bobcats,Toni Kukoc,29,74,52,2235,9.2,20.3,0.46,1.5,4.2,0.36,7.7,16.1,0.48,3.7,5.3,0.71,2.9,5.0,7.9,7.6,1.8,0.9,3.7,3.6,23.7,,109,101
1998,5,CHI,Charlotte Bobcats,Luc Longley,29,58,58,1703,8.8,19.3,0.46,0.0,0.0,,8.8,19.3,0.46,3.5,4.7,0.74,3.6,7.2,10.8,5.1,1.1,2.0,4.1,6.5,21.0,,99,100
1998,5,CHI,Charlotte Bobcats,Scottie Pippen,32,44,44,1652,10.3,23.0,0.45,2.0,6.3,0.32,8.3,16.7,0.5,4.9,6.3,0.78,1.7,5.7,7.4,8.3,2.6,1.4,3.6,3.8,27.5,,112,99
1998,5,CHI,Charlotte Bobcats,Randy Brown,29,71,6,1147,5.5,14.2,0.38,0.0,0.2,0.0,5.5,14.0,0.39,2.6,3.7,0.72,1.6,2.8,4.4,7.1,3.3,0.6,3.0,5.5,13.5,,96,100
1998,5,CHI,Charlotte Bobcats,Steve Kerr,32,50,0,1119,6.6,14.6,0.45,2.7,6.3,0.44,3.9,8.3,0.46,2.2,2.4,0.92,0.7,3.0,3.7,4.6,1.3,0.2,1.3,3.4,18.1,,124,105
1998,5,CHI,Charlotte Bobcats,Scott Burrell,27,80,3,1096,7.8,18.4,0.42,2.5,7.1,0.35,5.3,11.4,0.47,2.3,3.1,0.73,3.9,5.8,9.7,3.2,3.1,1.8,2.5,6.4,20.5,,109,97
1998,5,CHI,Charlotte Bobcats,Jason Caffey,24,51,8,710,7.6,15.1,0.5,0.0,0.1,0.0,7.6,15.0,0.5,5.2,7.8,0.66,5.8,7.4,13.1,2.7,1.0,1.3,3.6,7.0,20.4,,108,101
1998,5,CHI,Charlotte Bobcats,Jud Buechler,29,74,0,608,7.5,15.6,0.48,2.2,5.8,0.38,5.3,9.8,0.54,0.3,0.5,0.5,2.1,4.7,6.8,4.3,2.0,1.3,1.9,4.2,17.6,,115,101
1998,5,CHI,Charlotte Bobcats,Bill Wennington,34,48,8,467,8.7,19.9,0.44,0.0,0.0,,8.7,19.9,0.44,2.0,2.4,0.81,3.7,5.5,9.2,2.2,0.5,0.6,1.8,8.9,19.3,,102,104
1998,5,CHI,Charlotte Bobcats,Joe Kleine,36,46,1,397,5.3,14.4,0.37,0.0,0.0,,5.3,14.4,0.37,2.0,2.4,0.83,3.7,6.8,10.5,4.1,0.5,0.7,3.8,8.6,12.6,,87,103
1998,5,CHI,Charlotte Bobcats,Dickey Simpkins,25,21,0,237,5.9,9.3,0.63,0.0,0.2,0.0,5.9,9.1,0.65,5.9,10.0,0.59,1.8,5.2,7.1,3.9,0.9,0.7,3.0,8.0,17.7,,117,103
1998,5,CHI,Charlotte Bobcats,Rusty LaRue,24,14,0,140,7.7,18.9,0.41,1.5,6.2,0.25,6.2,12.7,0.48,1.9,3.1,0.62,0.4,2.7,3.1,1.9,1.2,0.4,2.3,4.6,18.9,,95,105
1998,5,CHI,Charlotte Bobcats,Keith Booth,23,6,0,17,6.3,19.0,0.33,0.0,3.2,0.0,6.3,15.9,0.4,19.0,19.0,1.0,6.3,6.3,12.7,3.2,0.0,0.0,9.5,9.5,31.7,,102,105
1998,5,CHI,Charlotte Bobcats,David Vaughn,24,3,0,6,9.0,9.0,1.0,0.0,0.0,,9.0,9.0,1.0,18.0,35.9,0.5,0.0,9.0,9.0,0.0,0.0,0.0,0.0,9.0,35.9,,143,103
