Season,Team ID,Player ID,Team ABV,Team,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Ortg,Drtg
1998,13,174,LAC,Los Angeles Clippers,Brent Barry,26,41,36,1341,7.4,17.2,0.43,3.0,7.6,0.4,4.3,9.6,0.45,4.0,4.7,0.84,1.0,4.5,5.5,5.1,1.9,0.9,3.7,3.4,21.7,108,112
1998,13,2668,LAC,Los Angeles Clippers,Charles Smith,22,23,0,260,9.0,21.4,0.42,2.8,8.8,0.32,6.2,12.6,0.49,1.0,1.8,0.56,1.6,2.2,3.8,3.8,2.0,1.0,4.2,4.2,21.8,93,114
1998,13,1853,LAC,Los Angeles Clippers,Darrick Martin,26,82,63,2299,6.2,16.5,0.38,2.4,6.6,0.36,3.8,9.9,0.38,4.2,4.9,0.85,0.4,3.3,3.7,7.5,1.9,0.2,3.5,4.5,19.0,104,114
1998,13,2303,LAC,Los Angeles Clippers,Eric Piatkowski,27,67,35,1740,7.7,17.0,0.45,3.2,7.7,0.41,4.5,9.2,0.49,4.2,5.1,0.82,2.1,5.0,7.0,2.5,1.5,0.4,2.4,4.1,22.7,117,113
1998,13,121,LAC,Los Angeles Clippers,Isaac Austin,28,26,25,895,8.9,19.7,0.45,0.0,0.3,0.0,8.9,19.4,0.46,5.1,7.8,0.65,4.6,8.5,13.2,5.1,1.0,1.3,5.2,4.0,23.0,97,111
1998,13,570,LAC,Los Angeles Clippers,James Collins,24,23,0,103,10.6,27.7,0.38,4.5,10.1,0.45,6.1,17.7,0.34,4.0,7.1,0.57,3.5,3.5,7.1,1.5,3.0,1.5,4.0,6.1,29.8,95,110
1998,13,2479,LAC,Los Angeles Clippers,James Robinson,27,70,13,1231,8.2,21.1,0.39,3.1,9.5,0.33,5.1,11.6,0.44,3.2,4.5,0.72,1.6,3.1,4.7,5.7,1.6,0.4,4.1,4.3,22.8,98,114
1998,13,556,LAC,Los Angeles Clippers,Keith Closs,21,58,1,740,6.5,14.5,0.45,0.0,0.0,,6.5,14.5,0.45,3.2,5.4,0.6,4.4,7.4,11.8,1.3,0.8,5.7,2.7,5.1,16.3,98,108
1998,13,2090,LAC,Los Angeles Clippers,Lamond Murray,24,79,65,2579,9.5,19.8,0.48,1.1,3.1,0.35,8.4,16.7,0.5,4.4,5.9,0.75,3.5,6.3,9.7,2.9,2.4,1.1,3.4,3.9,24.6,107,110
1998,13,3245,LAC,Los Angeles Clippers,Lorenzen Wright,22,69,38,2067,6.1,13.6,0.44,0.0,0.1,0.0,6.1,13.6,0.45,3.5,5.4,0.66,4.5,10.7,15.2,1.4,1.4,2.2,2.0,6.0,15.7,104,107
1998,13,2965,LAC,Los Angeles Clippers,Loy Vaught,29,10,6,265,7.1,16.5,0.43,0.0,0.4,0.0,7.1,16.1,0.44,0.6,1.6,0.38,3.1,9.6,12.7,1.4,0.8,0.4,2.5,6.5,14.7,88,111
1998,13,2818,LAC,Los Angeles Clippers,Maurice Taylor,21,71,3,1513,11.0,23.2,0.48,0.0,0.0,0.0,11.0,23.1,0.48,5.9,8.4,0.71,4.1,6.1,10.2,1.8,1.2,1.4,3.7,7.6,28.0,103,112
1998,13,2445,LAC,Los Angeles Clippers,Pooh Richardson,31,69,17,1252,5.1,13.8,0.37,0.5,2.4,0.19,4.7,11.5,0.41,1.2,1.8,0.7,0.7,3.3,4.0,9.4,1.8,0.1,2.2,2.9,12.0,99,114
1998,13,2499,LAC,Los Angeles Clippers,Rodney Rogers,26,76,70,2499,8.9,19.4,0.46,1.5,4.4,0.34,7.4,15.0,0.49,4.7,6.8,0.69,3.2,5.6,8.8,4.2,1.9,0.8,4.0,5.0,23.9,104,111
1998,13,2982,LAC,Los Angeles Clippers,Stojko Vrankovic,34,65,38,996,4.1,9.7,0.42,0.0,0.0,,4.1,9.7,0.42,1.9,3.4,0.57,3.7,10.0,13.7,1.9,0.6,3.4,2.4,6.8,10.2,94,108
