Season,Team ID,Team ABV,Team,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 27,ORtg,DRtg
1998,6,CLE,Cleveland Cavaliers,Wesley Person,26,82,82,3198,7.3,16.0,0.46,3.2,7.5,0.43,4.1,8.5,0.49,2.2,2.8,0.78,1.1,5.0,6.1,3.1,2.2,0.8,1.8,1.8,20.1,,114,101
1998,6,CLE,Cleveland Cavaliers,Shawn Kemp,28,80,80,2769,10.0,22.5,0.44,0.0,0.2,0.25,10.0,22.3,0.45,7.8,10.7,0.73,4.2,10.1,14.4,3.8,2.1,1.7,5.2,6.0,27.8,,98,96
1998,6,CLE,Cleveland Cavaliers,Cedric Henderson,22,82,71,2527,7.4,15.3,0.48,0.0,0.1,0.0,7.4,15.2,0.48,2.9,4.0,0.72,1.5,5.4,6.9,3.6,2.0,1.0,3.5,5.0,17.6,,96,100
1998,6,CLE,Cleveland Cavaliers,Brevin Knight,22,80,76,2483,5.6,12.7,0.44,0.0,0.2,0.0,5.6,12.6,0.45,4.3,5.4,0.8,1.4,4.0,5.4,14.1,4.2,0.4,4.2,5.8,15.6,,109,97
1998,6,CLE,Cleveland Cavaliers,Zydrunas Ilgauskas,22,82,81,2379,10.2,19.7,0.52,0.0,0.1,0.25,10.2,19.6,0.52,5.2,6.8,0.76,6.3,10.0,16.2,1.6,1.2,3.0,3.3,6.5,25.6,,111,97
1998,6,CLE,Cleveland Cavaliers,Derek Anderson,23,66,13,1839,6.9,17.0,0.41,0.5,2.4,0.2,6.4,14.6,0.44,8.0,9.1,0.87,1.6,3.8,5.4,6.6,2.5,0.4,3.7,4.0,22.4,,107,101
1998,6,CLE,Cleveland Cavaliers,Vitaly Potapenko,22,80,0,1412,8.9,18.5,0.48,0.0,0.0,0.0,8.9,18.4,0.48,3.9,5.4,0.71,4.2,7.7,11.8,2.2,1.0,1.1,5.0,7.5,21.6,,93,101
1998,6,CLE,Cleveland Cavaliers,Danny Ferry,31,69,3,1034,5.8,14.8,0.4,1.7,5.1,0.33,4.1,9.7,0.43,1.7,2.1,0.8,1.2,4.7,5.9,3.0,1.3,0.9,2.7,6.1,15.0,,93,102
1998,6,CLE,Cleveland Cavaliers,Bob Sura,24,46,4,942,4.9,13.1,0.38,1.1,3.4,0.32,3.9,9.7,0.4,4.2,7.4,0.56,1.4,3.9,5.3,9.7,2.5,0.4,5.3,6.4,15.1,,90,101
1998,6,CLE,Cleveland Cavaliers,Scott Brooks,32,43,0,312,4.8,11.3,0.42,0.9,1.9,0.46,3.9,9.4,0.42,3.1,3.4,0.9,1.0,4.1,5.1,8.4,3.1,0.5,2.1,4.3,13.5,,115,100
1998,6,CLE,Cleveland Cavaliers,Carl Thomas,28,29,0,272,5.3,13.7,0.39,2.9,7.5,0.4,2.4,6.3,0.38,1.6,2.6,0.62,1.2,6.1,7.3,1.8,3.1,1.0,2.4,5.3,15.1,,96,98
1998,6,CLE,Cleveland Cavaliers,Mitchell Butler,27,18,0,206,3.9,12.2,0.32,0.3,1.6,0.17,3.6,10.6,0.34,1.6,2.6,0.6,1.6,4.1,5.7,4.7,2.1,0.0,2.1,6.7,9.6,,84,102
1998,6,CLE,Cleveland Cavaliers,Shawnelle Scott,25,41,0,188,4.5,10.2,0.44,0.0,0.0,,4.5,10.2,0.44,3.4,5.1,0.67,5.7,11.1,16.8,2.3,1.7,2.3,2.8,12.8,12.5,,102,95
1998,6,CLE,Cleveland Cavaliers,Henry James,32,28,0,166,7.7,19.0,0.41,3.5,8.0,0.44,4.2,10.9,0.38,6.8,7.1,0.96,0.6,4.2,4.8,1.6,0.3,0.3,3.9,7.7,25.7,,105,105
1998,6,CLE,Cleveland Cavaliers,Greg Graham,27,6,0,56,6.7,11.4,0.58,0.0,2.9,0.0,6.7,8.6,0.78,1.9,1.9,1.0,0.0,1.0,1.0,5.7,1.0,0.0,9.5,6.7,15.3,,73,107
1998,6,CLE,Cleveland Cavaliers,Tony Dumas,25,7,0,47,6.8,13.6,0.5,2.3,4.5,0.5,4.5,9.1,0.5,0.0,3.4,0.0,1.1,4.5,5.7,5.7,0.0,0.0,5.7,5.7,15.9,,83,106
