Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1992,10,1009,GSW,Golden State Warriors,24.0,NBA,PF,54.0,1.0,612.0,6.9,12.1,0.57,0.0,0.2,0.0,6.9,11.9,0.58,4.2,6.4,0.66,4.4,6.3,10.7,0.9,1.8,2.1,2.6,5.9,18.0
1993,10,1009,GSW,Golden State Warriors,25.0,NBA,PF,70.0,11.0,1248.0,7.2,13.3,0.54,0.0,0.2,0.0,7.2,13.2,0.55,4.3,6.0,0.72,3.7,5.5,9.2,1.2,1.3,1.5,2.9,5.7,18.7
1994,10,1009,GSW,Golden State Warriors,26.0,NBA,C,82.0,23.0,1296.0,7.5,12.8,0.59,0.0,0.0,0.0,7.5,12.8,0.59,3.6,5.8,0.62,4.0,7.1,11.0,1.1,1.1,1.7,2.3,6.2,18.6
1995,10,1009,GSW,Golden State Warriors,27.0,NBA,PF,58.0,22.0,1470.0,7.9,12.5,0.63,0.0,0.0,0.0,7.9,12.5,0.63,3.6,6.1,0.59,3.5,7.3,10.8,1.2,1.0,1.3,2.9,4.5,19.5
1996,31,1009,TOT,Total After Trade,28.0,NBA,PF,71.0,2.0,1427.0,8.2,14.3,0.57,0.0,0.0,0.0,8.2,14.3,0.58,3.5,5.2,0.67,3.3,7.3,10.5,1.1,0.9,1.0,2.4,5.5,20.0
1996,10,1009,GSW,Golden State Warriors,28.0,NBA,PF,47.0,2.0,862.0,7.1,12.9,0.56,0.0,0.0,0.0,7.1,12.8,0.56,3.5,5.5,0.64,3.3,6.8,10.1,1.1,0.8,1.2,2.5,5.6,17.8
1996,16,1009,MIA,Miami Heat,28.0,NBA,PF,24.0,0.0,565.0,9.9,16.5,0.6,0.0,0.0,,9.9,16.5,0.6,3.5,4.8,0.73,3.2,7.9,11.2,1.1,1.1,0.7,2.2,5.2,23.3
1997,31,1009,TOT,Total After Trade,29.0,NBA,PF,47.0,1.0,1283.0,9.2,17.5,0.52,0.0,0.2,0.17,9.1,17.3,0.53,6.6,9.2,0.72,3.8,6.6,10.4,0.8,1.1,0.9,3.4,3.9,25.0
1997,7,1009,DAL,Dallas Mavericks,29.0,NBA,PF,44.0,1.0,1191.0,9.3,17.5,0.53,0.0,0.2,0.17,9.3,17.4,0.54,6.7,9.5,0.71,3.8,6.7,10.5,0.8,1.1,0.9,3.4,3.8,25.4
1997,3,1009,NJN,New Jersey Nets,29.0,NBA,PF,3.0,0.0,92.0,7.0,16.8,0.42,0.0,0.0,,7.0,16.8,0.42,5.9,6.3,0.94,3.1,5.5,8.6,1.2,1.6,0.0,2.3,5.1,20.0
1998,3,1009,NJN,New Jersey Nets,30.0,NBA,PF,57.0,16.0,1359.0,6.6,14.4,0.46,0.0,0.1,0.25,6.5,14.3,0.46,4.2,7.0,0.6,3.1,5.7,8.8,1.4,1.4,0.8,2.6,4.0,17.4
1999,31,1009,TOT,Total After Trade,31.0,NBA,C,48.0,3.0,775.0,5.4,12.3,0.44,0.0,0.4,0.12,5.4,11.9,0.45,1.7,4.3,0.4,2.4,5.9,8.3,1.5,1.5,0.5,2.9,5.5,12.6
1999,3,1009,NJN,New Jersey Nets,31.0,NBA,C,18.0,2.0,281.0,4.6,12.4,0.37,0.0,0.1,0.0,4.6,12.3,0.38,1.5,3.1,0.5,2.7,5.6,8.3,1.5,1.0,0.5,3.7,5.1,10.8
1999,17,1009,MIL,Milwaukee Bucks,31.0,NBA,C,30.0,1.0,494.0,5.9,12.2,0.48,0.1,0.5,0.14,5.8,11.7,0.5,1.8,5.0,0.36,2.3,6.0,8.3,1.5,1.7,0.4,2.4,5.7,13.7
2001,6,1009,CLE,Cleveland Cavaliers,33.0,NBA,PF,74.0,6.0,1670.0,7.1,15.8,0.45,0.6,2.0,0.3,6.5,13.8,0.47,3.4,4.9,0.68,2.1,6.3,8.4,1.3,1.1,0.6,2.6,4.0,18.2
2002,16,1009,MIA,Miami Heat,34.0,NBA,PF,54.0,1.0,809.0,5.8,13.0,0.45,0.0,0.4,0.12,5.8,12.7,0.46,3.6,5.2,0.7,3.2,6.0,9.2,1.1,0.8,0.5,2.6,4.9,15.4
