Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1989,21,1469,SEA,Seattle Supersonics,Avery Johnson,1965-03-25,23.0,NBA,PG,43.0,0.0,291.0,3.6,10.3,0.35,0.1,1.1,0.11,3.5,9.2,0.38,1.1,2.0,0.56,1.4,1.6,3.0,9.0,2.6,0.4,2.2,4.2,8.4
1990,21,1469,SEA,Seattle Supersonics,Avery Johnson,1965-03-25,24.0,NBA,PG,53.0,10.0,575.0,3.4,8.9,0.39,0.1,0.3,0.25,3.4,8.6,0.39,1.8,2.5,0.72,1.3,1.4,2.7,10.1,1.6,0.1,3.0,3.4,8.8
1991,31,1469,TOT,Total After Trade,Avery Johnson,1965-03-25,25.0,NBA,PG,68.0,14.0,959.0,4.9,10.4,0.47,0.0,0.3,0.11,4.8,10.1,0.48,2.2,3.3,0.68,0.8,2.1,2.9,8.6,1.8,0.2,2.8,2.3,12.0
1991,8,1469,DEN,Denver Nuggets,Avery Johnson,1965-03-25,25.0,NBA,PG,21.0,4.0,217.0,4.8,11.3,0.43,0.0,0.7,0.0,4.8,10.6,0.45,3.5,5.3,0.66,1.5,2.0,3.5,12.8,2.3,0.3,4.5,3.6,13.1
1991,27,1469,SAS,San Antonio Spurs,Avery Johnson,1965-03-25,25.0,NBA,PG,47.0,10.0,742.0,4.9,10.1,0.48,0.0,0.2,0.2,4.9,9.9,0.49,1.8,2.7,0.69,0.6,2.1,2.7,7.4,1.6,0.1,2.3,1.9,11.7
1992,31,1469,TOT,Total After Trade,Avery Johnson,1965-03-25,26.0,NBA,PG,69.0,15.0,1235.0,4.6,9.6,0.48,0.1,0.4,0.27,4.5,9.2,0.49,1.9,2.9,0.65,0.4,2.0,2.3,7.8,1.8,0.3,3.2,2.6,11.3
1992,27,1469,SAS,San Antonio Spurs,Avery Johnson,1965-03-25,26.0,NBA,PG,20.0,14.0,463.0,4.3,8.4,0.51,0.1,0.4,0.2,4.2,8.0,0.52,1.9,2.5,0.75,0.4,2.3,2.7,7.8,1.6,0.2,3.5,3.3,10.5
1992,11,1469,HOU,Houston Rockets,Avery Johnson,1965-03-25,26.0,NBA,PG,49.0,1.0,772.0,4.8,10.4,0.46,0.1,0.5,0.3,4.7,9.9,0.47,2.0,3.2,0.61,0.4,1.7,2.1,7.7,1.9,0.3,3.0,2.1,11.7
1993,27,1469,SAS,San Antonio Spurs,Avery Johnson,1965-03-25,27.0,NBA,PG,75.0,49.0,2030.0,4.5,9.0,0.5,0.0,0.1,0.0,4.5,8.9,0.51,2.6,3.2,0.79,0.4,2.2,2.6,9.9,1.5,0.3,2.6,2.5,11.6
1994,10,1469,GSW,Golden State Warriors,Avery Johnson,1965-03-25,28.0,NBA,PG,82.0,70.0,2332.0,5.5,11.2,0.49,0.0,0.2,0.0,5.5,11.0,0.5,2.7,3.9,0.7,0.6,2.1,2.7,6.7,1.7,0.1,2.7,2.5,13.7
1995,27,1469,SAS,San Antonio Spurs,Avery Johnson,1965-03-25,29.0,NBA,PG,82.0,82.0,3011.0,5.4,10.3,0.52,0.0,0.3,0.14,5.3,10.1,0.53,2.4,3.5,0.68,0.6,1.9,2.5,8.0,1.4,0.2,2.5,1.8,13.2
