Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,27.0,SAS,NBA,SG,78.0,,2934.0,12.6,23.8,0.528,0.4,1.3,0.314,12.2,22.6,0.54,6.2,7.3,0.852,1.9,3.1,4.9,2.5,1.3,1.0,3.1,2.6,31.7
1981,28.0,SAS,NBA,SG,82.0,,2765.0,11.1,22.5,0.492,0.1,0.5,0.257,10.9,22.1,0.496,6.7,8.1,0.826,1.6,3.8,5.5,3.4,1.2,0.7,3.3,2.8,28.9
1982,29.0,SAS,NBA,SG,79.0,79.0,2817.0,12.7,25.4,0.5,0.1,0.5,0.278,12.6,24.9,0.504,7.1,8.2,0.864,1.8,3.2,5.0,2.4,1.0,0.6,2.7,2.7,32.6
1983,30.0,SAS,NBA,SG,78.0,78.0,2830.0,9.6,19.8,0.487,0.2,0.4,0.364,9.5,19.3,0.49,6.6,7.7,0.853,1.4,3.1,4.5,3.4,1.1,0.9,3.1,3.1,26.0
1984,31.0,SAS,NBA,SG,76.0,76.0,2584.0,10.7,21.7,0.49,0.1,0.3,0.417,10.5,21.4,0.491,5.9,7.1,0.842,1.5,2.9,4.4,3.1,1.1,0.7,3.1,3.1,27.4
1985,32.0,SAS,NBA,SG,72.0,69.0,2091.0,10.3,20.4,0.508,0.0,0.2,0.0,10.3,20.2,0.512,5.6,6.6,0.844,1.4,2.7,4.0,3.1,1.1,0.8,3.4,3.6,26.2
1986,33.0,CHI,NBA,SG,82.0,75.0,2065.0,9.0,19.2,0.472,0.1,0.3,0.211,9.0,18.8,0.476,4.9,5.6,0.879,1.4,2.4,3.7,2.5,0.9,0.4,2.8,3.7,23.1
