Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2010,4,27,CHA,Charlotte Bobcats,21,Alexis Ajinca,C,7-2,248,1988-05-06,FR,1,
2010,4,119,CHA,Charlotte Bobcats,14,D.J. Augustin,PG,5-11,183,1987-11-10,US,1,Texas
2010,4,211,CHA,Charlotte Bobcats,19,Raja Bell,SG,6-5,204,1976-09-19,VI,9,"Boston University, Florida International University"
2010,4,376,CHA,Charlotte Bobcats,4,Derrick Brown,SF,6-7,225,1987-09-08,US,R,Xavier
2010,4,514,CHA,Charlotte Bobcats,6,Tyson Chandler,C,7-0,235,1982-10-02,US,8,
2010,4,741,CHA,Charlotte Bobcats,32,Boris Diaw,PF,6-8,250,1982-04-16,FR,6,
2010,4,754,CHA,Charlotte Bobcats,7,DeSagana Diop,C,7-0,300,1982-01-30,SN,8,
2010,4,905,CHA,Charlotte Bobcats,20,Raymond Felton,PG,6-1,205,1984-06-26,US,4,UNC
2010,4,1075,CHA,Charlotte Bobcats,23,Stephen Graham,SG,6-6,215,1982-06-11,US,4,"Central Florida, Oklahoma State"
2010,4,1255,CHA,Charlotte Bobcats,15,Gerald Henderson Jr.,SG,6-5,215,1987-12-09,US,R,Duke
2010,4,1358,CHA,Charlotte Bobcats,0,Larry Hughes,SG,6-5,184,1979-01-23,US,11,Saint Louis
2010,4,1420,CHA,Charlotte Bobcats,1,Stephen Jackson,SG,6-8,218,1978-04-05,US,9,Butler County Community College
2010,4,1707,CHA,Charlotte Bobcats,2,Acie Law,PG,6-3,195,1985-01-25,US,2,Texas A&M
2010,4,2025,CHA,Charlotte Bobcats,13,Nazr Mohammed,C,6-10,221,1977-09-05,US,11,Kentucky
2010,4,2096,CHA,Charlotte Bobcats,22,Ronald Murray,SG,6-4,190,1979-07-29,US,7,"Meridian Community College, Shaw"
2010,4,2389,CHA,Charlotte Bobcats,10,Vladimir Radmanovic,PF,6-10,227,1980-11-19,BA,8,
2010,4,2407,CHA,Charlotte Bobcats,42,Theo Ratliff,C,6-10,225,1973-04-17,US,14,Wyoming
2010,4,2866,CHA,Charlotte Bobcats,12,Tyrus Thomas,C,6-9,215,1986-08-17,US,3,LSU
2010,4,3017,CHA,Charlotte Bobcats,3,Gerald Wallace,SF,6-7,215,1982-07-23,US,8,Alabama
