Season,Team ID,Player ID,Team ABV,Team,Number,Player,Pos,Height,Weight,Birth Date,Nationality,Experience,College
2010,3,60,NJN,New Jersey Nets,1,Rafer Alston,PG,6-2,171,"July 24, 1976",US,10,Fresno State
2010,3,188,NJN,New Jersey Nets,7,Tony Battie,C,6-11,230,"February 11, 1976",US,11,Texas Tech
2010,3,295,NJN,New Jersey Nets,2,Josh Boone,PF,6-10,237,"November 21, 1984",US,3,UConn
2010,3,759,NJN,New Jersey Nets,55,Keyon Dooling,PG,6-3,196,"May 8, 1980",US,9,Missouri
2010,3,773,NJN,New Jersey Nets,17,Chris Douglas-Roberts,SF,6-7,200,"January 8, 1987",US,1,Memphis
2010,3,1200,NJN,New Jersey Nets,34,Devin Harris,PG,6-3,185,"February 27, 1983",US,5,Wisconsin
2010,3,1223,NJN,New Jersey Nets,44,Trenton Hassell,SF,6-5,200,"March 4, 1979",US,8,Austin Peay State University
2010,3,1234,NJN,New Jersey Nets,22,Jarvis Hayes,SF,6-7,220,"August 9, 1981",US,6,"Western Carolina University, Georgia"
2010,3,1362,NJN,New Jersey Nets,43,Kris Humphries,PF,6-9,235,"February 6, 1985",US,5,Minnesota
2010,3,1459,NJN,New Jersey Nets,9,Yi Jianlian,PF,7-0,240,"October 27, 1987",CN,2,
2010,3,1719,NJN,New Jersey Nets,6,Courtney Lee,SG,6-5,215,"October 3, 1985",US,1,Western Kentucky
2010,3,1775,NJN,New Jersey Nets,11,Brook Lopez,C,7-0,282,"April 1, 1988",US,1,Stanford
2010,3,2110,NJN,New Jersey Nets,14,Eduardo Najera,PF,6-8,240,"July 11, 1976",MX,9,Oklahoma
2010,3,2380,NJN,New Jersey Nets,1,Chris Quinn,PG,6-2,185,"September 27, 1983",US,3,Notre Dame
2010,3,2636,NJN,New Jersey Nets,21,Bobby Simmons,PF,6-7,210,"June 2, 1980",US,7,DePaul
2010,3,3181,NJN,New Jersey Nets,51,Sean Williams,PF,6-10,235,"September 13, 1986",US,2,Boston College
2010,3,3186,NJN,New Jersey Nets,8,Terrence Williams,SF,6-6,220,"June 28, 1987",US,R,Louisville
