Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1980,20,3168,NYK,New York Knicks,25.0,NBA,PG,82.0,,31.5,8.4,16.9,0.5,0.1,0.5,0.19,8.3,16.4,0.5,0.5,4.1,5.2,0.79,1.8,3.2,5.0,6.2,2.0,0.3,3.1,3.6,20.9
1981,20,3168,NYK,New York Knicks,26.0,NBA,PG,79.0,,34.7,7.8,16.9,0.46,0.2,0.9,0.24,7.6,16.0,0.47,0.47,3.9,4.8,0.82,1.5,2.5,4.1,5.5,2.3,0.5,3.0,3.4,19.7
1982,3,3168,NJN,New Jersey Nets,27.0,NBA,SG,82.0,69.0,33.3,7.8,16.9,0.46,0.1,0.7,0.17,7.7,16.2,0.47,0.46,4.7,5.7,0.83,1.4,2.5,4.0,6.0,2.4,0.5,3.5,3.7,20.4
1983,26,3168,KCK,Kansas City Kings,28.0,NBA,PG,72.0,68.0,30.1,5.8,14.8,0.39,0.2,1.0,0.2,5.6,13.8,0.41,0.4,3.6,4.6,0.77,1.3,3.3,4.5,7.9,1.7,0.4,4.7,3.4,15.4
1984,20,3168,NYK,New York Knicks,29.0,NBA,SG,76.0,63.0,29.3,5.5,12.4,0.44,0.3,1.1,0.31,5.2,11.3,0.46,0.46,3.5,4.2,0.83,0.9,2.6,3.5,5.9,2.1,0.3,2.9,3.6,14.8
1985,2,3168,BOS,Boston Celtics,30.0,NBA,PG,23.0,5.0,20.0,2.4,6.2,0.38,0.3,1.0,0.26,2.1,5.2,0.41,0.41,1.3,2.0,0.67,0.7,1.8,2.5,3.9,1.3,0.2,1.8,2.4,6.4
1986,31,3168,TOT,Total After Trade,31.0,NBA,PG,47.0,21.0,17.6,2.5,6.5,0.38,0.1,0.4,0.32,2.4,6.1,0.39,0.39,2.4,2.7,0.91,0.7,1.1,1.8,4.0,1.3,0.1,2.1,2.6,7.6
1986,1,3168,ATL,Atlanta Hawks,31.0,NBA,PG,19.0,13.0,19.3,3.0,7.5,0.4,0.2,0.6,0.36,2.8,6.9,0.4,0.41,2.2,2.5,0.85,1.0,1.4,2.4,3.5,1.5,0.1,2.2,2.5,8.4
1986,27,3168,SAS,San Antonio Spurs,31.0,NBA,PG,23.0,8.0,17.3,2.2,5.7,0.38,0.1,0.3,0.33,2.1,5.4,0.38,0.39,2.7,2.8,0.97,0.6,1.0,1.6,4.8,1.2,0.1,2.2,2.8,7.1
1986,3,3168,NJN,New Jersey Nets,31.0,NBA,PG,5.0,0.0,12.6,2.0,6.4,0.31,0.0,0.4,0.0,2.0,6.0,0.33,0.31,2.4,2.8,0.86,0.6,0.2,0.8,1.8,1.0,0.0,1.8,2.4,6.4
1987,3,3168,NJN,New Jersey Nets,32.0,NBA,PG,32.0,14.0,25.0,4.1,9.1,0.45,0.2,0.9,0.25,3.9,8.2,0.47,0.46,1.5,1.9,0.82,0.8,1.5,2.3,5.8,1.2,0.3,2.9,3.5,9.9
