Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1990,30.0,1166,WSB,Washington Bullets,22.0,NBA,PF,61.0,805.0,10.5,0.48,0.0,0.33,8.1,14.5,11.3,8.5,0.7,1.0,12.0,19.5,0.0,0.5,0.5,0.03,-3.0,-1.9,-4.9,-0.6
1991,30.0,1166,WSB,Washington Bullets,23.0,NBA,PF,70.0,1023.0,9.6,0.5,0.01,0.24,6.2,15.9,11.0,6.0,0.7,0.4,12.7,17.3,0.0,0.8,0.8,0.04,-3.4,-1.2,-4.7,-0.7
1992,30.0,1166,WSB,Washington Bullets,24.0,NBA,PF,37.0,984.0,11.2,0.5,0.0,0.2,5.3,15.5,10.3,5.6,1.1,0.8,11.7,21.2,-0.3,0.9,0.6,0.03,-3.0,-1.0,-3.9,-0.5
1993,31.0,1166,TOT,Total After Trade,25.0,NBA,PF,54.0,713.0,9.9,0.5,0.0,0.28,5.7,13.1,9.5,4.7,1.2,1.0,12.0,16.2,0.1,0.7,0.8,0.06,-2.9,0.0,-2.9,-0.2
1993,,1166,CHH,None,25.0,NBA,PF,19.0,142.0,8.3,0.44,0.0,0.18,4.0,18.8,11.7,7.5,0.0,1.6,5.8,15.0,0.0,0.1,0.1,0.04,-3.9,-0.8,-4.7,-0.1
1993,8.0,1166,DEN,Denver Nuggets,25.0,NBA,PF,35.0,571.0,10.3,0.51,0.01,0.31,6.1,11.8,8.9,4.0,1.5,0.8,13.4,16.5,0.1,0.6,0.7,0.06,-2.7,0.2,-2.5,-0.1
1994,8.0,1166,DEN,Denver Nuggets,26.0,NBA,PF,74.0,877.0,12.4,0.55,0.0,0.45,8.1,16.8,12.6,5.8,1.1,0.9,12.9,15.4,1.0,1.2,2.2,0.12,-1.4,0.1,-1.3,0.2
1995,8.0,1166,DEN,Denver Nuggets,27.0,NBA,PF,70.0,956.0,14.7,0.61,0.0,0.68,7.1,20.4,13.9,6.0,0.6,1.1,14.2,18.6,1.7,0.9,2.6,0.13,-1.2,-0.9,-2.1,0.0
1996,8.0,1166,DEN,Denver Nuggets,28.0,NBA,PF,71.0,1045.0,11.2,0.54,0.0,0.43,9.4,15.3,12.3,3.5,1.1,0.9,13.1,15.7,0.9,0.9,1.8,0.08,-2.8,-0.9,-3.8,-0.5
1997,8.0,1166,DEN,Denver Nuggets,29.0,NBA,PF,81.0,1758.0,10.1,0.53,0.0,0.43,8.9,17.0,13.0,5.8,0.5,0.9,15.7,14.3,1.1,0.6,1.7,0.05,-3.2,-1.6,-4.8,-1.2
1998,18.0,1166,MIN,Minnesota Timberwolves,30.0,NBA,PF,57.0,1140.0,12.1,0.57,0.0,0.54,10.1,16.9,13.5,4.6,0.7,1.1,13.6,13.7,1.7,0.7,2.4,0.1,-1.5,-1.2,-2.7,-0.2
1999,18.0,1166,MIN,Minnesota Timberwolves,31.0,NBA,PF,49.0,716.0,9.4,0.5,0.0,0.42,7.8,13.9,10.6,4.3,0.6,0.7,13.1,15.0,0.5,0.5,1.0,0.06,-3.6,-1.4,-5.0,-0.6
2001,18.0,1166,MIN,Minnesota Timberwolves,33.0,NBA,PF,7.0,30.0,-4.9,0.32,0.0,0.2,7.5,7.7,7.6,4.8,0.0,0.0,21.6,20.9,-0.1,0.0,-0.1,-0.19,-12.8,-4.7,-17.5,-0.1
