Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg
1984,23,2889,PHI,Philadelphia 76Ers,Sedale Threatt,1961-09-10,22.0,NBA,PG,3.0,,6.0,7.9,23.7,0.33,0.0,15.8,0.0,7.9,7.9,1.0,0.0,0.0,,7.9,7.9,15.8,7.9,7.9,0.0,15.8,0.0,15.8,59.0,92.0
1985,23,2889,PHI,Philadelphia 76Ers,Sedale Threatt,1961-09-10,23.0,NBA,PG,4.0,0.0,28.0,3.5,12.1,0.29,0.0,0.0,,3.5,12.1,0.29,0.0,0.0,,1.7,0.0,1.7,8.6,1.7,0.0,5.2,3.5,6.9,69.0,111.0
1986,23,2889,PHI,Philadelphia 76Ers,Sedale Threatt,1961-09-10,24.0,NBA,SG,12.0,0.0,312.0,10.5,22.4,0.47,0.0,0.3,0.0,10.5,22.1,0.48,4.1,5.2,0.79,0.9,3.0,3.9,6.6,3.6,0.3,2.3,5.5,25.0,112.0,108.0
1987,5,2889,CHI,Chicago Bulls,Sedale Threatt,1961-09-10,25.0,NBA,PG,3.0,0.0,70.0,6.1,13.0,0.47,0.0,0.0,,6.1,13.0,0.47,3.1,3.1,1.0,1.5,2.3,3.8,12.3,0.8,0.0,1.5,8.4,15.3,125.0,123.0
1988,21,2889,SEA,Seattle Supersonics,Sedale Threatt,1961-09-10,26.0,NBA,PG,5.0,0.0,80.0,8.5,20.5,0.41,0.0,0.6,0.0,8.5,19.9,0.42,2.4,2.4,1.0,1.2,5.4,6.6,6.6,0.6,0.0,3.0,4.2,19.3,98.0,118.0
1989,21,2889,SEA,Seattle Supersonics,Sedale Threatt,1961-09-10,27.0,NBA,PG,8.0,1.0,201.0,9.8,20.6,0.48,0.3,1.0,0.25,9.5,19.6,0.49,4.3,5.0,0.85,0.8,2.5,3.3,12.3,4.3,0.0,2.8,5.5,24.1,119.0,111.0
1991,21,2889,SEA,Seattle Supersonics,Sedale Threatt,1961-09-10,29.0,NBA,PG,5.0,5.0,136.0,11.1,20.7,0.54,1.5,4.1,0.36,9.6,16.6,0.58,3.3,3.7,0.9,0.4,2.6,3.0,6.3,1.8,0.0,3.0,5.2,27.0,119.0,114.0
1992,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,30.0,NBA,PG,4.0,4.0,162.0,7.8,14.9,0.52,0.6,1.0,0.67,7.1,13.9,0.51,2.9,3.9,0.75,0.0,2.6,2.6,5.5,0.6,0.0,3.6,3.6,19.1,102.0,122.0
1993,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,31.0,NBA,PG,5.0,5.0,205.0,9.9,22.6,0.44,0.8,3.3,0.23,9.1,19.3,0.47,2.3,3.0,0.75,0.8,3.6,4.3,10.1,3.3,0.3,3.0,4.8,22.8,104.0,107.0
1995,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,33.0,NBA,PG,1.0,0.0,11.0,4.9,19.8,0.25,0.0,9.9,0.0,4.9,9.9,0.5,0.0,0.0,,0.0,0.0,0.0,9.9,4.9,0.0,0.0,9.9,9.9,79.0,106.0
1996,14,2889,LAL,Los Angeles Lakers,Sedale Threatt,1961-09-10,34.0,NBA,PG,4.0,0.0,57.0,3.6,16.2,0.22,1.8,9.9,0.18,1.8,6.3,0.29,0.0,0.0,,0.9,1.8,2.7,3.6,1.8,0.0,2.7,3.6,9.0,64.0,106.0
1997,11,2889,HOU,Houston Rockets,Sedale Threatt,1961-09-10,35.0,NBA,SG,16.0,0.0,266.0,4.5,11.4,0.39,1.8,6.1,0.3,2.6,5.3,0.5,1.2,1.6,0.75,0.4,3.0,3.5,9.8,1.2,0.8,2.4,7.1,12.0,112.0,115.0
