Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,Unnamed: 19,OWS,DWS,WS,WS/48,Unnamed: 24,OBPM,DBPM,BPM,VORP
1987,10,2822,GSW,Golden State Warriors,26.0,NBA,SG,10.0,233.0,14.0,0.51,0.02,0.31,6.0,3.7,4.9,8.8,1.7,0.3,9.0,27.4,,0.1,0.1,0.2,0.04,,-0.1,-2.2,-2.4,0.0
1989,10,2822,GSW,Golden State Warriors,28.0,NBA,SF,8.0,240.0,17.5,0.52,0.01,0.16,6.3,8.9,7.6,7.0,1.6,0.7,7.9,27.3,,0.2,0.1,0.3,0.06,,0.8,-1.9,-1.1,0.1
1991,14,2822,LAL,Los Angeles Lakers,30.0,NBA,SG,18.0,274.0,7.4,0.43,0.0,0.26,3.6,8.8,6.2,6.5,1.5,0.9,10.3,25.6,,-0.5,0.2,-0.3,-0.05,,-4.5,-1.5,-6.0,-0.3
1992,14,2822,LAL,Los Angeles Lakers,31.0,NBA,SG,4.0,126.0,15.1,0.55,0.0,0.36,2.8,10.1,6.3,13.6,2.1,1.1,11.1,26.1,,0.0,0.1,0.1,0.04,,-0.2,0.1,-0.1,0.1
1993,11,2822,HOU,Houston Rockets,32.0,NBA,SG,5.0,12.0,-12.5,0.34,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,33.8,33.8,,-0.1,0.0,-0.1,-0.52,,-18.2,-9.6,-27.8,-0.1
