PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Damon Stoudamire,31.0,81,70.0,2762,457,1165,0.392,181,490,0.369,276,675,0.409,0.47,182,199,0.915,56,254,310,458,86,2,164,158,1277
Ruben Patterson,29.0,70,36.0,1957,319,601,0.531,2,25,0.08,317,576,0.55,0.532,169,282,0.599,126,147,273,138,106,21,143,164,809
Shareef Abdur-Rahim,28.0,54,49.0,1867,337,670,0.503,15,39,0.385,322,631,0.51,0.514,220,254,0.866,123,269,392,111,49,26,117,150,909
Joel Przybilla,25.0,76,50.0,1858,199,333,0.598,0,0,,199,333,0.598,0.598,90,174,0.517,178,410,588,74,24,163,98,239,488
Theo Ratliff,31.0,63,45.0,1731,115,257,0.447,0,0,,115,257,0.447,0.447,74,107,0.6920000000000001,111,220,331,34,23,158,56,183,304
Darius Miles,23.0,63,22.0,1699,336,697,0.48200000000000004,8,23,0.348,328,674,0.48700000000000004,0.488,129,215,0.6,71,228,299,129,75,78,157,189,809
Nick Van Exel,33.0,53,34.0,1619,214,561,0.381,100,257,0.389,114,304,0.375,0.47100000000000003,58,74,0.784,20,141,161,227,44,0,92,70,586
Zach Randolph,23.0,46,37.0,1603,332,741,0.44799999999999995,0,6,0.0,332,735,0.452,0.44799999999999995,207,254,0.815,142,300,442,86,34,17,112,112,871
Sebastian Telfair,19.0,68,26.0,1330,169,430,0.39299999999999996,17,69,0.24600000000000002,152,361,0.42100000000000004,0.413,105,133,0.789,10,94,104,224,35,4,125,120,460
Derek Anderson,30.0,47,32.0,1239,152,391,0.389,58,151,0.384,94,240,0.392,0.46299999999999997,70,87,0.805,25,103,128,143,36,4,70,89,432
Travis Outlaw,20.0,59,2.0,793,133,267,0.498,4,10,0.4,129,257,0.502,0.506,49,75,0.653,40,81,121,35,30,40,39,77,319
Viktor Khryapa,22.0,32,5.0,523,54,124,0.435,4,11,0.364,50,113,0.442,0.452,23,42,0.5479999999999999,28,80,108,25,20,18,33,80,135
Richie Frahm,27.0,43,0.0,499,56,140,0.4,31,80,0.38799999999999996,25,60,0.41700000000000004,0.511,21,25,0.84,17,44,61,30,15,4,14,35,164
James Thomas,24.0,9,2.0,112,11,18,0.611,0,0,,11,18,0.611,0.611,2,6,0.33299999999999996,15,20,35,4,4,4,7,12,24
Ha Seung-Jin,19.0,19,0.0,104,10,23,0.435,0,0,,10,23,0.435,0.435,6,11,0.545,6,12,18,2,1,5,12,21,26
Maurice Baker,25.0,4,0.0,18,0,1,0.0,0,0,,0,1,0.0,0.0,0,0,,1,1,2,1,1,0,1,3,0
Geno Carlisle,28.0,6,0.0,16,2,3,0.667,0,0,,2,3,0.667,0.667,4,6,0.667,1,0,1,1,0,0,1,1,8
Team Totals,,82,,19730,2896,6422,0.451,420,1161,0.36200000000000004,2476,5261,0.47100000000000003,0.484,1409,1944,0.725,970,2404,3374,1722,583,544,1308,1703,7621
