PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gilbert Arenas,23.0,80,80.0,3274,656,1523,0.431,205,562,0.365,451,961,0.469,0.498,521,640,0.8140000000000001,83,295,378,411,139,23,242,245,2038
Antawn Jamison,28.0,68,68.0,2605,519,1189,0.43700000000000006,71,208,0.341,448,981,0.457,0.466,225,296,0.76,160,359,519,154,55,16,118,151,1334
Larry Hughes,26.0,61,61.0,2358,467,1086,0.43,59,209,0.282,408,877,0.465,0.457,352,453,0.777,74,308,382,285,176,18,153,168,1345
Jared Jeffries,23.0,77,71.0,2007,203,434,0.46799999999999997,16,51,0.314,187,383,0.488,0.486,101,173,0.584,152,222,374,151,66,35,114,206,523
Brendan Haywood,25.0,68,68.0,1865,239,427,0.56,0,0,,239,427,0.56,0.56,159,261,0.609,202,262,464,57,52,114,96,218,637
Jarvis Hayes,23.0,54,22.0,1560,206,530,0.389,42,123,0.341,164,407,0.40299999999999997,0.428,99,118,0.8390000000000001,41,186,227,90,49,9,62,107,553
Michael Ruffin,28.0,79,7.0,1262,41,99,0.414,0,1,0.0,41,98,0.418,0.414,29,67,0.433,157,175,332,64,43,41,44,193,111
Juan Dixon,26.0,63,4.0,1054,186,447,0.41600000000000004,48,147,0.327,138,300,0.46,0.47,87,97,0.897,32,87,119,111,43,4,68,98,507
Etan Thomas,26.0,47,10.0,976,128,255,0.502,0,0,,128,255,0.502,0.502,76,144,0.528,85,159,244,20,17,51,50,133,332
Kwame Brown,22.0,42,14.0,908,109,237,0.46,0,0,,109,237,0.46,0.46,74,129,0.574,72,134,206,39,25,15,67,112,292
Steve Blake,24.0,44,1.0,648,61,186,0.32799999999999996,36,93,0.387,25,93,0.26899999999999996,0.425,33,41,0.805,18,53,71,69,13,0,39,47,191
Anthony Peeler,35.0,40,0.0,529,56,150,0.373,25,65,0.385,31,85,0.365,0.457,16,18,0.889,14,51,65,57,18,2,28,39,153
Laron Profit,27.0,42,4.0,428,56,128,0.43799999999999994,8,28,0.28600000000000003,48,100,0.48,0.469,16,25,0.64,24,52,76,37,16,5,27,44,136
Damone Brown,25.0,14,0.0,152,23,62,0.371,4,11,0.364,19,51,0.373,0.40299999999999997,4,9,0.444,10,18,28,14,1,6,15,17,54
Samaki Walker,28.0,14,0.0,134,11,31,0.355,0,0,,11,31,0.355,0.355,2,3,0.667,8,10,18,4,3,7,8,25,24
Peter John Ramos,19.0,6,0.0,20,5,10,0.5,0,0,,5,10,0.5,0.5,1,2,0.5,1,3,4,0,0,1,3,4,11
Team Totals,,82,,19780,2966,6794,0.43700000000000006,514,1498,0.34299999999999997,2452,5296,0.46299999999999997,0.474,1795,2476,0.725,1133,2374,3507,1563,716,347,1172,1807,8241
