Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1993,11,1329,HOU,Houston Rockets,22.0,NBA,SF,12.0,12.0,31.2,3.9,8.4,0.46,0.8,2.5,0.3,3.2,5.9,0.54,0.51,1.7,2.3,0.74,1.2,4.0,5.2,3.2,1.5,1.3,2.3,2.5,10.3
1994,11,1329,HOU,Houston Rockets,23.0,NBA,SF,23.0,23.0,33.8,4.3,9.8,0.43,1.5,3.9,0.38,2.8,6.0,0.47,0.51,1.7,2.2,0.76,1.8,4.3,6.1,3.6,1.5,0.9,1.2,3.0,11.7
1995,11,1329,HOU,Houston Rockets,24.0,NBA,PF,22.0,22.0,38.2,4.2,9.5,0.44,2.0,5.0,0.4,2.2,4.5,0.5,0.55,2.6,3.5,0.74,1.8,5.2,7.0,3.5,1.5,1.2,1.1,3.1,13.1
1996,11,1329,HOU,Houston Rockets,25.0,NBA,SF,8.0,8.0,38.5,4.6,11.4,0.41,2.6,6.6,0.4,2.0,4.8,0.42,0.52,1.3,2.9,0.44,1.9,5.3,7.1,3.0,2.6,1.6,1.9,3.6,13.1
1997,14,1329,LAL,Los Angeles Lakers,26.0,NBA,SF,9.0,9.0,31.0,1.9,4.2,0.45,1.3,3.1,0.43,0.6,1.1,0.5,0.6,1.6,2.0,0.78,1.3,4.0,5.3,1.4,1.1,0.8,1.2,3.0,6.7
1998,14,1329,LAL,Los Angeles Lakers,27.0,NBA,PF,13.0,13.0,32.5,3.0,5.4,0.56,0.5,1.3,0.35,2.5,4.1,0.62,0.6,2.2,3.2,0.68,2.6,3.8,6.5,3.1,1.1,1.1,1.4,3.5,8.6
1999,14,1329,LAL,Los Angeles Lakers,28.0,NBA,PF,8.0,0.0,22.1,1.5,3.3,0.46,0.6,1.5,0.42,0.9,1.8,0.5,0.56,1.4,1.8,0.79,1.3,3.3,4.5,1.4,0.8,0.8,0.9,3.6,5.0
2001,14,1329,LAL,Los Angeles Lakers,30.0,NBA,PF,16.0,0.0,23.9,2.0,5.4,0.37,1.1,2.9,0.36,0.9,2.5,0.38,0.47,0.8,1.4,0.59,1.9,3.3,5.2,1.9,1.4,1.0,1.1,3.1,5.9
2002,14,1329,LAL,Los Angeles Lakers,31.0,NBA,PF,19.0,14.0,37.0,3.2,7.2,0.45,1.3,3.3,0.39,1.9,3.9,0.5,0.54,1.6,2.0,0.79,1.9,6.2,8.1,3.2,1.7,0.8,1.6,3.5,9.3
2003,14,1329,LAL,Los Angeles Lakers,32.0,NBA,PF,12.0,10.0,31.1,2.5,7.8,0.32,0.2,3.2,0.05,2.3,4.7,0.5,0.33,0.4,0.8,0.56,1.9,4.8,6.7,3.1,1.3,1.0,1.4,3.1,5.6
2004,27,1329,SAS,San Antonio Spurs,33.0,NBA,PF,10.0,0.0,21.1,2.0,4.3,0.46,0.8,2.2,0.36,1.2,2.1,0.57,0.56,1.3,1.4,0.93,2.5,3.8,6.3,0.9,0.8,0.2,1.0,3.1,6.1
2005,27,1329,SAS,San Antonio Spurs,34.0,NBA,PF,23.0,0.0,26.9,3.2,7.1,0.45,1.7,3.7,0.45,1.5,3.4,0.45,0.56,1.3,1.8,0.73,2.0,3.4,5.4,2.0,0.9,0.9,0.9,2.3,9.3
2006,27,1329,SAS,San Antonio Spurs,35.0,NBA,PF,13.0,5.0,17.2,1.2,2.8,0.4,0.5,1.3,0.35,0.7,1.5,0.45,0.49,1.5,2.0,0.73,1.5,2.2,3.7,0.8,0.4,0.7,0.8,2.4,4.2
2007,27,1329,SAS,San Antonio Spurs,36.0,NBA,PF,18.0,0.0,20.1,1.4,3.3,0.42,0.7,2.1,0.35,0.7,1.3,0.52,0.52,0.8,0.9,0.82,0.9,3.0,3.9,1.6,0.6,1.3,0.8,1.7,4.3
2008,27,1329,SAS,San Antonio Spurs,37.0,NBA,PF,15.0,0.0,10.3,0.5,2.4,0.19,0.3,1.5,0.23,0.1,0.9,0.14,0.26,0.3,0.4,0.67,0.7,1.4,2.1,0.5,0.3,0.3,0.1,2.3,1.5
