Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1984,1,3214,ATL,Atlanta Hawks,24.0,NBA,SG,78.0,1.0,1071.0,5.4,10.7,0.5,0.1,0.2,0.4,5.3,10.5,0.5,0.9,1.5,0.61,0.5,1.9,2.4,2.4,0.6,0.0,1.1,2.8,11.8
1985,1,3214,ATL,Atlanta Hawks,25.0,NBA,SG,41.0,22.0,1168.0,5.8,10.8,0.53,0.1,0.2,0.29,5.7,10.6,0.54,0.9,1.3,0.73,0.5,1.8,2.3,3.9,0.9,0.2,1.8,1.8,12.5
1986,1,3214,ATL,Atlanta Hawks,26.0,NBA,SG,81.0,79.0,2760.0,6.1,11.5,0.53,0.1,0.2,0.31,6.0,11.3,0.53,1.4,1.8,0.77,0.7,1.6,2.2,4.0,1.1,0.2,1.5,1.5,13.6
1987,1,3214,ATL,Atlanta Hawks,27.0,NBA,SG,71.0,65.0,2049.0,7.0,13.9,0.5,0.1,0.2,0.33,6.9,13.7,0.5,1.8,2.2,0.79,0.5,1.7,2.2,3.7,0.7,0.3,1.5,1.9,15.8
1988,1,3214,ATL,Atlanta Hawks,28.0,NBA,SG,82.0,82.0,2412.0,5.6,11.7,0.48,0.0,0.0,,5.6,11.7,0.48,1.1,1.3,0.8,0.6,2.0,2.5,4.5,0.7,0.3,1.2,1.7,12.3
1989,31,3214,TOT,Total After Trade,29.0,NBA,SF,64.0,13.0,1120.0,4.2,9.2,0.46,0.1,0.2,0.5,4.1,9.0,0.45,0.9,1.3,0.68,0.8,1.7,2.6,3.6,0.7,0.1,1.0,1.4,9.4
1989,26,3214,SAC,Sacramento Kings,29.0,NBA,SF,31.0,2.0,416.0,4.3,10.1,0.43,0.2,0.3,0.5,4.2,9.8,0.42,1.4,1.9,0.73,0.5,1.7,2.3,2.8,0.9,0.0,1.0,1.0,10.2
1989,12,3214,IND,Indiana Pacers,29.0,NBA,SF,33.0,11.0,704.0,4.1,8.6,0.47,0.1,0.1,0.5,4.0,8.5,0.47,0.6,1.0,0.63,1.0,1.7,2.8,4.0,0.7,0.1,1.0,1.6,8.8
1990,12,3214,IND,Indiana Pacers,30.0,NBA,SF,61.0,0.0,544.0,4.1,8.1,0.51,0.1,0.1,0.5,4.0,7.9,0.51,0.3,0.4,0.83,0.3,1.7,2.0,2.6,0.5,0.3,1.5,1.4,8.6
1991,12,3214,IND,Indiana Pacers,31.0,NBA,SF,41.0,0.0,355.0,3.5,8.0,0.44,0.0,0.5,0.0,3.5,7.5,0.47,0.4,0.6,0.67,0.6,2.7,3.3,2.5,1.0,0.4,1.0,0.9,7.5
1992,12,3214,IND,Indiana Pacers,32.0,NBA,SG,24.0,0.0,115.0,2.5,5.9,0.42,0.0,0.0,,2.5,5.9,0.42,0.3,0.6,0.5,0.3,2.5,2.8,3.4,0.6,0.0,0.9,1.3,5.3
