Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1997,22.0,PHO,NBA,PG,4.0,0.0,15.0,6.7,30.3,0.222,3.4,13.5,0.25,3.4,16.8,0.2,0.0,0.0,,3.4,0.0,3.4,3.4,3.4,3.4,6.7,16.8,16.8,,57.0,115.0
1998,23.0,PHO,NBA,PG,4.0,1.0,51.0,8.2,18.5,0.444,1.0,5.1,0.2,7.2,13.4,0.538,5.1,8.2,0.625,2.1,8.2,10.3,7.2,2.1,0.0,3.1,7.2,22.7,,105.0,109.0
2001,26.0,DAL,NBA,PG,10.0,10.0,370.0,6.6,15.8,0.417,2.3,5.7,0.41,4.3,10.1,0.42,4.4,5.0,0.882,0.9,3.8,4.7,9.4,0.9,0.1,3.7,2.8,19.9,,110.0,113.0
2002,27.0,DAL,NBA,PG,8.0,8.0,323.0,7.9,18.2,0.432,3.1,6.9,0.444,4.8,11.3,0.425,5.2,5.4,0.971,1.1,3.9,4.9,10.8,0.6,0.0,4.6,3.1,24.1,,114.0,116.0
2003,28.0,DAL,NBA,PG,20.0,20.0,729.0,8.1,18.1,0.447,2.6,5.4,0.487,5.5,12.8,0.431,3.9,4.4,0.873,1.1,3.9,4.9,10.2,1.2,0.1,3.6,3.3,22.7,,115.0,114.0
2004,29.0,DAL,NBA,PG,5.0,5.0,197.0,6.8,17.7,0.386,1.5,4.0,0.375,5.3,13.7,0.389,2.0,2.3,0.889,1.5,5.1,6.6,11.4,1.0,0.0,3.0,3.5,17.2,,106.0,107.0
2005,30.0,PHO,NBA,PG,15.0,15.0,610.0,11.7,22.5,0.52,1.8,4.5,0.389,10.0,18.0,0.553,4.8,5.2,0.919,0.8,5.3,6.0,14.2,1.2,0.3,5.9,3.0,29.9,,119.0,116.0
2006,31.0,PHO,NBA,PG,20.0,20.0,798.0,9.5,19.0,0.502,2.1,5.7,0.368,7.4,13.3,0.559,5.4,5.9,0.912,0.6,4.2,4.8,13.3,0.5,0.3,4.4,2.5,26.5,,120.0,116.0
2007,32.0,PHO,NBA,PG,11.0,11.0,413.0,9.1,19.8,0.463,2.3,4.8,0.487,6.8,14.9,0.455,5.1,5.7,0.891,0.5,3.8,4.3,18.0,0.5,0.1,5.9,2.6,25.7,,114.0,110.0
2008,33.0,PHO,NBA,PG,5.0,5.0,183.0,9.1,19.8,0.457,1.7,5.7,0.3,7.4,14.2,0.52,3.1,3.4,0.917,0.3,3.7,4.0,11.0,0.6,0.3,3.4,2.8,22.9,,109.0,111.0
2010,35.0,PHO,NBA,PG,16.0,16.0,539.0,9.7,18.7,0.518,1.9,4.9,0.38,7.8,13.8,0.567,6.6,7.3,0.893,0.6,4.5,5.1,15.8,0.4,0.1,5.9,2.0,27.8,,122.0,117.0
2013,38.0,LAL,NBA,PG,2.0,2.0,61.0,8.5,19.6,0.435,0.0,2.6,0.0,8.5,17.1,0.5,4.3,4.3,1.0,1.7,2.6,4.3,7.7,0.0,0.0,2.6,1.7,21.4,,104.0,119.0
