Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1983,13,1307,SDC,San Diego Clippers,Craig Hodges,1960-06-27,22.0,NBA,SG,76.0,2022.0,10.3,0.49,0.13,0.18,2.8,4.2,3.4,18.0,1.9,0.1,17.5,17.7,0.6,0.2,0.8,0.02,-1.9,-1.7,-3.5,-0.8
1984,13,1307,SDC,San Diego Clippers,Craig Hodges,1960-06-27,23.0,NBA,SG,76.0,1571.0,8.7,0.48,0.08,0.15,1.6,4.6,3.1,9.8,1.8,0.0,12.2,17.7,0.2,0.3,0.5,0.02,-3.7,-0.9,-4.5,-1.0
1985,17,1307,MIL,Milwaukee Bucks,Craig Hodges,1960-06-27,24.0,NBA,SG,82.0,2496.0,11.8,0.55,0.18,0.18,3.3,5.0,4.1,18.5,1.9,0.0,14.6,15.1,3.2,2.9,6.0,0.12,-0.5,0.6,0.0,1.3
1986,17,1307,MIL,Milwaukee Bucks,Craig Hodges,1960-06-27,25.0,NBA,SG,66.0,1739.0,13.9,0.59,0.28,0.15,2.5,5.0,3.8,17.7,2.0,0.1,12.8,16.0,3.3,2.0,5.3,0.15,1.4,0.5,1.9,1.7
1987,17,1307,MIL,Milwaukee Bucks,Craig Hodges,1960-06-27,26.0,NBA,PG,78.0,2147.0,11.9,0.57,0.33,0.22,2.5,4.8,3.6,15.4,1.7,0.2,14.2,16.6,2.4,1.9,4.3,0.1,-0.1,-0.2,-0.3,0.9
1988,31,1307,TOT,Total After Trade,Craig Hodges,1960-06-27,27.0,NBA,SG,66.0,1445.0,12.2,0.57,0.34,0.14,1.5,4.6,3.0,15.2,1.5,0.1,12.2,18.2,1.6,0.7,2.4,0.08,0.3,-0.7,-0.4,0.6
1988,17,1307,MIL,Milwaukee Bucks,Craig Hodges,1960-06-27,27.0,NBA,SG,43.0,983.0,11.3,0.55,0.34,0.11,1.4,3.9,2.6,16.0,1.5,0.0,11.9,17.6,0.9,0.6,1.5,0.07,-0.2,-0.6,-0.8,0.3
1988,24,1307,PHO,Phoenix Suns,Craig Hodges,1960-06-27,27.0,NBA,SG,23.0,462.0,14.2,0.6,0.32,0.18,1.7,6.1,3.9,13.4,1.6,0.3,12.7,19.4,0.7,0.1,0.9,0.09,1.3,-1.0,0.2,0.3
1989,31,1307,TOT,Total After Trade,Craig Hodges,1960-06-27,28.0,NBA,SG,59.0,1204.0,14.5,0.58,0.42,0.13,2.3,6.1,4.3,17.2,1.8,0.2,11.1,18.1,2.1,0.8,2.9,0.12,1.5,-0.6,0.9,0.9
1989,24,1307,PHO,Phoenix Suns,Craig Hodges,1960-06-27,28.0,NBA,SG,10.0,92.0,9.5,0.52,0.33,0.11,2.4,3.3,2.9,11.2,1.0,0.0,11.7,18.4,0.0,0.1,0.1,0.05,-0.9,-1.4,-2.3,0.0
1989,5,1307,CHI,Chicago Bulls,Craig Hodges,1960-06-27,28.0,NBA,SG,49.0,1112.0,14.9,0.59,0.43,0.14,2.3,6.3,4.4,17.6,1.8,0.2,11.1,18.1,2.1,0.8,2.8,0.12,1.7,-0.5,1.2,0.9
1990,5,1307,CHI,Chicago Bulls,Craig Hodges,1960-06-27,29.0,NBA,SG,63.0,1055.0,12.5,0.59,0.55,0.1,1.2,4.7,3.0,13.8,1.4,0.1,8.0,15.2,2.2,0.4,2.6,0.12,1.2,-1.2,0.0,0.5
1991,5,1307,CHI,Chicago Bulls,Craig Hodges,1960-06-27,30.0,NBA,SG,73.0,843.0,12.4,0.51,0.33,0.08,1.4,4.4,2.9,15.4,2.0,0.1,9.0,19.8,1.0,0.8,1.7,0.1,-0.8,-0.9,-1.7,0.1
1992,5,1307,CHI,Chicago Bulls,Craig Hodges,1960-06-27,31.0,NBA,SG,56.0,555.0,10.4,0.48,0.4,0.07,1.5,3.5,2.5,13.0,1.3,0.1,8.1,21.1,0.3,0.5,0.8,0.07,-1.2,-1.9,-3.1,-0.2
