Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2006,24,739,PHO,Phoenix Suns,23.0,NBA,PF,20.0,20.0,796.0,152.0,289.0,0.53,3.0,7.0,0.43,149.0,282.0,0.53,0.53,67.0,88.0,0.76,39.0,94.0,133.0,104.0,18.0,22.0,55.0,64.0,374.0
2007,24,739,PHO,Phoenix Suns,24.0,NBA,PF,10.0,0.0,235.0,28.0,59.0,0.48,0.0,6.0,0.0,28.0,53.0,0.53,0.48,10.0,15.0,0.67,13.0,19.0,32.0,30.0,7.0,2.0,17.0,18.0,66.0
2008,24,739,PHO,Phoenix Suns,25.0,NBA,PF,5.0,2.0,178.0,35.0,64.0,0.55,0.0,7.0,0.0,35.0,57.0,0.61,0.55,3.0,6.0,0.5,7.0,21.0,28.0,23.0,3.0,4.0,11.0,22.0,73.0
2010,4,739,CHA,Charlotte Bobcats,27.0,NBA,PF,4.0,4.0,152.0,14.0,28.0,0.5,1.0,9.0,0.11,13.0,19.0,0.68,0.52,1.0,2.0,0.5,7.0,13.0,20.0,16.0,1.0,3.0,12.0,11.0,30.0
2012,27,739,SAS,San Antonio Spurs,29.0,NBA,PF,14.0,14.0,346.0,36.0,70.0,0.51,9.0,18.0,0.5,27.0,52.0,0.52,0.58,6.0,8.0,0.75,28.0,45.0,73.0,35.0,11.0,4.0,15.0,29.0,87.0
2013,27,739,SAS,San Antonio Spurs,30.0,NBA,PF,16.0,1.0,273.0,24.0,54.0,0.44,5.0,13.0,0.38,19.0,41.0,0.46,0.49,12.0,14.0,0.86,8.0,32.0,40.0,28.0,4.0,3.0,13.0,28.0,65.0
2014,27,739,SAS,San Antonio Spurs,31.0,NBA,PF,23.0,3.0,604.0,80.0,160.0,0.5,18.0,45.0,0.4,62.0,115.0,0.54,0.56,33.0,48.0,0.69,25.0,86.0,111.0,78.0,14.0,3.0,29.0,44.0,211.0
2015,27,739,SAS,San Antonio Spurs,32.0,NBA,PF,7.0,0.0,198.0,34.0,71.0,0.48,4.0,18.0,0.22,30.0,53.0,0.57,0.51,9.0,13.0,0.69,13.0,30.0,43.0,25.0,5.0,3.0,9.0,24.0,81.0
2016,27,739,SAS,San Antonio Spurs,33.0,NBA,PF,9.0,0.0,159.0,21.0,46.0,0.46,2.0,6.0,0.33,19.0,40.0,0.48,0.48,3.0,4.0,0.75,2.0,17.0,19.0,21.0,2.0,4.0,6.0,9.0,47.0
2017,29,739,UTA,Utah Jazz,34.0,NBA,PF,11.0,9.0,203.0,24.0,48.0,0.5,6.0,14.0,0.43,18.0,34.0,0.53,0.56,9.0,10.0,0.9,3.0,18.0,21.0,22.0,7.0,4.0,14.0,12.0,63.0
