SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
2010,21,OKC,8,Antonio Anderson,SF,6-6,215,1985-06-05,US,R,Memphis
2010,21,OKC,40,Ryan Bowen,SF,6-7,215,1975-11-20,US,9,Iowa
2010,21,OKC,4,Nick Collison,C,6-10,255,1980-10-26,US,5,Kansas
2010,21,OKC,35,Kevin Durant,SF,6-10,240,1988-09-29,US,2,Texas
2010,21,OKC,22,Jeff Green,PF,6-8,235,1986-08-28,US,2,Georgetown
2010,21,OKC,13,James Harden,SG,6-5,220,1989-08-26,US,R,Arizona State
2010,21,OKC,9,Serge Ibaka,PF,7-0,235,1989-09-18,CG,R,
2010,21,OKC,12,Nenad Krstic,C,7-0,240,1983-07-25,RS,5,
2010,21,OKC,14,Shaun Livingston,PG,6-7,192,1985-09-11,US,4,
2010,21,OKC,6,Eric Maynor,PG,6-3,175,1987-06-11,US,R,VCU
2010,21,OKC,23,Byron Mullens,PF,7-0,275,1989-02-14,US,R,Ohio State
2010,21,OKC,7,Kevin Ollie,PG,6-4,195,1972-12-27,US,12,UConn
2010,21,OKC,2,Thabo Sefolosha,SG,6-6,215,1984-05-02,CH,3,
2010,21,OKC,36,Etan Thomas,C,6-9,256,1978-04-01,US,7,Syracuse
2010,21,OKC,5,Kyle Weaver,SG,6-6,201,1986-02-18,US,1,Washington State
2010,21,OKC,0,Russell Westbrook,PG,6-3,200,1988-11-12,US,1,UCLA
2010,21,OKC,3,D.J. White,PF,6-9,251,1986-08-31,US,1,Indiana
2010,21,OKC,29,Mike Wilks,PG,5-10,185,1979-05-07,US,6,Rice University
