NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
33,Ryan Anderson,PF,6-9,240,1988-05-06,US,1,California
22,Matt Barnes,SF,6-7,226,1980-03-09,US,6,UCLA
30,Brandon Bass,PF,6-8,250,1985-04-30,US,4,LSU
15,Vince Carter,SG,6-6,220,1977-01-26,US,11,UNC
13,Marcin Gortat,C,6-11,240,1984-02-17,PL,2,
12,Dwight Howard,C,6-10,265,1985-12-08,US,5,
8,Anthony Johnson,PG,6-3,190,1974-10-02,US,12,College of Charleston
9,Rashard Lewis,PF,6-10,215,1979-08-08,US,11,
14,Jameer Nelson,PG,6-0,190,1982-02-09,US,5,Saint Joseph's
20,Mickaël Piétrus,SF,6-6,215,1982-02-07,GP,6,
7,J.J. Redick,SG,6-3,200,1984-06-24,US,3,Duke
44,Jason Williams,PG,6-1,190,1975-11-18,US,10,"Marshall, Florida"
