SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1981,10,GSW,5,Tom Abernethy,SF,6-7,220,1954-05-06,US,4,Indiana
1981,10,GSW,32,Rickey Brown,C,6-10,215,1958-08-20,US,R,Mississippi State
1981,10,GSW,2,Joe Barry Carroll,C,7-0,225,1958-07-24,US,R,Purdue
1981,10,GSW,15,Phil Chenier,SG,6-3,180,1950-10-30,US,9,California
1981,10,GSW,21,World B. Free,SG,6-2,185,1953-12-09,US,5,Guilford College
1981,10,GSW,11,Joe Hassett,SG,6-5,180,1955-09-11,US,3,Providence
1981,10,GSW,30,Bernard King,SF,6-7,205,1956-12-04,US,3,Tennessee
1981,10,GSW,4,John Lucas,PG,6-3,175,1953-10-31,US,4,Maryland
1981,10,GSW,36,Bill Mayfield,SF,6-7,205,1957-10-17,US,R,Iowa
1981,10,GSW,15,John Mengelt,SG,6-2,195,1949-10-16,US,9,Auburn
1981,10,GSW,22,Sonny Parker,SG,6-6,200,1955-03-22,US,4,Texas A&M
1981,10,GSW,44,Clifford Ray,C,6-9,230,1949-01-21,US,9,Oklahoma
1981,10,GSW,31,Billy Reid,SG,6-5,190,1957-09-10,US,R,"New Mexico, San Francisco"
1981,10,GSW,18,Lorenzo Romar,PG,6-1,175,1958-11-13,US,R,Washington
1981,10,GSW,45,Purvis Short,SF,6-7,210,1957-07-02,US,2,Jackson State University
1981,10,GSW,13,Larry Smith,PF,6-8,215,1958-01-18,US,R,Alcorn State
1981,10,GSW,15,Rudy White,SG,6-2,195,1953-06-23,US,4,Arizona State
