SEASON,TEAM ID,TEAM,NUMBER,PLAYER,POS,HEIGHT,WEIGHT,BIRTH_DATE,NATIONALITY,EXPERIENCE,COLLEGE
1981,5,CHI,26,Coby Dietrick,C,6-10,220,1948-07-23,US,10,San Jose State
1981,5,CHI,53,Artis Gilmore,C,7-2,240,1949-09-21,US,9,"Gardner-Webb University, Jacksonville University"
1981,5,CHI,34,Dave Greenwood,PF,6-9,222,1957-05-27,US,1,UCLA
1981,5,CHI,13,Dwight Jones,PF,6-10,210,1952-02-27,US,7,Houston
1981,5,CHI,35,Larry Kenon,SF,6-9,205,1952-12-13,US,7,Memphis
1981,5,CHI,12,Ronnie Lester,PG,6-2,175,1959-01-01,US,R,Iowa
1981,5,CHI,23,Ollie Mack,SG,6-3,185,1957-06-06,US,1,East Carolina University
1981,5,CHI,7,Scott May,SF,6-7,215,1954-03-19,US,4,Indiana
1981,5,CHI,14-40,Ricky Sobers,PG,6-3,198,1953-01-15,US,5,UNLV
1981,5,CHI,24,Reggie Theus,SG,6-7,190,1957-10-13,US,2,UNLV
1981,5,CHI,33,Bob Wilkerson,SG,6-6,195,1954-08-15,US,4,Indiana
1981,5,CHI,32,James Wilkes,SF,6-7,195,1958-04-01,US,R,UCLA
1981,5,CHI,31,Sam Worthen,PG,6-5,195,1958-01-17,US,R,Marquette
