Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
2010,26,498,SAC,Sacramento Kings,21.0,NBA,SF,77.0,1931.0,13.0,0.53,0.3,0.26,4.4,16.5,10.4,7.7,1.4,0.6,11.6,19.4,1.1,1.4,2.5,0.06,-0.3,-0.8,-1.1,0.4
2011,26,498,SAC,Sacramento Kings,22.0,NBA,SF,71.0,1702.0,11.7,0.52,0.45,0.18,4.8,16.0,10.3,6.6,1.6,0.6,10.3,16.7,1.1,1.3,2.5,0.07,-0.1,-0.4,-0.6,0.6
2012,6,498,CLE,Cleveland Cavaliers,23.0,NBA,SF,65.0,1341.0,11.2,0.5,0.41,0.26,5.1,14.5,9.7,8.4,1.5,1.2,12.2,17.6,0.6,0.6,1.2,0.04,-1.3,-0.9,-2.2,-0.1
2013,6,498,CLE,Cleveland Cavaliers,24.0,NBA,SF,43.0,503.0,12.9,0.49,0.48,0.26,4.4,22.7,13.1,8.8,2.6,1.9,11.0,17.7,0.1,0.6,0.7,0.06,-0.8,0.7,-0.1,0.2
2014,11,498,HOU,Houston Rockets,25.0,NBA,PF,71.0,1283.0,12.9,0.53,0.43,0.3,5.1,16.8,11.3,10.5,1.7,0.8,13.4,18.3,1.0,1.4,2.4,0.09,-0.4,0.0,-0.3,0.5
2015,26,498,SAC,Sacramento Kings,26.0,NBA,SF,67.0,1416.0,14.4,0.58,0.2,0.45,4.5,15.9,10.4,11.8,1.1,0.5,14.7,18.7,2.0,0.6,2.7,0.09,0.3,-1.1,-0.8,0.4
2016,26,498,SAC,Sacramento Kings,27.0,NBA,PF,69.0,1880.0,13.9,0.59,0.44,0.26,3.4,20.1,11.8,7.5,1.4,0.7,12.0,17.8,2.1,1.5,3.6,0.09,0.4,-0.2,0.1,1.0
2017,31,498,TOT,Total After Trade,28.0,NBA,PF,36.0,643.0,10.0,0.53,0.26,0.18,4.9,15.2,10.1,8.6,1.8,0.4,14.1,14.4,0.1,0.4,0.5,0.04,-2.6,-0.5,-3.2,-0.2
2017,26,498,SAC,Sacramento Kings,28.0,NBA,PF,22.0,397.0,11.4,0.51,0.25,0.18,5.9,20.2,13.1,10.1,1.3,0.2,11.9,16.3,0.1,0.3,0.4,0.04,-1.8,-0.9,-2.6,-0.1
2017,19,498,NOP,New Orleans Pelicans,28.0,NBA,PF,1.0,24.0,10.0,0.67,0.44,0.0,4.4,4.4,4.4,0.0,0.0,0.0,18.2,20.3,0.0,0.0,0.0,0.02,-2.0,-3.3,-5.3,0.0
2017,18,498,MIN,Minnesota Timberwolves,28.0,NBA,PF,13.0,222.0,7.5,0.54,0.26,0.21,3.1,7.5,5.3,6.8,3.0,0.8,19.4,10.3,0.0,0.2,0.1,0.03,-4.3,0.4,-3.9,-0.1
2018,10,498,GSW,Golden State Warriors,29.0,NBA,SF,53.0,740.0,15.5,0.63,0.11,0.33,4.9,24.0,15.1,9.5,1.2,2.0,13.5,16.3,1.2,1.0,2.2,0.14,-0.9,0.0,-0.9,0.2
2019,15,498,MEM,Memphis Grizzlies,30.0,NBA,SF,36.0,520.0,15.7,0.61,0.27,0.36,3.6,21.5,12.4,8.1,1.9,1.6,11.0,18.0,0.6,0.7,1.3,0.12,-0.3,0.7,0.4,0.3
