Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
1980,14,1717,LAL,Los Angeles Lakers,Butch Lee,"December 5, 1956",23.0,NBA,PG,3.0,6.0,-12.3,1.14,,,0.0,17.6,8.9,0.0,0.0,0.0,77.3,25.5,-0.1,0.0,0.0,-0.37,-18.9,-6.0,-24.8,0.0
