PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Allen Leavell,25,79,76,2602,6.1,14.7,0.415,0.6,2.4,0.24,5.5,12.2,0.449,3.4,4.1,0.8320000000000001,0.9,1.8,2.7,7.3,2.3,0.2,2.7,3.0,16.1
Caldwell Jones,32,82,82,2440,4.5,10.0,0.45299999999999996,0.0,0.0,0.0,4.5,10.0,0.455,2.4,3.0,0.7859999999999999,3.3,6.6,9.9,2.0,0.7,1.9,2.5,4.1,11.4
Elvin Hayes,37,81,43,2302,6.6,13.9,0.47600000000000003,0.0,0.1,0.5,6.6,13.9,0.47600000000000003,3.1,4.5,0.6829999999999999,3.1,6.5,9.6,2.5,0.8,1.3,3.1,3.6,16.4
Wally Walker,28,82,59,2251,5.8,12.9,0.449,0.0,0.1,0.25,5.8,12.8,0.45,1.2,1.9,0.621,2.2,3.8,6.0,3.2,0.6,0.4,2.3,3.2,12.7
Joe Bryant,28,81,56,2055,6.0,13.5,0.44799999999999995,0.1,0.6,0.222,5.9,12.8,0.45899999999999996,2.0,2.9,0.703,1.5,3.3,4.9,3.3,1.4,0.5,3.1,4.5,14.2
James Bailey,25,69,39,1715,7.9,15.9,0.49700000000000005,0.0,0.0,0.0,7.9,15.8,0.498,4.7,6.7,0.7,3.5,6.3,9.8,1.4,0.9,1.2,4.0,5.4,20.5
Terry Teagle,22,73,44,1708,7.0,16.4,0.428,0.2,0.6,0.345,6.8,15.7,0.431,1.8,2.6,0.696,1.6,2.5,4.1,3.2,1.1,0.4,2.9,3.6,16.0
Calvin Murphy,34,64,0,1423,8.5,19.1,0.447,0.1,0.4,0.28600000000000003,8.4,18.7,0.45,3.5,3.8,0.92,0.9,1.0,1.9,4.0,1.5,0.1,2.3,4.1,20.6
Major Jones,29,60,4,878,5.8,12.8,0.457,0.0,0.1,0.0,5.8,12.7,0.46,2.3,4.2,0.5489999999999999,4.7,6.1,10.8,1.6,0.9,0.9,3.4,4.3,13.9
Tom Henderson,31,51,2,789,4.9,12.0,0.40700000000000003,0.0,0.1,0.0,4.9,11.9,0.41,2.1,2.6,0.789,0.8,2.3,3.1,6.3,1.7,0.1,2.3,2.6,11.8
Jeff Taylor,23,44,5,774,3.0,7.4,0.4,0.0,0.0,0.0,3.0,7.4,0.40299999999999997,1.4,2.1,0.652,1.2,2.5,3.6,5.1,1.9,0.7,2.8,3.8,7.3
Billy Paultz,34,57,0,695,4.6,10.4,0.445,0.0,0.0,,4.6,10.4,0.445,1.3,3.0,0.456,2.8,5.9,8.7,3.0,0.6,0.6,2.1,4.9,10.6
Chuck Nevitt,23,6,0,64,6.2,8.4,0.733,0.0,0.0,,6.2,8.4,0.733,0.6,2.3,0.25,3.4,6.2,9.6,0.0,0.6,6.8,3.9,7.9,12.9
Calvin Garrett,26,4,0,34,4.2,11.6,0.364,0.0,1.1,0.0,4.2,10.6,0.4,2.1,2.1,1.0,3.2,4.2,7.4,3.2,0.0,0.0,3.2,4.2,10.6
