PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Eddie Johnson,23,82,82,2933,8.3,16.8,0.494,0.2,0.9,0.282,8.1,15.9,0.506,3.0,3.9,0.779,2.3,3.8,6.1,2.7,0.9,0.2,2.2,3.2,19.9
Larry Drew,24,75,74,2690,8.0,16.3,0.49200000000000005,0.0,0.2,0.125,8.0,16.1,0.49700000000000005,4.1,5.1,0.82,0.6,2.2,2.8,8.2,1.7,0.1,3.6,2.8,20.2
Mike Woodson,24,81,3,2426,8.7,17.1,0.506,0.1,0.5,0.212,8.6,16.6,0.515,4.4,5.6,0.79,1.2,2.4,3.7,3.8,2.0,0.9,2.6,3.0,21.9
Ray Williams,28,72,68,2170,7.0,17.7,0.392,0.2,1.2,0.203,6.7,16.5,0.406,4.2,5.5,0.769,1.5,3.9,5.4,9.4,2.0,0.4,5.6,4.1,18.4
Joe Meriweather,29,78,74,1706,5.4,9.6,0.57,0.0,0.0,,5.4,9.6,0.57,2.2,3.4,0.626,3.2,5.8,8.9,1.4,1.0,1.8,2.5,6.0,13.0
Ed Nealy,22,82,61,1643,3.2,5.4,0.595,0.0,0.0,,3.2,5.4,0.595,1.5,2.5,0.614,3.7,6.9,10.6,1.4,1.5,0.3,1.1,5.4,8.0
Steve Johnson,25,79,21,1544,8.7,13.9,0.624,0.0,0.0,,8.7,13.9,0.624,4.3,7.6,0.574,3.3,6.0,9.3,2.2,0.9,1.9,4.2,7.5,21.6
Reggie King,25,58,5,995,3.8,8.1,0.462,0.0,0.0,,3.8,8.1,0.462,2.6,3.5,0.76,3.3,5.4,8.7,2.1,1.0,0.4,2.4,3.4,10.2
Reggie Johnson,25,50,0,992,6.5,12.9,0.501,0.0,0.1,0.25,6.4,12.7,0.504,2.6,3.6,0.73,2.7,4.6,7.3,1.7,0.7,0.9,2.5,5.4,15.6
LaSalle Thompson,21,71,3,987,5.4,10.5,0.512,0.0,0.0,0.0,5.4,10.4,0.514,3.2,5.0,0.65,4.9,8.8,13.7,1.2,1.5,2.2,3.5,6.8,14.0
Kevin Loder,23,66,13,818,6.1,13.2,0.46,0.2,0.4,0.556,5.9,12.8,0.457,2.3,3.5,0.6629999999999999,1.6,3.9,5.5,3.2,1.3,0.4,2.8,4.3,14.7
Brook Steppe,23,62,6,606,5.0,10.5,0.47700000000000004,0.1,0.4,0.14300000000000002,4.9,10.0,0.491,4.5,5.9,0.76,1.5,2.9,4.3,4.0,1.5,0.2,3.3,5.5,14.6
Kenny Dennard,24,22,0,224,1.8,5.5,0.324,0.0,0.0,,1.8,5.5,0.324,1.0,1.4,0.667,3.2,5.1,8.4,1.0,2.6,0.2,0.8,4.3,4.5
Leon Douglas,28,5,0,46,1.6,2.3,0.667,0.0,0.0,,1.6,2.3,0.667,0.0,1.6,0.0,2.3,3.1,5.5,0.0,0.0,2.3,0.8,10.2,3.1
