PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Magic Johnson,23,79,79,2907,6.3,11.6,0.5479999999999999,0.0,0.3,0.0,6.3,11.3,0.56,3.8,4.7,0.8,2.7,5.8,8.5,10.3,2.2,0.6,3.7,2.5,16.4
Norm Nixon,27,79,79,2711,7.1,14.9,0.475,0.0,0.2,0.0,7.1,14.7,0.48,1.7,2.2,0.7440000000000001,0.8,1.9,2.7,7.5,1.4,0.1,3.1,2.3,15.8
Kareem Abdul-Jabbar,35,79,79,2554,10.2,17.3,0.588,0.0,0.0,0.0,10.2,17.3,0.589,3.9,5.2,0.7490000000000001,2.4,6.0,8.3,2.8,0.9,2.4,2.8,3.1,24.3
Jamaal Wilkes,29,80,80,2552,9.6,18.2,0.53,0.0,0.1,0.0,9.6,18.1,0.5329999999999999,2.9,3.8,0.757,2.1,2.8,4.8,2.6,0.9,0.2,2.1,3.1,22.2
Michael Cooper,26,82,3,2148,4.5,8.3,0.535,0.1,0.4,0.23800000000000002,4.4,8.0,0.5479999999999999,1.7,2.2,0.785,1.4,3.2,4.6,5.3,1.9,0.8,2.1,3.5,10.7
James Worthy,21,77,1,1970,8.2,14.1,0.579,0.0,0.1,0.25,8.2,14.0,0.581,2.5,4.0,0.624,2.9,4.4,7.3,2.4,1.7,1.2,3.3,4.0,18.9
Kurt Rambis,24,78,77,1806,4.7,8.2,0.569,0.0,0.0,0.0,4.7,8.2,0.5720000000000001,2.3,3.3,0.687,3.3,7.3,10.6,1.8,2.1,1.3,2.9,4.6,11.6
Bob McAdoo,31,47,1,1019,10.3,19.9,0.52,0.0,0.0,0.0,10.3,19.8,0.52,4.2,5.8,0.73,2.7,6.0,8.7,1.4,1.4,1.4,2.4,5.4,24.8
Dwight Jones,30,32,0,491,4.5,9.7,0.47,0.0,0.1,0.0,4.5,9.6,0.473,2.3,3.5,0.667,2.1,6.3,8.4,1.6,1.0,0.7,2.6,6.0,11.4
Clay Johnson,26,48,0,447,4.3,10.9,0.39299999999999996,0.0,0.2,0.0,4.3,10.7,0.39799999999999996,3.1,3.9,0.792,3.2,2.3,5.6,1.9,1.8,0.3,2.0,5.0,11.6
Mike McGee,23,39,7,381,6.5,15.4,0.423,0.1,0.7,0.14300000000000002,6.4,14.7,0.436,1.6,2.2,0.7390000000000001,3.1,1.9,5.0,2.5,1.0,0.5,2.6,4.7,14.7
Mark Landsberger,27,39,4,356,4.3,10.3,0.42200000000000004,0.0,0.0,,4.3,10.3,0.42200000000000004,1.2,2.5,0.48,5.6,7.4,12.9,1.2,0.8,0.4,2.0,4.9,9.9
Eddie Jordan,28,35,0,333,4.3,14.3,0.303,0.3,1.7,0.188,4.0,12.5,0.319,1.2,1.8,0.647,0.9,1.9,2.8,8.6,3.4,0.1,5.8,5.6,10.2
Billy Ray Bates,26,4,0,27,2.7,21.3,0.125,0.0,0.0,,2.7,21.3,0.125,1.3,2.7,0.5,1.3,0.0,1.3,0.0,1.3,0.0,0.0,1.3,6.7
Steve Mix,35,1,0,17,8.5,21.2,0.4,0.0,0.0,,8.5,21.2,0.4,2.1,2.1,1.0,2.1,0.0,2.1,4.2,0.0,0.0,0.0,2.1,19.1
Joe Cooper,25,2,0,11,3.3,13.1,0.25,0.0,0.0,,3.3,13.1,0.25,0.0,0.0,,6.5,0.0,6.5,0.0,3.3,3.3,9.8,9.8,6.5
