PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Tom Chambers,23,79,79,2665,7.0,14.8,0.47200000000000003,0.0,0.1,0.0,7.0,14.7,0.47600000000000003,4.8,6.6,0.723,2.9,4.1,7.0,2.6,1.1,0.8,3.2,4.5,18.8
Terry Cummings,21,70,69,2531,9.7,18.6,0.523,0.0,0.0,0.0,9.7,18.6,0.523,4.2,5.9,0.7090000000000001,4.3,6.3,10.6,2.5,1.8,0.9,2.9,4.2,23.6
Michael Brooks,24,82,26,2457,5.9,12.2,0.484,0.1,0.2,0.33299999999999996,5.8,11.9,0.48700000000000004,2.8,4.1,0.6970000000000001,3.5,4.1,7.6,3.8,1.6,0.6,2.6,4.4,14.7
Craig Hodges,22,76,48,2022,5.7,12.5,0.452,0.4,1.6,0.222,5.3,10.9,0.485,1.7,2.3,0.723,0.9,1.2,2.2,4.9,1.5,0.1,2.9,3.4,13.4
Lionel Hollins,29,56,54,1844,6.1,14.0,0.43700000000000006,0.1,0.4,0.14300000000000002,6.1,13.6,0.445,2.5,3.5,0.721,0.6,1.9,2.5,7.3,2.2,0.3,3.9,3.0,14.8
Al Wood,24,76,47,1822,6.8,14.6,0.46399999999999997,0.3,1.0,0.3,6.5,13.6,0.475,2.5,3.2,0.77,1.9,2.8,4.7,2.6,1.1,0.7,2.2,3.7,16.3
Richard Anderson,22,78,5,1274,4.9,12.2,0.40399999999999997,0.2,0.5,0.368,4.7,11.6,0.405,1.4,1.9,0.696,3.1,4.5,7.7,3.4,1.6,0.7,2.6,4.8,11.4
Randy Smith,34,65,16,1264,6.9,14.2,0.489,0.1,0.5,0.188,6.9,13.8,0.499,2.9,3.3,0.863,1.0,1.5,2.5,5.5,1.5,0.0,2.5,3.5,16.9
Bill Walton,30,33,32,1099,6.6,12.4,0.528,0.0,0.0,,6.6,12.4,0.528,2.1,3.8,0.556,2.5,8.1,10.6,3.9,1.1,3.9,3.4,3.7,15.2
Jerome Whitehead,26,46,23,905,6.5,12.2,0.536,0.0,0.0,,6.5,12.2,0.536,2.9,3.5,0.828,4.2,6.2,10.4,1.7,0.8,0.6,2.6,5.5,15.9
Lowes Moore,25,37,3,642,4.5,10.7,0.426,0.3,1.3,0.261,4.2,9.4,0.449,2.4,3.1,0.75,0.8,2.2,3.1,4.1,1.2,0.1,2.6,4.0,11.8
Jim Brogan,24,58,0,466,7.0,16.5,0.42700000000000005,0.2,1.0,0.231,6.8,15.5,0.44,2.6,3.3,0.7909999999999999,2.5,2.2,4.8,5.1,2.0,0.7,3.3,6.1,16.9
Bob Gross,29,27,3,373,3.4,7.9,0.42700000000000005,0.1,0.3,0.33299999999999996,3.3,7.6,0.43,1.2,1.8,0.632,3.1,3.3,6.4,3.3,2.1,0.7,2.3,6.7,8.0
Joe Cooper,25,13,4,275,4.1,7.7,0.525,0.0,0.0,,4.1,7.7,0.525,1.4,2.6,0.55,4.7,4.6,9.3,2.0,1.0,2.5,3.0,5.1,9.6
Hutch Jones,23,9,0,85,7.2,15.7,0.45899999999999996,0.0,0.0,,7.2,15.7,0.45899999999999996,2.5,2.5,1.0,4.2,3.0,7.2,1.7,1.3,0.0,2.5,5.9,16.9
Swen Nater,33,7,0,51,4.2,14.1,0.3,0.0,0.0,,4.2,14.1,0.3,2.8,2.8,1.0,1.4,7.8,9.2,0.7,0.7,0.0,2.1,0.7,11.3
Robert Smith,27,5,0,43,1.7,10.9,0.154,0.0,0.8,0.0,1.7,10.0,0.16699999999999998,5.9,6.7,0.875,0.8,1.7,2.5,5.0,3.3,0.0,2.5,5.9,9.2
John Douglas,26,3,1,12,3.0,18.0,0.16699999999999998,3.0,6.0,0.5,0.0,12.0,0.0,6.0,6.0,1.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,15.0
