Season,Age,Tm,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1980,22.0,NYK,NBA,C,82.0,,3150.0,9.5,17.4,0.547,0.0,0.0,,9.5,17.4,0.547,6.5,8.1,0.797,2.8,7.6,10.4,2.4,0.7,1.4,3.2,4.0,25.5,,117.0,108.0
1981,23.0,NYK,NBA,C,82.0,,2925.0,10.1,18.2,0.554,0.0,0.0,0.0,10.1,18.1,0.554,6.6,8.4,0.788,2.6,7.3,10.0,1.8,0.8,1.3,3.2,4.2,26.7,,116.0,105.0
1982,24.0,NYK,NBA,C,72.0,50.0,2060.0,9.1,16.3,0.562,0.0,0.0,,9.1,16.3,0.562,6.0,7.9,0.763,2.7,7.1,9.9,2.0,1.1,1.5,3.9,4.9,24.3,,112.0,108.0
1983,25.0,NYK,NBA,C,82.0,82.0,2468.0,9.1,16.1,0.566,0.0,0.0,,9.1,16.1,0.566,7.6,10.2,0.744,3.7,8.1,11.8,2.7,0.8,2.5,4.1,6.3,25.9,,114.0,99.0
1984,26.0,NYK,NBA,C,77.0,77.0,2487.0,8.8,15.7,0.561,0.0,0.0,0.0,8.8,15.7,0.561,7.9,9.8,0.805,3.8,8.8,12.6,2.1,0.9,1.9,3.9,5.1,25.5,,118.0,102.0
1986,28.0,NYK,NBA,C,2.0,0.0,36.0,4.1,9.5,0.429,0.0,0.0,,4.1,9.5,0.429,8.1,13.5,0.6,2.7,10.8,13.5,6.8,1.4,1.4,8.1,8.1,16.2,,83.0,101.0
1987,29.0,NYK,NBA,C,58.0,50.0,1989.0,8.2,15.5,0.531,0.0,0.0,,8.2,15.5,0.531,8.5,10.7,0.79,3.2,7.7,10.9,2.4,1.0,0.6,3.1,4.6,24.9,,119.0,111.0
1988,30.0,NYK,NBA,C,82.0,4.0,1676.0,8.3,15.3,0.544,0.0,0.0,,8.3,15.3,0.544,9.8,12.3,0.798,3.7,7.4,11.1,2.5,1.2,1.2,3.9,6.8,26.4,,120.0,106.0
1989,31.0,CHI,NBA,C,78.0,76.0,2333.0,7.7,16.3,0.475,0.0,0.0,,7.7,16.3,0.475,5.0,6.5,0.766,3.2,7.8,11.0,1.9,0.4,0.9,4.0,5.0,20.5,,100.0,109.0
1990,32.0,CHI,NBA,C,71.0,71.0,2160.0,6.7,13.7,0.488,0.0,0.0,,6.7,13.7,0.488,5.2,6.4,0.811,3.1,7.5,10.7,3.3,0.9,0.8,2.8,5.6,18.6,,112.0,110.0
1991,33.0,CHI,NBA,C,79.0,79.0,2273.0,7.0,14.3,0.49,0.0,0.0,,7.0,14.3,0.49,2.7,3.9,0.697,3.7,7.0,10.7,2.8,0.7,0.3,2.5,3.7,16.8,,108.0,108.0
1992,34.0,CHI,NBA,C,64.0,64.0,1471.0,7.2,15.4,0.467,0.0,0.0,,7.2,15.4,0.467,3.3,5.5,0.604,3.2,8.0,11.2,3.0,0.8,0.5,2.6,4.5,17.7,,104.0,106.0
1993,35.0,CHI,NBA,C,63.0,63.0,1253.0,5.8,14.2,0.411,0.0,0.0,,5.8,14.2,0.411,3.0,4.1,0.735,3.4,6.2,9.7,3.4,0.8,0.4,2.6,6.4,14.7,,100.0,109.0
1994,36.0,CHI,NBA,C,42.0,41.0,780.0,6.6,12.8,0.513,0.0,0.0,,6.6,12.8,0.513,2.6,3.8,0.684,2.9,7.3,10.2,3.8,0.5,0.5,3.3,5.6,15.7,,103.0,105.0
1995,37.0,SEA,NBA,C,29.0,19.0,430.0,3.2,8.1,0.391,0.0,0.0,,3.2,8.1,0.391,1.8,2.8,0.625,2.9,7.2,10.2,1.2,0.7,0.4,2.1,8.2,8.1,,91.0,109.0
