Season,Team ID,Player ID,Team ABV,Team,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Unnamed: 29,ORtg,DRtg
1984,1,2455,ATL,Atlanta Hawks,22.0,NBA,PG,5.0,,130.0,6.3,12.7,0.5,0.0,1.2,0.0,6.3,11.5,0.55,14.3,16.2,0.88,2.8,1.2,4.0,6.3,4.8,1.6,3.6,6.3,26.9,,131.0,106.0
1986,1,2455,ATL,Atlanta Hawks,24.0,NBA,PG,9.0,9.0,262.0,7.4,16.9,0.44,0.6,1.1,0.5,6.8,15.8,0.43,5.7,7.7,0.74,1.8,5.9,7.7,14.4,3.3,0.0,4.8,7.0,21.0,,107.0,109.0
1987,1,2455,ATL,Atlanta Hawks,25.0,NBA,PG,8.0,8.0,245.0,3.9,10.1,0.38,0.0,0.0,,3.9,10.1,0.38,5.6,11.1,0.5,1.3,4.5,5.8,19.3,1.9,0.6,5.4,6.9,13.3,,99.0,109.0
1988,1,2455,ATL,Atlanta Hawks,26.0,NBA,PG,12.0,12.0,409.0,8.9,17.4,0.51,0.9,2.8,0.32,8.0,14.6,0.55,4.9,5.4,0.91,1.0,6.4,7.4,14.4,3.1,0.3,3.1,5.0,23.5,,125.0,111.0
1989,1,2455,ATL,Atlanta Hawks,27.0,NBA,PG,5.0,5.0,191.0,6.4,16.5,0.39,1.7,5.5,0.32,4.6,11.0,0.42,4.9,6.9,0.71,1.2,5.8,6.9,9.8,2.0,0.6,3.5,6.4,19.4,,107.0,114.0
1991,1,2455,ATL,Atlanta Hawks,29.0,NBA,PG,5.0,5.0,173.0,9.1,19.3,0.47,0.3,3.3,0.09,8.8,16.0,0.55,5.1,5.7,0.9,1.8,4.2,6.0,4.5,1.5,0.6,1.2,4.2,23.5,,120.0,116.0
1992,13,2455,LAC,Los Angeles Clippers,30.0,NBA,PG,5.0,4.0,187.0,7.1,15.9,0.45,1.1,2.3,0.5,5.9,13.6,0.44,6.2,7.6,0.82,1.1,4.2,5.4,5.9,1.7,0.0,0.8,4.5,21.5,,127.0,114.0
1993,20,2455,NYK,New York Knicks,31.0,NBA,PG,15.0,15.0,458.0,5.6,12.3,0.45,1.3,3.6,0.36,4.3,8.7,0.49,5.3,7.0,0.77,0.7,3.8,4.5,10.0,3.4,0.1,3.5,5.1,17.7,,117.0,106.0
1995,27,2455,SAS,San Antonio Spurs,33.0,NBA,PG,15.0,0.0,318.0,6.2,16.0,0.39,2.9,7.7,0.37,3.4,8.2,0.41,4.4,5.2,0.84,0.5,4.4,4.9,4.0,2.4,1.5,3.0,6.7,19.7,,105.0,103.0
1996,27,2455,SAS,San Antonio Spurs,34.0,NBA,PG,2.0,0.0,20.0,2.8,8.3,0.33,2.8,5.5,0.5,0.0,2.8,0.0,0.0,0.0,,0.0,2.8,2.8,0.0,0.0,0.0,2.8,8.3,8.3,,73.0,119.0
