Season,Team ID,Player ID,Team ABV,Team,Player Name,Birth Date,Age,League,Pos,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2002,2,3001,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",25.0,NBA,PF,16.0,16.0,43.9,8.2,19.9,0.41,2.6,6.8,0.38,5.6,13.1,0.42,0.48,3.1,4.0,0.78,1.4,7.2,8.6,3.3,1.5,0.4,3.4,3.5,22.1
2003,2,3001,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",26.0,NBA,PF,10.0,10.0,44.0,7.3,17.6,0.42,1.6,4.5,0.36,5.7,13.1,0.44,0.46,1.1,2.2,0.5,2.0,6.7,8.7,4.3,1.7,0.4,3.7,4.4,17.3
2004,7,3001,DAL,Dallas Mavericks,Antoine Walker,"August 12, 1976",27.0,NBA,PF,5.0,5.0,28.0,4.4,12.2,0.36,0.2,2.0,0.1,4.2,10.2,0.41,0.37,0.8,1.4,0.57,4.6,5.4,10.0,2.4,1.2,0.6,1.8,2.6,9.8
2005,2,3001,BOS,Boston Celtics,Antoine Walker,"August 12, 1976",28.0,NBA,PF,6.0,6.0,37.3,7.2,17.3,0.41,1.2,3.2,0.37,6.0,14.2,0.42,0.45,1.2,1.8,0.64,2.7,4.7,7.3,2.3,1.2,1.0,3.0,3.2,16.7
2006,16,3001,MIA,Miami Heat,Antoine Walker,"August 12, 1976",29.0,NBA,PF,23.0,23.0,37.5,5.0,12.3,0.4,2.1,6.4,0.32,2.9,5.9,0.49,0.49,1.3,2.3,0.57,0.7,4.9,5.6,2.4,1.0,0.3,2.0,3.0,13.3
2007,16,3001,MIA,Miami Heat,Antoine Walker,"August 12, 1976",30.0,NBA,PF,4.0,0.0,23.0,3.8,9.3,0.4,2.0,4.0,0.5,1.8,5.3,0.33,0.51,2.3,2.8,0.82,0.5,1.8,2.3,1.5,0.5,0.3,1.0,2.8,11.8
