PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
Gordon Hayward,23,77,77,2800,5.5,13.3,0.413,1.1,3.6,0.304,4.4,9.7,0.45299999999999996,4.0,4.9,0.816,0.8,4.2,5.0,5.1,1.4,0.5,2.7,2.0,16.0
Trey Burke,21,70,68,2262,5.4,14.3,0.38,1.8,5.3,0.33,3.7,8.9,0.41,1.6,1.8,0.903,0.6,2.7,3.3,6.3,0.7,0.1,2.1,2.3,14.2
Richard Jefferson,33,82,78,2213,4.8,10.6,0.45,2.0,4.9,0.409,2.8,5.7,0.484,2.0,2.6,0.741,0.3,3.3,3.6,2.1,0.9,0.2,1.5,2.7,13.5
Derrick Favors,22,73,73,2201,6.4,12.2,0.522,0.0,0.0,0.0,6.4,12.2,0.523,3.1,4.6,0.669,3.3,7.2,10.4,1.5,1.2,1.8,2.1,3.9,15.9
Alec Burks,22,78,12,2193,6.2,13.6,0.457,0.8,2.3,0.35,5.4,11.3,0.48,4.6,6.1,0.748,1.0,3.3,4.2,3.5,1.1,0.2,2.4,3.1,17.9
Enes Kanter,21,80,37,2138,7.1,14.4,0.491,0.0,0.0,0.0,7.1,14.3,0.49200000000000005,2.5,3.4,0.73,3.7,6.3,10.1,1.3,0.5,0.7,2.4,3.9,16.6
Marvin Williams,27,66,50,1674,5.0,11.3,0.439,1.8,5.0,0.359,3.2,6.3,0.503,1.2,1.6,0.7809999999999999,1.8,5.4,7.2,1.7,1.2,0.7,1.1,3.2,13.0
Jeremy Evans,26,66,4,1209,5.2,9.9,0.527,0.0,0.1,0.0,5.2,9.8,0.53,1.5,2.2,0.68,3.6,5.7,9.2,1.3,1.3,1.4,1.2,4.1,11.9
Diante Garrett,25,71,0,1048,3.5,9.1,0.381,1.2,3.3,0.375,2.2,5.8,0.385,0.3,0.4,0.833,0.4,3.0,3.3,4.1,1.4,0.2,2.6,2.6,8.5
John Lucas III,31,42,6,591,3.8,11.6,0.326,1.5,5.1,0.298,2.3,6.5,0.349,0.6,1.0,0.625,0.7,1.6,2.4,2.6,0.9,0.0,1.3,2.5,9.7
Rudy Gobert,21,45,0,434,3.0,6.1,0.486,0.0,0.0,,3.0,6.1,0.486,2.7,5.4,0.49200000000000005,4.2,8.6,12.9,0.6,0.7,3.4,2.7,4.7,8.6
Brandon Rush,28,38,0,418,2.6,7.8,0.33299999999999996,1.4,4.0,0.34,1.2,3.7,0.326,0.3,0.4,0.6,0.4,3.4,3.8,2.1,0.4,0.8,1.7,2.7,6.8
Mike Harris,30,20,0,225,4.6,9.8,0.475,0.0,0.3,0.0,4.6,9.4,0.49200000000000005,4.2,4.3,0.963,2.4,2.9,5.3,0.8,2.6,1.1,1.8,5.8,13.4
Ian Clark,22,23,0,172,5.4,14.0,0.38799999999999996,2.3,6.5,0.355,3.1,7.5,0.41700000000000004,1.0,1.5,0.7140000000000001,0.6,3.3,4.0,3.1,1.7,0.4,2.9,5.0,14.2
Jamaal Tinsley,35,8,5,110,1.3,6.5,0.2,0.3,4.9,0.067,1.0,1.6,0.6,0.0,0.0,,0.7,2.9,3.6,7.5,0.7,0.0,2.9,3.3,2.9
Malcolm Thomas,25,7,0,48,4.5,9.0,0.5,0.7,3.0,0.25,3.7,6.0,0.625,0.0,0.0,,3.0,6.0,9.0,1.5,0.0,0.7,6.0,3.7,9.7
Andris Biedriņš,27,6,0,45,0.8,0.8,1.0,0.0,0.0,,0.8,0.8,1.0,0.8,4.8,0.16699999999999998,1.6,12.0,13.6,0.0,0.0,0.0,1.6,4.8,2.4
