SEASON,TEAM ID,TEAM,PLAYER,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
2014,3,BRK,Joe Johnson,32,79,79,2575,6.5,14.2,0.45,2.3,5.6,0.4,4.2,8.6,0.49,2.2,2.7,0.82,0.7,3.1,3.8,3.0,0.7,0.1,1.7,1.8,17.4
2014,3,BRK,Paul Pierce,36,75,68,2098,5.5,12.2,0.45,1.9,5.1,0.37,3.6,7.1,0.51,4.4,5.3,0.83,0.4,5.5,6.0,3.1,1.5,0.5,2.6,3.3,17.3
2014,3,BRK,Deron Williams,29,64,58,2059,5.6,12.5,0.45,1.7,4.7,0.37,3.9,7.8,0.5,3.0,3.8,0.8,0.3,2.7,2.9,6.9,1.6,0.2,2.5,2.6,16.0
2014,3,BRK,Shaun Livingston,28,76,54,1974,4.3,8.9,0.48,0.0,0.1,0.17,4.3,8.8,0.49,2.9,3.5,0.83,1.2,3.3,4.5,4.5,1.7,0.6,1.9,3.1,11.5
2014,3,BRK,Alan Anderson,31,78,26,1773,3.9,9.8,0.4,1.7,5.0,0.34,2.2,4.8,0.46,1.9,2.4,0.78,0.8,2.7,3.6,1.6,1.0,0.2,1.3,3.0,11.5
2014,3,BRK,Andray Blatche,27,73,7,1618,7.1,15.0,0.48,0.3,1.2,0.28,6.8,13.8,0.49,3.6,4.9,0.74,2.7,6.0,8.7,2.5,1.7,0.8,2.4,3.7,18.3
2014,3,BRK,Mirza TeletoviA,28,72,7,1396,5.7,13.6,0.42,3.5,9.0,0.39,2.2,4.6,0.47,1.1,1.6,0.71,1.5,5.3,6.9,1.5,0.7,0.6,1.4,3.7,16.0
2014,3,BRK,Mason Plumlee,23,70,22,1275,5.6,8.5,0.66,0.0,0.1,0.0,5.6,8.4,0.67,3.4,5.5,0.63,2.8,5.9,8.7,1.7,1.4,1.6,2.2,4.8,14.7
2014,3,BRK,Kevin Garnett,37,54,54,1109,5.1,11.6,0.44,0.0,0.1,0.0,5.1,11.5,0.44,1.2,1.5,0.81,1.9,9.7,11.6,2.7,1.4,1.3,2.2,4.0,11.4
2014,3,BRK,Andrei Kirilenko,32,45,4,857,3.4,6.7,0.51,0.0,0.2,0.2,3.4,6.5,0.52,2.6,5.0,0.51,2.3,3.8,6.1,3.0,1.7,0.8,2.3,2.7,9.5
2014,3,BRK,Marcus Thornton,26,26,1,620,6.4,15.4,0.41,3.0,8.0,0.38,3.4,7.5,0.45,2.8,3.5,0.8,1.0,3.3,4.3,1.7,1.6,0.2,1.7,2.1,18.6
2014,3,BRK,Jason Terry,36,35,0,570,3.5,9.6,0.36,2.5,6.5,0.38,1.0,3.1,0.33,0.6,0.9,0.67,0.3,2.1,2.3,3.5,0.8,0.0,1.7,3.0,10.0
2014,3,BRK,Brook Lopez,25,17,17,533,8.7,15.5,0.56,0.0,0.1,0.0,8.7,15.4,0.57,6.3,7.8,0.82,2.6,4.3,6.9,1.1,0.6,2.0,1.9,3.5,23.8
2014,3,BRK,Reggie Evans,33,30,6,399,2.1,5.3,0.39,0.0,0.0,,2.1,5.3,0.39,3.2,5.9,0.54,4.8,8.7,13.4,0.5,1.2,0.2,2.5,4.9,7.3
2014,3,BRK,Tyshawn Taylor,23,23,3,270,4.1,12.1,0.34,0.4,1.6,0.25,3.7,10.5,0.35,3.2,4.0,0.8,0.4,1.6,2.0,4.8,1.6,0.1,4.1,3.9,11.9
2014,3,BRK,Jorge GutiArrez,25,15,2,244,3.7,8.0,0.46,0.4,1.8,0.25,3.2,6.2,0.52,1.3,1.8,0.75,0.4,2.8,3.2,4.4,1.5,0.1,2.1,5.5,9.1
2014,3,BRK,Marquis Teague,20,21,1,201,3.9,9.5,0.42,0.5,1.4,0.38,3.4,8.1,0.42,2.7,3.4,0.79,0.0,3.8,3.8,5.4,1.4,0.2,3.9,3.8,11.1
2014,3,BRK,Jason Collins,35,22,1,172,2.3,5.0,0.46,0.0,0.6,0.0,2.3,4.4,0.52,0.6,0.8,0.75,1.5,2.5,4.0,0.8,1.7,0.2,1.5,6.3,5.2
2014,3,BRK,Tornike Shengelia,22,17,0,137,2.9,6.3,0.46,0.0,1.6,0.0,2.9,4.7,0.61,0.8,2.1,0.38,1.1,2.6,3.7,3.2,0.5,0.3,2.9,4.2,6.6
